Marital.Trend: 1950-2008, Marital status by race and gender, age 15+, wgtd PUMS, Frey/U-MICH
5
Year,Race,Gender,Age,Marital
7,2,2,6,5
1950,1960,1970,1980,1990,2000,2008
NonBlack,Black
Male,Female
15-24,25-34,35-44,45-54,55-64,65+
CurMrrd,Widowed,Divorced,Seprated,NevMrrd
2151425,14892,57524,47413,7481978,8407145,28961,191875,101866,1939947,8346737,73564,236675,118416,907788,6798003,208454,224948,125492,685649,5049128,431829,180043,100945,545179,3520861,1295811,102298,75599,453679,
4188865,34109,104612,95604,5515818,9252575,109005,295729,149589,1218991,8245004,322315,354731,163255,809354,6145737,823453,284896,139988,627814,3983542,1494521,153538,89325,503011,2145985,3257193,66598,48160,554231,
253765,4286,4985,30480,899586,791997,9633,25518,82900,220947,792927,23076,25133,84224,86798,598110,49618,22366,59793,47768,334683,60067,11435,32628,23944,249499,122661,6273,22114,14613,
508764,9778,14177,84673,698821,914763,42925,49655,162449,139911,751773,114043,43492,135699,65838,486730,185816,24998,75754,35757,212716,179098,11094,28032,16516,115721,299369,4118,13481,14763,
2365600,5500,58500,48800,8165100,8147900,20300,192000,101500,1586500,9403700,58000,267600,109000,851000,8038300,141500,273900,115700,681600,5807400,318500,215900,91600,550500,4702200,1258700,157800,84000,526100,
4259100,18300,115700,107000,6283200,9016400,76700,281200,152700,836000,9673700,289400,395800,173500,651700,7514700,756000,398300,150600,685500,4897000,1591800,271300,104100,614100,3043200,4216700,159500,70300,716600,
253700,1300,3200,22200,1011100,770100,7700,28600,75400,225700,816200,20000,36900,84600,118900,679500,37700,35200,72600,71700,445200,63700,21700,45000,45300,329400,136700,12500,23400,30100,
452000,6600,10900,69000,855600,887900,31100,55400,178100,168100,825500,86200,74000,164100,85400,608200,161200,51400,100600,58000,338900,227500,27300,49100,36800,179900,392000,14300,19900,25100,
3256000,17400,111900,82700,11846100,8756900,26200,329800,137900,1619300,8777200,60600,343300,125900,733200,8826200,149500,362600,133100,633100,6842300,279700,296300,101600,523000,5622900,1283800,231500,92900,577900,
5323500,67200,213800,182800,9802800,9393200,123900,495000,245300,1037700,8941200,268500,550200,204000,553200,8679800,799700,585000,189100,589100,5997400,1742000,432300,125300,612000,3876600,5597400,330100,93200,907300,
340600,4000,10100,30600,1605600,798800,8600,37300,72400,251700,773500,18900,50200,81700,132000,699000,42900,55600,83800,87900,522400,69500,38400,53300,59200,413700,162500,29200,39100,58700,
530000,15700,29400,88500,1472300,861700,42500,89800,207900,236100,799500,83900,109800,195300,111600,658600,172100,90500,127100,71200,429400,264300,54000,74300,52000,245900,518800,30500,42700,55200,
3001960,5400,229540,124340,15054240,11082280,20900,1236740,334640,3697820,9350840,38820,903080,222700,803480,8437620,114880,667040,160380,554460,7966080,296960,469580,111500,483580,7201780,1314440,327140,89580,508940,
4879600,24200,444520,260580,12463840,11961660,95520,1608200,466180,2365960,9237320,203200,1247920,301840,604820,8293200,646440,944100,210340,444100,7362800,1814720,723640,146920,503560,5222200,7178100,567400,96840,942760,
262160,1760,17120,31720,2442480,993060,6920,153040,142700,648780,790960,14520,136040,111320,163800,669360,35980,109580,93340,95920,562260,69080,75960,72020,67040,495640,185340,49420,48780,52860,
413860,6340,41940,79720,2395900,1020740,38500,274860,264000,674260,761420,77240,241320,212780,191040,647480,172900,179140,162220,99460,488920,287040,110060,103160,68160,323480,717540,69440,55680,69340,
1768525,6413,138708,89092,13927634,11059531,23293,1390031,386839,6287591,12398230,52269,1906561,352737,1923867,8968941,96593,1257345,211983,663944,7500988,272889,725220,124596,445772,8868881,1530099,511091,101029,528395,
2934387,19854,272353,187111,11754972,12422110,94338,1779988,560532,3976510,12292977,220099,2381261,466804,1356241,8533955,517706,1719578,259268,540234,6929978,1477390,1047098,144298,400294,6815012,8330111,920219,110915,915020,
167504,1883,11631,20903,2324467,947386,7004,155750,144005,1285309,1041512,15569,281042,160850,433928,730489,28487,197382,105025,141885,543760,62237,115727,67266,77037,541085,205653,80661,52922,63179,
229751,4850,24134,43639,2272584,993996,24455,265265,248812,1327036,971911,74769,457886,258314,486634,661627,145995,309321,161667,165703,467295,287028,182368,101485,86477,378577,882417,126741,67214,92454,1935372,22979,120905,93035,15082943,9441967,32635,1121101,325800,6538499,13910607,82802,2425410,445700,3308189,12309820,153951,2388259,321611,1464492,8242292,267414,1280708,149988,535118,10016480,1783040,826905,129199,574118,
2742292,29111,204680,158176,13091614,10501092,72078,1469678,493108,4422817,14282452,237183,2808694,618020,2187557,11947177,572684,2942068,418011,1135220,7602313,1258447,1766316,182743,497348,8147894,8369951,1358226,136975,773476,
279939,10149,11890,19081,2409417,964063,11108,137935,83353,1173913,1359629,24708,323659,158172,779892,1039500,38119,337638,132131,332726,620748,53825,179563,71269,109439,600735,211021,122371,53198,76710,
241367,7532,17109,27638,2451707,896987,18314,208764,152884,1401686,1244621,60343,509913,253618,919826,931914,149366,508504,189162,394473,508580,246823,274441,99928,140808,451521,937357,189903,64966,119357,
1138877,17029,79179,59785,17419983,8403425,27136,986833,335109,8141159,12558256,69489,2204053,446994,3812910,13191400,187289,2984324,416018,2422140,10581725,326040,2120047,227648,1035082,10760438,1993417,1249250,148123,637196,
1836155,24061,145128,131547,15404199,9411826,62427,1298055,524055,5660297,12695427,195715,2647969,661814,2547400,13125283,573177,3521019,561420,1735043,9801676,1293216,2815997,290676,917800,8377148,8584275,2028491,156794,843770,
109120,5335,8192,12005,3062584,713211,5610,112432,70937,1607027,1164139,15081,298518,133686,914878,1168339,40343,406427,148945,613434,791178,61706,300740,91892,215645,657349,229896,173474,59894,99045,
133663,4738,13065,18758,2944375,695192,10172,160160,134931,1695790,1081157,43288,448662,224551,1094195,1054349,137304,605015,233475,710899,657294,266177,465883,125046,292108,442849,979938,295685,70543,168139
*****
