2010 Asian Alone by Asian groups by immigration status, English proficiency, gender, state, and age, wgtd 2008-10 ACS, SSDAN/U-Mich
6
StateCal,Asian,Gender,AgeAll3,Immentry,EngSpkg
2,7,2,3,5,5
CA,RestofUS
Chinese, Japanese, Filipino, Korean, Indian, Vietnamese, Other
Male,Female
0-17,18-64,65+
Native, FB<1980, FB80-89, FB90-99, FB00-current
EngOnly,Verywell,Well,Notwell,Notatall
47335,36174,7199,2387,121,0,0,0,0,0,0,0,0,0,0,553,1989,272,53,0,2363,4854,3222,1437,163,
54487,44491,5809,2040,53,8695,24826,14134,5851,491,5587,38880,27027,16522,2969,3338,31461,26926,15758,5215,3373,18484,21362,17776,9885,
4288,2529,1257,438,265,1600,6465,7562,7310,2600,284,1562,3343,7388,4237,431,583,1741,5891,5043,190,508,665,3251,5069,
46581,38105,6863,2245,22,0,0,0,0,0,0,0,0,0,0,1224,2458,204,74,0,4901,4638,3136,1910,28,
50801,44405,5222,2179,477,8831,24123,16656,8054,489,6953,36054,28958,20714,4490,5341,35466,31670,23860,7123,3765,24312,29210,25450,13465,
4091,3084,995,558,349,1869,5849,6646,10764,6712,818,1096,2046,7658,9172,456,449,1236,6227,8491,376,326,480,3111,6273,
8261,2596,474,297,0,0,0,0,0,0,0,0,0,0,0,143,400,25,0,0,685,568,166,422,212,
48357,6176,639,307,0,1810,2148,1170,688,35,826,2222,1798,888,23,601,1848,2140,627,0,884,2640,5068,2561,44,
13586,2855,1380,1068,82,211,831,866,1098,77,86,143,211,144,44,0,47,62,120,29,115,48,84,138,55,
8935,2291,257,348,0,0,0,0,0,0,0,0,0,0,0,30,258,0,0,0,644,650,564,306,31,
47842,7349,736,247,13,1901,3057,2091,842,0,1182,3029,2305,1358,154,1203,4804,3124,1564,133,1599,3776,6651,4097,607,
15828,3534,1640,1434,128,2781,2788,5321,4033,507,157,361,376,509,60,107,43,52,288,24,57,62,23,299,228,
85882,13596,1087,850,0,0,0,0,0,0,0,0,0,0,0,1338,1563,209,47,0,5110,10812,3311,903,67,
89114,23954,3465,1213,82,12600,29883,8267,1666,136,10256,46051,14625,2866,226,5946,41929,17941,3719,191,2506,35705,18956,4089,272,
2351,740,503,0,0,1189,15140,6406,1558,23,108,4840,4430,2027,229,478,2781,3369,2174,422,135,1640,1874,1816,264,
77637,15864,982,852,0,0,0,0,0,0,0,0,0,0,0,993,1439,278,28,0,4662,9184,3139,473,31,
76745,26356,2883,1117,143,14196,35255,9834,1330,148,14133,61537,18003,3139,219,8849,59556,21804,3908,376,5013,56242,27008,4990,380,
2328,1062,601,349,0,2021,20253,7675,3913,448,703,7537,7671,5198,352,331,4204,5316,4825,465,413,3085,3597,3630,835,
17200,11674,1694,1083,24,0,0,0,0,0,0,0,0,0,0,385,1659,529,0,0,946,4854,3220,1088,0,
13273,12316,1735,374,57,3891,8786,5297,2356,77,3251,11687,9684,7024,582,1291,9731,10803,8472,754,1649,6814,12756,11407,1076,
927,200,163,191,22,231,2270,3853,3537,622,109,295,1224,2841,951,112,356,372,2052,790,126,132,318,893,390,
14772,12082,1547,642,0,0,0,0,0,0,0,0,0,0,0,382,1318,190,102,0,1374,4126,2213,806,0,
12584,15178,1445,685,17,6385,9068,7132,5204,93,4715,11956,11260,10337,1216,1424,10309,9841,12189,2069,1809,5941,11935,18012,3099,
1579,260,203,224,0,1107,1906,3709,5761,1648,149,290,585,4686,3514,114,107,186,1605,2278,137,161,177,877,1853,
32503,18524,1764,684,0,0,0,0,0,0,0,0,0,0,0,642,1762,60,0,0,3138,4297,1607,475,0,
11200,11410,843,583,0,3262,9602,1801,436,127,3433,17747,4189,1397,58,4194,36086,8115,2242,81,4935,42154,11563,4532,1016,
90,61,0,0,0,884,4591,1087,403,235,272,1322,792,870,306,22,845,918,505,539,30,1344,830,662,588,
29077,18326,1710,433,0,0,0,0,0,0,0,0,0,0,0,606,1592,229,0,0,2426,3640,820,263,0,
8660,12011,802,261,0,2242,8221,2084,622,43,3060,13797,3655,1292,263,3538,27608,6599,3618,984,3445,39480,12924,6390,2734,
203,45,0,23,111,549,1899,1350,913,877,300,726,650,830,1437,122,408,332,921,1261,105,604,668,808,1585,
26893,25036,6736,2383,205,0,0,0,0,0,0,0,0,0,0,240,1206,318,0,46,753,1952,2460,1123,301,
10093,20469,2081,508,127,3573,12460,9787,3926,570,3164,18958,19813,11719,1112,1311,13343,17601,13829,2267,565,3433,5798,8358,3004,
150,58,38,71,0,124,1311,2156,1925,279,165,411,1710,4172,999,194,521,1486,6241,2455,0,30,127,765,752,
25613,25764,5173,1212,43,0,0,0,0,0,0,0,0,0,0,269,1334,152,123,0,709,2233,1733,815,190,
8369,15910,2157,779,107,4164,10618,7712,4111,609,2959,16066,13344,12842,2061,1545,15759,17964,24852,5532,1215,4001,8186,14825,5990,
204,200,0,92,198,430,1228,1848,2478,1118,171,231,901,3247,3232,137,81,730,5265,6380,75,112,76,751,1500,
59350,24493,6947,1739,100,0,0,0,0,0,0,0,0,0,0,456,1542,253,0,0,1508,2662,1777,1483,459,
40212,34095,6390,1256,279,4552,9424,5310,2319,285,4747,23520,16126,9511,1071,3301,14146,9686,5276,919,1670,9223,7155,6149,1023,
2355,671,308,113,282,338,2045,1532,1476,499,275,582,949,2603,1084,149,410,645,845,613,98,254,461,537,389,
57757,24540,6551,1510,141,0,0,0,0,0,0,0,0,0,0,333,1046,216,39,12,1557,2849,1341,1805,224,
37778,37756,6309,1165,466,3686,9023,5232,2920,689,5784,21507,14796,13492,3460,3587,15538,9931,7169,2738,3638,12522,11719,9124,2312,
2307,1365,468,425,324,614,1661,1548,1357,889,393,791,509,3113,2846,202,245,666,1330,1429,245,176,424,607,559,
84418,63751,14143,5656,249,0,0,0,0,0,0,0,0,0,0,1600,4030,1955,301,0,8010,10089,7722,3769,686,
71062,59705,7440,3261,359,10779,28304,16558,9044,1267,8751,49573,36464,23861,7206,7641,71413,43857,33198,14515,9631,51300,68156,37957,22019,
6738,1566,975,690,115,2982,11998,8477,8262,4089,902,1955,3179,6672,5356,187,669,1798,5545,5696,305,657,908,3221,6968,
74120,64555,12688,4604,382,0,0,0,0,0,0,0,0,0,0,16589,4345,621,71,0,40489,11831,6058,3127,545,
65715,59439,7302,2566,291,12903,30531,17873,8480,1742,10315,49037,39656,25737,7277,10144,74770,55851,38958,15090,12668,65711,78217,53501,28809,
6721,1891,548,554,241,3280,10304,7595,10896,7226,682,1272,2499,7159,9777,534,665,1233,5877,9026,199,547,668,3786,9600,
16145,3910,717,244,101,0,0,0,0,0,0,0,0,0,0,365,343,14,55,0,1574,2089,2109,2223,180,
76623,7159,1501,988,0,2923,2358,1279,483,0,1508,3110,2110,1105,0,1679,4861,2664,934,0,1776,6782,13287,8774,647,
25121,3639,1094,380,64,475,1040,1470,556,82,53,52,374,141,33,0,136,129,68,25,24,24,129,25,52,
14835,3969,955,343,0,0,0,0,0,0,0,0,0,0,0,402,479,85,47,0,2130,1864,1615,1337,208,
75081,7941,1412,373,38,5796,6333,3182,1164,28,3453,7466,4164,1199,124,3912,12538,8404,2383,28,3386,12114,16288,11798,1365,
28113,6395,2688,1261,19,7916,8004,8887,4215,128,258,304,544,300,132,14,97,350,262,144,0,126,120,280,153,
86920,13426,1526,1027,20,0,0,0,0,0,0,0,0,0,0,2317,1385,272,19,0,8278,10516,5221,1564,56,
96452,21338,3598,1239,32,14119,27346,7370,1769,0,11740,36906,13956,2020,108,8638,48498,18920,3550,169,4823,40196,24777,6254,256,
4719,1206,623,244,12,2849,17204,6915,2227,184,775,2943,2349,1331,154,264,1994,2977,2173,261,197,2229,2750,1952,478,
83381,14799,1492,1069,0,0,0,0,0,0,0,0,0,0,0,1905,1774,87,21,56,6809,11977,3941,1353,0,
86295,26049,3912,849,49,19556,41976,11696,1947,26,20968,64998,16909,2337,94,16332,75076,26627,4090,337,13430,79313,38608,7989,241,
5012,1342,507,593,60,4804,23232,9601,3129,176,1221,6636,5102,3407,416,613,4267,4299,4935,694,434,3261,3882,4132,662,
34932,24175,4175,1667,36,0,0,0,0,0,0,0,0,0,0,5871,3310,528,135,0,9949,10789,4827,2752,118,
32783,24845,2743,1695,201,10037,14500,7314,3328,174,13124,19365,17804,10067,638,5448,21102,17289,12862,1329,4311,20626,28547,19981,2725,
2327,126,178,314,0,842,4536,6096,4476,330,600,640,1541,4477,1812,250,286,461,2127,588,106,169,294,1248,457,
31724,24622,3865,1476,153,0,0,0,0,0,0,0,0,0,0,5925,2923,88,73,0,8478,9282,4976,2368,220,
32622,25608,3252,789,139,27171,21710,17926,6711,129,27576,25823,23304,15200,1568,7989,24306,24547,19731,2291,6016,25691,31278,30618,4171,
2635,528,500,400,80,4403,6308,7774,6939,1965,266,372,1384,4512,4077,197,157,798,2392,2753,63,227,255,1479,2779,
141410,65921,7147,2413,127,0,0,0,0,0,0,0,0,0,0,3360,8520,819,68,0,16565,22242,6386,1244,161,
51296,41732,3039,1332,229,17224,36325,6620,869,65,26777,71088,19076,3936,645,30441,148581,34242,8699,933,29461,211590,63194,16396,2867,
