2010 Education by Immigration status in the United States, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
2906,3146,24506,44688,43853,15082,6899,
10851,8466,28578,48702,45735,13048,7614,
42457,20639,75421,77618,107790,38568,18312,
32422,16903,54982,50368,75414,24521,13450,
25280,12995,38400,27438,51357,12325,5638,
3539,3299,18671,31927,28878,10636,5312,
31466,18723,54848,63066,89136,24941,13407,
39207,13555,38170,34334,50454,12052,6747,
35151,13732,34565,20164,32034,6458,2796,
25379,11073,23443,13194,24069,4560,1763,
13169,6610,46180,28672,15585,5532,2502,
66121,23361,65820,47237,61329,17478,13084,
68084,12547,30348,14537,22874,3835,2778,
57178,10982,26846,12055,17256,2976,1966,
31841,5617,19254,9903,16993,2186,1796,
123247,225832,595763,634806,213978,38934,17346,
4737,6102,12148,13207,3478,1007,436,
43930,40568,87758,71075,24740,4313,1746,
389909,128025,264602,116826,37100,6384,2550,
478390,114957,309592,120093,53872,13786,9884,
105549,146009,404847,422727,164067,52375,23999,
31277,26946,54811,54425,20107,6082,2335,
312751,92829,177636,94053,30917,8534,3498,
350343,84646,218122,100719,42044,11424,8002,
222103,45696,128954,58172,46282,15744,10102,
98654,119212,316735,303443,109141,34218,19085,
179753,50037,99816,84677,33086,12203,7025,
255982,48245,115151,86288,32472,9281,6887,
127933,25442,65943,40453,27643,8063,7199,
90888,17446,50678,25631,22350,6770,6864,
101687,56040,172089,189636,59590,28448,14782,
188883,32765,74636,63561,25268,9432,7660,
97596,14082,36634,22579,12278,4019,4946,
48866,8464,21544,11599,9262,3224,3803,
36932,6066,16337,8305,8800,2920,2580,
177679,57680,124859,96909,33698,14904,9949,
194062,32021,62372,42950,22638,9036,13155,
52124,6981,14298,6071,5096,1371,1699,
39341,3959,8404,3063,4466,955,1247,
32797,4183,7115,3329,3222,999,1386,
98192,170838,486070,715860,296557,78375,22341,
2856,4912,10421,14695,5365,2227,604,
31414,31008,73403,81957,30524,8110,1737,
280240,95270,200407,125483,35313,8023,2572,
348124,83516,244408,121217,73550,14338,11870,
86575,114794,366350,497982,200669,76172,21592,
27382,20769,51280,64253,22168,9182,2421,
199913,63516,133346,94076,29360,8105,3371,
349239,79695,212530,114426,58237,13827,7871,
178305,34325,117490,66725,58083,15464,12579,
95786,98615,315745,367933,123931,48253,14836,
135287,35621,87153,100432,31009,13017,4916,
210394,43826,109159,81850,33259,8615,5689,
148565,25460,73238,53172,31427,7479,5441,
