2010 Education for Asian Alone by Asian groups, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
4
Asian,AgeEduc,Gender,EducAll
7,5,2,7
Chinese,Japanese,Filipino,Korean,Indian,Vietnamese,Other
25-34,35-44,45-54,55-64,65+
Male,Female
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
7339,3753,13820,22647,59854,31857,18683,
7951,4614,14790,28031,71269,39729,19240,
11839,6613,21119,19419,38401,35982,29048,
17073,7589,26326,31107,58529,45815,19203,
18900,8939,27318,21959,30407,32427,25859,
25088,10546,38271,38069,51559,28082,12934,
22420,6837,19310,16417,24729,17201,12976,
33983,11073,28925,25263,33339,12740,5957,
40044,10708,24667,16684,31127,10917,13116,
72333,13170,33776,21961,28216,7114,4209,
136,398,2597,6157,11710,3831,1048,
399,455,3500,10547,18161,4626,1807,
315,373,4582,6711,14996,5018,3662,
292,364,7054,17692,21617,6375,2952,
531,936,5935,11026,13671,4755,3100,
813,692,7378,16041,18489,5272,1716,
601,263,5319,9526,10849,3420,2605,
1216,1179,8218,14488,12641,4049,1162,
3328,2008,17751,11113,10936,3083,3264,
10884,7292,46270,23188,11852,3343,1327,
1267,3145,20192,49243,41111,5049,2480,
1116,2878,16477,50516,65055,7856,4674,
2201,2445,18639,42856,48599,5642,4358,
2802,3179,23273,50496,83584,10371,6491,
1944,3327,18171,37262,38564,4470,4400,
5641,4578,22943,44437,72478,7521,5783,
3833,2399,13104,27476,32828,3190,2885,
9488,5354,19716,28862,60098,6548,3831,
13806,4435,18864,21770,28492,3540,7338,
36295,9191,30084,26607,45665,6351,6385,
747,898,6963,21126,30116,9680,5630,
933,794,8008,21989,45331,12180,6680,
1528,624,8245,13590,26501,14754,11161,
1938,2310,16138,22055,43206,13910,6677,
1331,1220,10429,13300,19326,7167,5815,
5170,3952,29415,19514,26360,6141,2559,
1585,1103,8774,6745,13409,4343,2273,
8342,5298,20897,12514,15616,2508,1213,
5628,2256,12136,6584,14122,4347,4508,
23771,5673,25126,10760,11080,2186,1389,
1990,3218,12067,18290,84477,86729,22205,
2637,3988,13126,22577,98267,80264,21371,
2967,4520,11024,15342,58268,59938,20549,
4235,6965,16976,20204,54893,38976,17095,
5266,5803,13611,14136,28950,24216,15795,
8804,6321,16342,15577,30799,15926,7479,
5372,3564,10432,8851,20507,15104,12787,
11629,8047,15096,10750,23858,9763,5993,
7301,5404,11099,6459,15631,13125,12649,
25181,8143,14514,5804,11313,5274,3007,
3989,4258,10664,23100,21589,4240,2924,
7357,5259,15897,22557,25300,4952,4941,
12584,8947,17996,25523,20678,5704,3841,
18146,10665,25447,24175,20075,4478,3982,
11417,10107,15083,16387,12177,3546,1787,
15807,10205,19061,16109,9542,1652,764,
8795,6199,12773,13057,6474,1942,1084,
19828,9784,17919,11377,5662,1258,531,
14861,7056,12186,9573,6380,1560,1686,
34150,6130,11981,5750,3445,1264,503,
6255,9660,34446,41278,34827,11467,5263,
10708,8841,35569,46244,45703,13338,6481,
9589,8810,26580,30602,26572,14746,6038,
16339,10906,32595,34673,31351,13124,5757,
13736,7122,22357,25638,18139,8078,5589,
25022,9731,26227,23346,19027,6719,2956,
12675,5347,14419,14600,11000,7151,3344,
25752,6504,18273,14223,11248,4973,1953,
14893,3691,10040,6727,6229,3535,3854,
26613,5816,14903,8090,6562,1912,1729
*****
