2008 Employment status by immigration status for Hispanic groups, age 16-34, wgtd 2006-08 ACS, SSDAN/U-Mich
5
Hispanic,Gender,AgeWork2,Immentry,Emp
6,2,2,5,3
Mexican,PRican,Cuban,CAmeric,SAmeric,Other
Male,Female
16-24,25-34
Native,FB<1980,FB80-89,FB90-99,FB00-current
Empd,Unempd,NILF
720529,143621,582827,0,0,0,60427,7368,19184,185637,19110,89311,438509,28508,85354,
911590,69515,154006,47926,2159,6354,194664,9796,21824,797861,31454,59026,622523,22089,43446,
647029,117518,633066,0,0,0,46332,6968,28720,99935,16097,128823,114603,19844,188024,
751109,58794,257097,35316,2390,13518,107149,9021,58420,274618,30812,301415,184967,22895,241204,
125654,35508,120694,0,0,0,449,25,64,286,227,434,428,225,800,
233672,23096,56405,424,0,24,899,0,323,1436,258,462,1577,23,226,
130567,30103,130385,0,0,0,205,104,62,374,203,416,806,0,1011,
201540,21758,77872,147,201,36,515,31,157,1491,29,240,872,95,188,
32120,4840,26070,0,0,0,1166,85,352,5318,597,4523,5744,669,4739,
39437,2363,5622,1098,58,242,8008,282,1286,12589,782,1334,13756,1189,2133,
31185,3750,27633,0,0,0,872,102,321,5499,246,4314,4625,431,6564,
36572,1821,6575,780,0,106,6408,234,1508,11512,447,3945,9882,1107,4536,
73877,18347,73739,0,0,0,13195,1379,3903,40573,4710,19471,104645,9450,27063,
64668,4002,8925,6759,542,895,65064,4259,6365,170510,7935,13029,171524,9352,11421,
77156,12957,79141,0,0,0,10322,1236,5143,28904,4644,22761,41290,8417,42455,
55777,4180,13041,6552,619,1488,48274,3824,14583,88863,8239,39805,68971,8993,42915,
32746,6222,31240,0,0,0,5122,767,1785,17800,2378,11971,30233,2408,18342,
43715,2127,4185,4180,591,355,22267,791,2788,58894,1831,4063,62114,2155,6514,
37440,5417,30183,0,0,0,5002,601,2471,16440,1927,11840,21160,3154,22424,
36815,2336,8964,4065,127,810,15845,1085,4352,39752,2540,14296,48981,4078,28235,
95899,20682,80336,0,0,0,1739,200,924,4575,599,3563,5909,267,4993,
121524,8958,28701,1652,176,427,8041,442,2183,16933,764,3882,14062,817,3586,
96129,17571,81525,0,0,0,1585,231,1045,3453,742,4852,3790,638,5271,
110637,10666,40845,1868,90,431,5381,479,2268,9796,435,7179,8119,597,5933
*****
