2008 Married-coupd families by earners, race/ethnicity, and poverty, age 16+, wgtd 2006-08 ACS, SSDAN/U-Mich
4
RaceEth,AgeAll4,PovLevel,EarnType
7,6,4,4
NHWhite, Black, Asian, Hispanic, AmIndian, NHOther, NHMulti
<25, 25-34, 35-44, 45-54, 55-64, 65+
Poverty,NearPoor,Middle,Comf
2ErnrFam,1ErnrML,1ErnrFML,None
19047,37538,10970,13819,31927,47136,7132,4798,334786,131635,19605,6735,66211,9868,1723,849,
42289,124218,35896,46922,91993,177153,31636,17785,2092369,955184,147520,45508,1512638,255914,39278,8973,
41942,106871,38064,79825,86439,148625,47024,43079,2722950,1531193,421083,151007,2545786,850606,177026,38283,
28802,70337,33298,99588,53977,95191,46843,62017,2254655,1452392,546382,253133,3774838,1426015,424551,123639,
14702,41334,23078,139269,27040,59844,40415,126505,1215678,983234,627800,756831,2794842,1223914,500734,387439,
2149,11858,8006,216395,4374,25216,19320,442596,256259,660766,533227,3593317,527657,679312,402316,1460211,
2411,4192,2252,2429,3088,4429,1462,478,25130,9989,3086,874,3530,299,101,165,
9836,19326,9349,10831,18605,21438,8748,4220,242724,73773,28072,6559,91035,9747,3788,761,
7919,21156,12958,19770,18479,23881,17608,10456,320162,146367,90443,24505,205680,37218,20945,3278,
5432,14741,9846,26630,9913,20485,14930,13055,264109,167698,96627,41378,256433,72641,39768,7025,
2009,7205,5789,27576,4716,10776,9045,20579,131752,109837,83453,73690,155692,58975,38800,20241,
51,2817,2878,36806,927,5901,5766,54802,25227,56867,60007,188172,26141,31959,29706,44701,
531,1152,318,867,1075,893,152,28,6985,4790,432,296,1619,646,258,40,
3413,13771,2892,4095,6004,15562,2984,1598,91620,92729,13556,7534,140172,50321,4984,2533,
5784,23914,4788,7695,12115,21042,4983,4468,158440,141889,32441,14983,219993,93146,13626,4551,
4696,17285,4913,8383,7782,17500,5769,5776,118579,121797,34700,19767,151819,89948,24908,7784,
1353,5807,2660,9483,4295,6584,2698,6697,71585,59692,21839,20096,116154,61928,20794,10699,
317,1476,1436,22738,498,2670,2698,27076,14063,28544,20521,65579,26415,28732,19035,31493,
7438,40334,3608,5854,14846,37694,2962,2400,80943,52319,5481,3222,6924,2634,177,260,
33043,201128,13163,24474,75050,171254,13719,9869,493172,305932,36458,20025,147545,28813,4278,1937,
32057,148373,20745,42089,71883,153076,25322,24703,493274,399424,107133,50100,197594,61406,18497,4733,
12799,52463,11653,30458,29302,62574,15252,17771,341630,279965,83750,49115,197463,74713,26671,6936,
5003,17769,5541,30530,11969,25455,9002,21287,171870,143986,58761,57118,116416,44226,20958,11953,
884,5113,3930,54992,1711,8633,7446,68733,32402,70003,51651,156597,23056,27080,15921,25552,
266,551,384,584,197,762,22,156,4027,2853,306,144,396,122,0,68,
1151,4197,1251,1940,2187,3619,917,621,19824,9155,1562,774,6333,1558,313,73,
952,3064,2056,3816,2368,2756,1621,1483,23425,14195,6358,2970,9646,2675,1228,391,
485,2272,1454,3529,989,2549,1345,1878,19985,16026,8003,4090,17756,5492,2223,769,
128,759,343,3658,448,1490,774,2080,10029,9000,7700,7640,11803,4909,2496,1987,
0,196,167,3484,60,337,380,4684,1574,3303,4087,14334,2179,2052,2024,3081,
0,263,29,99,39,409,0,0,1130,349,294,90,129,120,64,0,
116,911,246,201,640,1495,0,42,7728,4811,577,116,3782,1659,281,0,
123,1112,286,211,504,960,622,177,7837,6081,1280,588,5484,2204,397,147,
84,581,66,265,598,525,237,178,5058,4751,1726,904,5382,1857,589,134,
0,318,94,313,64,232,93,217,2280,1919,864,507,2790,1149,594,279,
0,272,0,444,0,24,130,485,498,1314,528,1343,334,480,343,382,
375,1059,283,338,1101,1212,186,35,7606,2490,505,148,808,126,0,129,
1148,2971,1118,1073,2657,3733,1144,474,34931,16633,3873,1256,21296,4049,660,321,
651,1431,1039,2175,1344,2837,625,1343,37471,20255,7536,3081,30386,8287,3057,735,
403,1174,752,2085,1107,1949,1120,1572,26651,20173,9153,5539,34336,11404,5260,1276,
121,744,354,2305,492,1168,689,2813,12293,11238,8583,9191,20613,7924,4126,3389,
26,309,133,2400,62,338,310,4023,2689,4579,5413,22024,3591,3864,2622,5817
*****
