2008 Men cohabitors not currently married, age 15+, from 2006-8 ACS, SSDAN/U-Mich
4
AgeMar,Marital2,Educ,RaceEth
6,4,4,7
15-24,25-34,35-44,45-54,55-64,65+
NevMrrd,Divorced,Separated,Widowed
LTHS,HSGrad,SomeColl,CollGrad
NHWhite,Black,Asian,Hispanic,AmIndian,NHOther,NHMulti
44284,10933,664,23896,1923,226,1638,97707,23660,1570,22391,1914,160,2399,84261,15931,2256,12537,1751,81,2671,26702,1867,991,1882,63,12,460,
1129,12,0,76,77,0,31,2983,82,0,343,0,0,44,1346,186,0,341,0,0,0,226,12,0,0,0,0,0,
453,122,0,350,0,0,0,615,210,0,137,0,0,36,536,57,0,101,0,0,0,60,0,0,29,0,0,0,
21,0,0,0,0,0,0,271,74,0,0,0,0,0,5,0,0,53,0,0,0,69,0,0,0,0,0,0,
62478,24037,1764,72235,2390,393,2075,171464,60234,4281,58098,4106,711,4395,159286,43275,6919,33461,2565,766,6550,127370,13837,8319,12528,403,437,3031,
16361,1635,181,4674,329,0,557,46250,6135,384,7610,1000,0,845,33126,6066,916,6027,429,50,1240,9939,845,704,1259,41,23,9,
4246,926,0,2309,0,31,7,7963,1850,84,2174,118,0,58,3623,983,163,1620,99,0,82,514,70,23,232,0,0,0,
240,76,0,174,0,72,19,685,68,0,288,0,0,0,341,30,0,91,0,0,0,18,0,0,23,0,0,0,
27483,12586,1641,36080,1253,43,989,75715,35265,1966,24535,2309,467,1612,63971,18608,4204,12173,935,97,1479,64181,6881,4963,7780,289,257,660,
28122,3425,550,10208,576,121,478,88743,13483,1051,12018,1452,256,1311,57165,11106,1165,8283,870,198,977,29086,2990,1096,3787,532,29,450,
3937,1308,104,3958,92,165,34,7634,3845,328,2314,248,0,79,4833,1970,145,1009,167,0,247,1793,484,85,442,0,0,64,
826,72,13,370,0,0,0,1454,334,0,324,32,0,8,802,52,0,58,148,0,0,590,0,0,0,0,0,0,
12167,8820,450,12359,692,85,444,35050,14215,492,6733,783,106,747,29226,8399,1206,3991,778,97,496,35191,3005,1477,2640,108,185,286,
30804,6498,529,8609,570,53,469,97782,14102,1228,10533,1593,162,1534,63537,10121,1664,6605,972,152,1381,40625,3994,1361,3097,190,30,598,
2792,1993,349,2790,121,0,60,5097,2523,106,1645,282,0,48,4098,1439,112,850,31,0,27,2456,485,175,555,0,0,0,
894,372,56,499,0,5,0,2826,759,18,516,20,0,114,1751,338,0,121,51,0,23,776,56,78,150,0,0,0,
2375,3446,240,3909,167,0,37,8248,4174,179,1541,249,64,147,9458,2203,346,781,76,0,175,14592,1092,410,496,43,0,92,
16481,4504,486,4928,345,112,192,47000,7385,610,3505,429,62,386,43497,5073,1002,3057,478,0,446,40748,2950,1059,1672,305,64,150,
1228,969,89,1346,79,0,0,2245,1620,41,808,50,0,30,1743,971,182,417,24,0,0,1779,118,136,395,0,0,0,
1502,695,33,699,202,0,47,3051,729,0,290,38,0,29,1855,498,79,118,130,22,52,1944,324,83,34,67,0,33,
1918,1232,103,1087,69,0,32,2883,1115,28,225,10,0,0,2809,122,50,208,0,0,33,4019,267,131,222,33,6,23,
14257,2819,150,2606,139,0,70,23221,2468,212,1425,214,58,45,16461,1334,57,955,192,0,306,17180,1114,634,571,84,0,110,
1140,832,27,713,53,0,42,922,693,0,76,0,0,0,627,487,23,178,20,0,37,972,98,24,185,27,0,0,
8589,1409,142,993,99,0,118,11000,575,141,361,79,0,0,6579,559,104,176,5,0,63,6426,247,204,184,117,32,19
*****
