2008 Elderly by poverty, marital status, race/ethnicity, and gender, age 65+, wgtd 2006-08 ACS, SSDAN/U-Mich
5
RaceEth,Gender,PovLevel,AgeEldr,Marital
7,2,4,3,5
NHWhite,Black,Asian,Hispanic,AmIndian,NHOther,NHMulti
Male,Female
Poverty,NearPoor,Middle,Comf
65-74,75-84,85+
CurMrrd,Widowed,Divorced,Separated,NevMrrd
150727,45733,89068,9458,43147,118023,63609,36087,4496,24789,31813,40249,5811,762,6617,237396,54647,109594,9607,37074,223000,101624,46558,4070,21657,66453,59993,7698,928,5899,
2866377,253111,373749,31829,138431,1964868,411035,135997,12445,74411,432448,238611,21160,2591,17697,2202258,106736,164294,13878,63290,884372,155223,43390,4221,30306,173926,99970,8302,1158,6833,
143900,227639,176681,16111,37149,106640,398139,84940,5629,31417,21509,251272,21241,1066,14883,234537,310073,155934,8929,32792,182007,601920,87386,3940,28178,33557,372463,22047,651,14192,
2654574,1086334,574753,24775,140261,1442770,1640679,233747,7644,104792,213607,933455,53205,2415,44534,1633186,309972,198163,7446,61829,593231,422152,60870,2094,33260,85975,281180,14337,710,12809,
32613,20062,26943,10841,18479,17552,20601,8795,4589,5612,4484,8126,812,527,1160,41453,14494,20457,8115,10964,26934,17435,7274,2335,3458,6420,7288,1381,367,522,
237130,38244,55628,17784,21942,109030,43225,18593,6231,8298,19957,19233,2846,582,1567,110703,8603,13860,3459,5309,29824,8455,3654,913,1957,4186,4180,724,61,627,
25962,97250,47636,19654,30852,13076,106149,19898,5804,14505,2078,48042,5037,943,4211,35302,67602,31871,7384,14189,18338,75006,12191,2723,7013,2447,35904,3002,630,1911,
178367,168890,94159,19681,43400,63655,150065,28659,5309,16265,7191,73767,7381,1138,4884,69423,35362,25416,3263,9609,15344,28311,6833,504,2571,1439,14988,1085,147,1248,
24260,3058,3591,1206,1265,14623,3742,1267,880,929,3271,2111,149,48,187,22755,1672,2616,1169,907,15873,2535,933,331,788,3868,991,210,147,197,
125395,8891,7244,2387,4342,59958,10562,2425,1283,1837,13255,5359,589,211,380,105281,5378,4145,769,3057,33395,5332,996,327,788,6709,3719,187,110,359,
19478,17579,5332,2221,2571,8853,18728,2332,824,1687,1339,9267,171,35,316,20961,12401,4238,1111,1542,9992,15062,1321,464,960,1945,6403,198,67,264,
108095,56651,11592,4069,8395,41161,62695,5020,883,4166,4327,24403,1364,139,1198,79543,28012,7736,1391,4562,21023,32577,2384,834,2077,2898,14182,463,136,140,
55903,11079,13458,6492,9705,31497,11335,6369,1954,4095,6233,5101,1148,538,673,59323,7610,12854,4861,5893,37887,9427,5211,1999,2782,8370,4354,694,207,534,
253984,22791,32732,9620,13278,122217,29518,9886,3717,5484,20784,12721,1992,967,1415,80229,5622,8173,1342,2161,26015,5623,2078,710,857,4181,2836,603,433,29,
44385,49313,31191,12962,15737,19577,56708,13319,4580,9992,2018,22423,2106,611,3415,48656,35680,17164,6589,9518,25403,43443,9050,1971,5069,3045,18391,2631,360,1727,
197766,101151,53225,14886,24351,73302,106554,21199,5105,14340,9471,49264,4009,760,3224,55019,19738,12139,2482,4235,15671,23105,4200,1003,1519,1550,13067,793,152,903,
3096,976,1508,375,1070,1240,1218,457,175,149,241,210,121,0,39,3169,1628,2335,250,857,2062,1280,642,136,193,313,383,42,0,0,
18327,2569,3275,428,986,6602,2630,724,390,201,1009,952,84,0,145,7318,548,743,46,193,2052,616,207,31,96,120,86,89,0,11,
2266,5562,2852,666,1099,801,5032,738,331,570,74,2460,169,104,165,2851,3530,2243,206,459,1257,3937,511,85,406,96,1393,202,0,65,
13101,8647,5050,447,1487,4068,6725,1222,114,522,456,3816,158,71,140,4736,1343,1126,102,222,1049,1328,628,0,73,127,781,58,0,26,
597,51,84,98,101,362,37,84,0,40,85,83,52,0,0,405,68,25,0,57,349,67,30,49,0,18,34,0,0,0,
4206,356,366,329,408,1195,259,24,0,20,146,281,0,0,0,1616,28,394,0,26,457,242,54,0,16,0,30,0,0,15,
349,403,249,49,256,242,749,294,197,103,0,472,105,23,0,552,694,214,0,192,67,502,117,0,101,73,286,34,0,0,
3097,1660,699,231,592,811,2113,226,63,103,61,577,0,0,182,1149,372,345,55,150,206,516,90,21,0,0,178,33,0,0,
2463,1025,1770,171,585,967,767,474,88,183,168,407,81,28,23,2561,1177,2185,330,363,1913,781,416,90,74,473,456,131,0,209,
22726,2794,4773,663,1550,9937,3143,1447,257,524,1705,1530,337,5,36,11675,850,2002,172,340,3927,665,371,57,164,757,456,22,0,40,
1315,3899,4231,433,791,708,3832,1244,143,447,184,2155,280,0,179,2420,3457,2614,408,652,1186,4933,923,80,403,396,1909,206,0,238,
18772,11796,7469,374,1550,6378,10900,2239,239,472,994,4502,537,0,219,8783,2329,1919,98,511,2517,2309,609,50,107,196,1205,110,0,31
*****
