2008 Full-time year round workers by earnings, immigration status, education, occupation and gender, age 25-34, wgtd 2006-08 ACS, SSDAN/U-Mich
5
Earn,Gender,Occup,Immentry,Educ
6,2,5,5,4
<25K,25-34K,35-49K,50-69K,70-99K,100K+
Male,Female
TopWC,OtherWC,Service,TopBC,OtherBC
Native,FB<1980,FB80-89,FB90-99,FB00-Current
LTHS,HSGrad,SomeColl,CollGrad
8643,35495,61805,84736,65,250,390,897,786,1196,1792,2539,2543,2575,3304,5252,1904,2517,2782,17124,
38377,170313,200130,85944,819,1526,1946,677,4881,7815,7237,2648,13777,15907,12524,5932,9908,12160,8736,9946,
58644,173425,139502,28689,989,1734,1264,277,13603,10412,3763,2162,80767,44787,12783,4235,78390,46032,13911,8275,
102024,219643,126810,19952,2784,2003,446,204,16536,9250,3681,854,117861,53725,13966,3440,121089,57181,13537,6274,
85945,229391,103780,14143,1227,2245,735,188,11410,8581,2472,320,56490,34916,8572,2179,48302,30071,9756,5120,
10138,54357,116588,120248,124,274,517,1147,491,1079,2554,3365,1482,2765,3951,5111,995,1445,2813,10960,
68812,374666,494048,138689,1209,3333,2838,950,5932,13280,12577,3545,14562,24313,17326,7610,6930,14729,12650,11610,
77990,252381,247079,46347,1139,1331,835,465,7706,7867,5521,1667,42975,31633,14458,4701,38819,32336,13436,9510,
6609,20560,17000,5497,168,144,107,0,1666,1555,638,58,7940,3554,663,233,7029,3216,750,1062,
26405,80036,40594,3915,671,777,240,70,4978,3133,887,108,27226,14148,4294,1119,18700,11087,4450,2366,
9070,50387,107301,164714,230,75,753,964,676,1581,3553,4444,3261,3509,4963,6498,808,1654,2325,14467,
24044,168825,258724,153449,423,1703,1693,1004,2523,7490,11214,5892,6459,11919,13754,6775,3132,5666,6829,8382,
19454,106296,127171,38051,458,784,1090,259,3206,5503,3459,1122,21745,17277,7838,3114,14046,11136,6539,3813,
75557,255634,184704,31831,1270,1857,1192,160,9463,9181,4201,1012,56549,35040,10611,2944,38449,25263,8517,3929,
58970,243044,132547,19035,519,1562,848,52,6250,6877,4502,318,27235,22721,8489,2186,11045,13831,5706,3121,
6973,55441,152029,298664,111,724,1414,1567,207,2163,3682,5482,678,2953,5704,9866,192,1417,2489,13071,
26413,277847,502480,273366,450,2534,4058,1028,2243,9491,15049,6767,2523,12705,19985,11393,1469,5447,8143,11387,
14792,87336,126006,37671,247,531,1089,121,1059,2761,3748,1443,4935,7993,7309,1898,3721,5921,5000,2956,
