2008 Asian Alone by Asian groups by immigration status, English proficiency, gender, state, and age, wgtd 2006-08 ACS, SSDAN/U-Mich
6
StateCal,Asian,Gender,AgeAll3,Immentry,EngSpkg
2,7,2,3,5,5
CA,RestofUS
Chinese, Japanese, Filipino, Korean, Indian, Vietnamese, Other
Male,Female
0-17,18-64,65+
Native, FB<1980, FB80-89, FB90-99, FB00-current
EngOnly,Verywell,Well,Notwell,Notatall
47635,32480,6682,3045,194,0,0,0,0,0,0,0,0,0,0,808,2932,628,70,0,2310,3066,2470,1213,237,
49098,36754,4482,1663,112,8528,28021,15518,5534,697,5405,38246,26518,18060,3565,3007,32951,24161,17051,4988,1828,12264,17266,12457,8754,
3247,2526,1114,515,213,1397,5965,6502,7791,2706,355,1061,2894,6864,6231,313,422,1509,5191,4769,234,360,481,3365,3840,
45835,35651,7377,2078,116,0,0,0,0,0,0,41,0,0,0,1614,3384,551,56,0,3749,2906,2813,1635,115,
43289,35753,4618,1743,404,8338,25385,16749,8679,950,6035,36285,27900,21602,5341,4003,33235,30611,24280,6721,3936,14748,20442,18879,11105,
3737,2666,953,607,505,1831,5823,5789,9741,7078,563,1093,1843,7718,11084,430,307,1309,5667,8479,471,247,270,2815,4515,
9790,1968,413,163,0,0,0,0,0,0,0,0,0,0,0,70,348,52,25,0,1143,400,443,475,116,
47435,5754,859,357,48,2170,2210,1509,773,29,614,2609,1549,864,80,704,2187,1886,852,122,623,2464,6333,2790,363,
12727,3314,1733,905,17,339,913,697,940,46,60,101,47,201,70,0,34,250,20,80,0,28,86,87,0,
8786,2199,443,83,0,0,0,0,0,0,0,0,0,0,0,69,266,0,0,0,812,760,510,751,128,
45272,5365,1120,269,79,2264,3731,2411,1240,83,872,3531,2287,1278,112,1519,4635,4062,1599,338,1922,3596,6287,3386,1164,
14899,3704,1848,1310,66,2726,2872,4845,3452,398,22,224,147,278,65,157,0,182,192,115,0,17,19,93,141,
84284,12201,1142,689,0,0,0,0,0,0,0,105,0,0,0,1990,2234,499,241,0,3956,7149,2916,948,34,
79097,21906,2967,1089,0,12941,32779,9113,1495,61,10960,48163,17224,2909,198,4441,40451,18742,3433,157,1975,27492,14507,3733,267,
2109,785,364,150,42,1053,13008,5612,1410,72,327,4830,4539,1861,63,501,3110,3294,2154,500,236,1667,1285,1632,222,
73830,15075,1049,971,0,0,0,0,0,0,23,23,0,0,0,1739,2295,465,27,0,3435,6043,3095,490,38,
68786,21555,2208,887,106,16442,41112,9387,1216,62,14499,59944,17768,2652,273,6561,55369,19809,3519,254,4849,41523,20680,4051,628,
2055,692,672,487,0,2183,16560,7858,4280,389,502,7671,7992,5277,449,458,4619,4893,5242,499,301,2301,2182,2709,312,
