2008 Families by family type, gender, poverty, and race/ethnicity, age 16+, wgtd 2006-08 ACS, SSDAN/U-Mich
5
RaceEth,Kid,AgeAll4,PovLevel,FamType
7,3,6,4,3
NHWhite, Black, Asian, Hispanic, AmIndian, NHOther, NHMulti
None,Kids<6,KidsOther
<25, 25-34, 35-44, 45-54, 55-64, 65+
Poverty,NearPoor,Middle,Comf
MrrdCpl,MaleFam,FemFam
21438,13618,13891,25661,9663,7807,248951,56256,38746,62859,16206,6517,23481,7045,6165,25320,7956,5262,639676,85444,50468,923892,51461,27291,
34928,9024,24336,35796,9841,20311,611092,93040,132770,975792,53586,46155,103132,19211,51833,106266,19618,48617,1986815,192909,414659,3315080,133587,180909,
171523,15101,40578,197604,14626,43959,2927205,135430,340783,4277095,98540,170989,219476,11376,58226,455177,20863,92247,4711876,163215,630956,2910910,86021,221902,
54804,24336,188400,60329,16522,52312,214119,43271,57817,10011,1060,1092,186789,42787,306180,242467,37499,121986,2115855,162295,238888,724380,15781,11830,
102680,18843,107408,129587,15883,44410,1684341,84622,160005,1203364,24913,31069,29499,9232,30319,34960,6061,18212,368269,33471,69483,237907,11194,12510,
8971,3070,11298,11204,2199,10755,101293,14343,39445,53125,4085,6795,2839,2095,6035,4967,1953,5497,32667,6642,22288,8855,1838,3210,
1139,1548,6058,580,1825,3836,6382,5560,5631,1428,1013,546,46266,14826,150473,58330,12262,84180,495816,81329,214799,104199,8871,10044,
123187,43557,261287,153260,35752,171903,2420681,266713,693801,1332354,70202,91807,88851,30991,133527,103874,25154,93499,1951076,205242,481377,1926360,89580,123368,
27490,9077,30564,30996,6918,22465,358639,43053,91142,336229,23631,22765,9295,4061,18430,14558,4418,16557,106900,22643,73110,38523,6223,11119,
1587,7087,6423,1849,4087,4470,15439,22178,16455,3267,4157,2127,3485,4808,6731,4570,4891,4071,60674,35286,27848,49163,10359,10328,
8571,6778,24244,8013,4922,17702,92045,36757,85544,86062,13444,18977,20967,10976,45655,20979,8061,33745,240311,46672,173071,211728,17474,48025,
26123,6533,33716,25075,5367,27974,262059,30044,129705,212100,11323,41983,30961,6966,45600,52396,7750,46551,266668,36384,162893,113893,11195,37532,
9012,11205,152057,6753,6368,37501,22674,9448,32651,1008,622,377,33797,22256,267914,35476,16733,86335,209769,38826,138720,39405,2140,4889,
26589,10002,100807,28351,6773,42860,185943,24002,86362,69142,2833,7046,10739,4261,37538,11145,3068,21051,71305,10443,49706,21628,1674,3387,
3577,1896,15660,4216,1413,8790,23955,4002,22948,5923,803,3199,2234,1688,7370,2663,638,4325,8462,3106,10706,1454,232,1262,
235,2664,8380,298,1293,3807,1501,3617,5589,157,247,341,10851,7749,146688,12557,6375,67652,76980,22606,142326,15476,1878,6196,
25491,15572,202844,32453,11317,112724,288145,55571,306377,105518,8043,23624,21447,11601,98157,23014,8450,58556,215633,33735,165919,113632,7941,20337,
8573,6468,37321,10199,2966,16324,66797,12035,50422,23084,2550,7586,5992,4746,27509,7457,2634,13643,25356,8776,34413,4878,1118,4411,
651,2699,2611,751,1162,875,5190,5868,5201,1799,1732,1451,5402,1872,1038,5740,1411,1123,60276,19752,10753,103201,13336,7485,
3251,1271,1007,2846,1462,1031,38743,12662,11536,69518,9545,8133,7119,994,4948,9278,1920,3707,96221,12834,25552,122269,7910,16811,
12332,845,3277,12610,1363,2969,120337,8301,19669,173585,6825,15122,23165,970,2958,29172,570,2648,105099,6081,18176,92487,3811,9735,
1920,701,2901,990,442,944,4781,726,1480,558,75,204,15192,2049,7730,16494,1158,3753,121914,6996,11250,85724,1338,1565,
22291,892,7152,20994,894,3504,171008,6696,9243,161339,1878,3024,7380,385,1144,5923,290,809,34865,1636,3912,18682,420,553,
1407,331,632,1527,183,315,11348,1148,3176,4461,261,886,476,176,333,776,0,280,5398,809,1737,1554,104,582,
0,418,453,57,395,294,194,1430,1096,0,240,152,1748,438,3940,2495,412,2851,17579,3580,9506,6822,701,1107,
17391,1759,13584,19655,2138,8590,148015,10055,30302,109358,3782,7076,20461,2513,9290,21608,2074,6233,167524,10036,25436,134473,4340,7910,
5163,548,1770,5331,561,1070,35026,2009,4249,22176,1484,1454,1605,501,891,1416,184,828,7901,1463,3231,3294,539,989,
4562,6393,4580,7024,6839,3594,39210,44771,16215,5868,5232,1898,10698,8049,3883,17065,12791,4334,124225,99157,27780,81826,19955,6419,
9857,6239,9648,15348,10084,8190,121518,69175,42854,76191,17763,8868,20926,5103,19327,24409,6533,18976,264888,59012,95784,174729,17705,24329,
33488,3322,17831,36370,5207,16732,280280,29144,66376,159618,9013,17093,53423,3581,16492,73695,4600,20669,258390,22141,70783,82265,6185,13188,
37232,14853,74554,33324,11296,21539,65947,17006,22208,2103,506,457,198954,38542,166098,191048,39736,53668,517939,72432,77286,72575,3425,2540,
129907,17778,83033,128727,14226,30847,386066,36970,48495,88536,3354,2877,30795,5749,21857,32755,5755,11836,116302,15301,30384,18257,1195,1602,
7972,1901,7778,9539,1893,4818,40650,5659,13637,5356,580,1389,3861,881,2685,3170,846,1976,11498,1966,5289,1049,272,192,
567,2462,3895,1297,2109,3494,4081,7706,5776,373,530,279,34908,9075,76058,38629,9957,37798,156741,33334,72795,19626,2414,2684,
96888,17800,136977,126274,19233,73586,526470,65083,158493,110032,7838,12258,54064,10160,64701,66099,9807,35437,358527,40094,93775,103576,5770,10717,
15834,3955,15948,19040,2678,8181,81094,10389,20768,18414,1548,1380,5543,1900,9276,6003,1331,5595,23006,4901,12453,3810,439,1322,
193,84,471,187,161,576,3237,1873,645,225,247,94,532,526,356,427,303,167,4180,2024,928,4058,435,281,
1488,649,1254,1346,587,1211,7557,3115,2985,4882,469,526,1995,573,2670,2801,380,1593,21522,3374,6414,16217,885,1760,
3006,188,1852,3099,651,1542,22766,2275,4847,17434,766,1281,2692,406,2399,4276,345,2385,20077,1615,7234,8118,549,985,
1363,663,7074,979,420,1688,3523,786,1532,220,0,49,5433,1803,11270,4827,1726,3398,17886,2773,4983,2878,165,217,
4142,1165,6002,3023,643,2377,12959,1887,2899,2702,126,166,1623,435,2634,968,219,1331,6278,1063,2371,1187,25,163,
654,232,1399,571,175,378,2554,584,1689,380,111,194,233,261,861,246,133,377,628,499,682,96,100,0,
0,422,316,0,75,145,274,110,426,28,45,214,1461,484,4762,1639,385,2568,7133,1081,4259,857,197,382,
3829,1709,9267,3507,1522,4512,24523,3697,11904,5597,427,677,2796,1450,5073,2577,959,2204,15940,2221,7958,5987,473,318,
881,379,2334,539,256,923,5535,1013,2523,1812,135,230,685,376,1358,369,243,597,1503,328,1715,327,0,153,
11,25,93,82,0,52,1101,562,193,241,201,0,87,98,145,382,166,261,3503,1427,607,3243,464,90,
116,63,84,191,50,96,2743,907,691,2105,612,386,238,48,290,376,104,214,4090,936,1346,4437,368,721,
466,20,93,416,83,194,4325,724,1345,3883,438,380,607,0,82,540,56,397,2926,349,982,1251,124,479,
300,700,1035,145,110,260,638,96,503,56,33,0,991,31,1968,1577,182,623,6850,1070,1319,2020,0,78,
1162,66,1238,890,424,559,6036,433,1297,3013,54,255,128,67,364,395,17,198,1131,175,577,301,0,0,
0,22,81,43,28,94,256,79,231,58,0,145,53,0,66,19,0,46,31,60,40,0,0,0,
0,22,41,0,0,0,0,25,52,0,0,12,384,39,1162,240,123,217,2211,362,1079,197,24,69,
385,146,1528,953,321,1167,6233,1214,3006,2956,31,310,594,81,704,623,206,519,6251,336,1719,2838,125,271,
57,30,272,113,0,231,559,166,287,420,35,125,59,0,93,20,68,21,327,79,192,143,0,0,
332,758,309,487,354,958,5159,1448,1677,674,299,231,723,267,219,488,231,124,11334,2630,2364,13854,1519,793,
925,324,938,729,202,813,9472,2409,3403,12740,1191,1221,1822,698,2278,2380,863,1399,24684,2816,8007,27380,1841,3103,
2540,460,1509,3683,469,1721,29130,2287,6837,29181,1220,2729,2374,251,963,4159,190,1667,30438,2520,8671,14170,1052,1919,
1461,948,9002,1893,440,1864,4441,1769,2264,216,50,30,4770,1895,12903,5159,1016,5739,35041,4245,9043,10230,581,365,
1540,855,4669,2616,483,2120,24244,2095,3748,13313,472,881,896,390,1537,1120,363,593,5777,1076,2513,3239,178,468,
193,32,777,152,134,287,2237,180,1210,671,138,130,136,38,120,148,116,57,672,201,531,370,47,21,
39,0,437,0,68,33,166,456,242,0,0,0,1038,458,6990,1511,365,3063,9643,2263,7705,1996,410,934,
2594,974,8836,2679,752,4588,34420,4942,14664,14789,1036,2347,1554,841,4712,1541,344,2362,25077,3055,9624,17802,1041,1970,
529,487,1208,844,128,601,6302,1040,2185,3403,112,415,296,197,731,300,115,379,1579,440,969,535,94,155
*****
