2008 Education by Immigration status, race/ethnicity, gender, age 25+, wgtd 2006-08 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
3053,4110,23010,42330,41078,15341,6975,
15182,10180,35799,50946,53371,17001,6374,
40972,19664,72295,67464,105675,32780,14617,
30141,15241,50789,40306,63300,15937,9865,
18202,9649,26553,17973,37414,7601,3944,
3228,2859,18005,28110,24453,10227,3768,
31662,18666,52864,54506,83467,22486,13602,
34065,9641,32438,22945,40329,8612,4782,
31093,11610,29263,16648,25499,4399,2548,
18675,6318,17993,8118,16708,2861,910,
16126,7958,47890,26313,15765,6597,1775,
68158,21101,60077,38274,48906,13964,11461,
69192,9765,29909,13743,18292,2597,2137,
56550,9348,25927,10372,17090,2911,1799,
24630,4451,14309,6782,11065,1415,1473,
127131,211657,593878,541665,190255,36816,16951,
9033,9490,23450,20672,7435,1203,1077,
74322,49764,113083,72148,27178,4346,1639,
491869,146084,349795,123634,41422,7751,3700,
428763,92182,277538,93619,52806,13169,9455,
102468,142034,410576,373574,152274,46110,22211,
51261,33787,71956,59400,24066,7558,3028,
379141,100560,218661,106500,39684,9478,3947,
299366,74288,201455,85568,46123,12325,9982,
181121,36256,115647,45253,39068,13935,8754,
95102,109510,305652,262455,96333,31805,18562,
213090,49359,108292,83444,34271,11241,6289,
208755,39806,102499,69129,32059,10218,7940,
110266,19186,56518,28412,27789,6805,6640,
76372,10980,38838,19567,18904,6662,4543,
103665,56359,155028,150113,54682,25189,12209,
177072,28854,71616,53870,24408,7969,7666,
80832,11990,30676,16211,10941,3628,5272,
44468,8357,18703,10571,9132,2364,3255,
29036,4113,12233,6628,7642,2072,2164,
185952,57849,121935,79587,27897,14490,8354,
191357,28927,58684,40775,23601,8602,12971,
47215,5440,12416,5358,4364,1722,1436,
38844,3643,9155,3060,3921,606,1511,
24348,3356,6957,2136,2698,714,974,
91513,156888,468149,593646,244739,61791,18401,
5126,7529,19686,22642,8568,3112,443,
44009,36911,82975,72864,28484,6481,1690,
327859,95242,233192,114702,39778,8096,3835,
255060,60330,187420,83603,61853,12280,9399,
88017,113877,364331,435485,166348,61050,18068,
35832,25008,64556,69684,25080,8595,2750,
231777,66467,151382,94203,33220,8965,3579,
287282,64539,188685,92572,58387,11849,9986,
130701,24741,90725,43835,43508,10814,10536,
94765,93812,305767,307361,104577,44311,12396,
159167,37525,96128,94081,30625,12424,5377,
185487,33250,92561,63315,30215,7796,5496,
124148,20008,59685,36629,26989,5902,5412,
72435,10036,36544,20473,18091,4443,4352,
118206,63607,193608,155698,42220,25738,7137,
169135,30219,84919,65615,21573,10344,4837,
81968,11910,30737,18792,9922,3256,2106,
70805,8375,20207,10417,8693,1430,1386,
43023,4620,18327,7237,5464,1373,1579,
272122,79418,169293,83714,23536,11958,2910,
250535,36413,94606,50285,26392,8986,7262,
70737,6619,16561,7117,5488,1038,713,
68482,6712,12803,5025,3331,997,1011,
46685,3731,11610,3783,3057,555,965,
8158,21369,60947,47033,10584,2698,976,
148,11,222,275,41,69,0,
867,289,452,690,361,0,0,
4244,1049,2039,1127,347,105,19,
5373,1145,1995,677,361,119,0,
11051,19292,59641,46403,12257,3363,1833,
360,252,685,453,161,58,34,
3877,539,1521,1192,194,77,47,
2102,911,1249,949,202,222,137,
2997,412,703,374,663,38,90,
11116,18706,51448,47668,12894,4189,1669,
2144,520,645,877,262,218,21,
2151,311,864,736,294,142,73,
1039,95,152,333,155,30,126,
1093,65,96,84,43,32,136,
10001,8977,30429,30867,10459,4588,2617,
1570,269,742,390,172,16,205,
750,184,238,256,193,25,0,
378,198,178,102,21,26,0,
572,0,128,30,47,0,0,
22727,7975,19344,15036,5067,2626,1669,
1195,201,391,448,20,96,136,
298,16,33,34,0,0,0,
274,0,81,45,0,0,0,
237,36,56,0,0,0,0,
6349,17359,48958,58947,15933,3907,1160,
91,69,139,106,64,47,0,
357,72,798,665,92,83,0,
2610,425,974,501,388,71,47,
2562,508,1194,892,406,284,0,
8278,16695,52845,62068,16957,6563,1730,
75,107,395,565,341,93,35,
1810,302,1393,926,183,88,104,
2198,332,1271,909,425,70,25,
1592,185,200,139,209,22,35,
11018,16130,54267,60769,15696,6550,1652,
1203,378,821,927,209,23,81,
1319,157,562,341,231,5,0,
895,213,587,341,45,25,58,
411,188,303,56,132,98,16,
11822,10926,37272,34558,10042,5247,1869,
988,190,930,411,243,27,61,
433,363,176,90,75,31,0,
516,0,389,87,69,0,0,
335,0,46,112,40,0,0,
29422,13277,26877,20057,4158,1917,1338,
1449,199,671,552,395,3,35,
634,0,115,39,86,0,0,
321,37,80,18,71,0,0,
197,48,57,28,0,0,0,
734,1513,5563,8746,5227,719,632,
26,201,146,197,213,110,20,
221,320,1481,1650,1072,200,65,
3095,785,3435,2676,2164,1075,298,
2985,1573,5514,2366,3455,2543,550,
938,1142,4301,6499,3729,1390,931,
532,124,1390,659,557,313,166,
1343,846,2801,1361,1383,521,57,
1493,670,3342,2173,2006,1549,609,
1784,905,2995,1028,1142,751,304,
465,1381,4500,4797,2736,1659,797,
596,392,1101,1142,987,645,209,
1915,809,1905,1067,914,534,137,
858,834,1651,823,527,302,138,
755,770,1910,729,410,303,102,
486,562,2293,2878,1347,1135,676,
886,186,718,582,614,536,348,
832,414,1168,348,672,285,141,
390,166,622,259,166,0,183,
323,315,353,212,271,141,50,
1302,889,1201,991,560,307,506,
1369,420,941,333,517,162,343,
580,99,301,295,53,22,0,
418,252,280,207,376,0,72,
444,56,135,51,224,0,70,
927,2036,5505,9059,6233,2203,379,
0,76,108,201,82,26,0,
200,383,1473,1578,1102,145,283,
1174,1459,3625,2823,1360,511,352,
2069,1632,5053,3136,4489,2089,390,
1025,926,4372,7039,3990,2133,1160,
70,231,530,1465,732,328,94,
1141,1043,3043,2217,1293,347,139,
1892,873,4364,2251,2313,747,320,
1130,874,3433,1163,1077,388,280,
925,769,3649,5855,3000,1854,1051,
993,410,939,1345,1024,412,77,
1536,901,2486,1409,1347,510,267,
1185,670,2085,1297,606,342,269,
906,540,1358,616,878,54,25,
866,991,1911,3006,1274,1216,590,
867,234,1035,1175,933,204,179,
1120,367,1280,514,151,175,228,
1048,136,750,398,118,52,0,
448,28,777,152,447,80,246,
2733,932,2493,1744,621,519,164,
2138,338,1539,478,397,300,113,
1554,160,386,285,220,63,49,
1032,284,283,195,112,25,0,
923,129,211,76,101,0,0,
