2008 Education for Hispanic groups, age 25+, wgtd 2006-08 ACS, SSDAN/U-Mich
4
Hispanic,AgeEduc,Gender,EducAll
6,5,2,7
Mexican,PRican,Cuban,CAmeric,SAmeric,Other
25-34,35-44,45-54,55-64,65+
Male,Female
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
895634,383221,959912,542089,171146,28667,13564,
585937,265855,691690,550083,198793,42026,14341,
797074,272415,657882,391382,146112,36911,17984,
602116,197623,528150,409447,147705,42808,15673,
551409,144611,361103,255153,88660,24957,15656,
475631,117637,324439,270512,80102,28582,10559,
317454,60813,151070,132771,44656,18180,10413,
321643,63007,173906,126485,30149,16801,5581,
315793,52386,99506,65778,20245,9475,6188,
409805,65836,129924,66688,17020,7878,3079,
28456,38162,117577,91502,32169,7623,3336,
19233,31266,87454,106555,43891,13055,3718,
28102,36177,103385,80927,31999,8883,4610,
25007,31519,92093,105721,39348,14872,3987,
30093,29288,71333,59137,22489,8904,5251,
31471,25069,68738,74260,29731,13109,3756,
38314,18358,41777,27332,12657,6040,2977,
45311,17632,49847,36848,13329,6979,1941,
53402,14181,29023,13765,6512,2063,2168,
78490,16765,40576,16433,6553,3100,1170,
4942,7396,27921,27972,15906,3343,2699,
2402,4148,25744,25237,19102,6376,2424,
10280,9625,47945,32690,24989,7943,7010,
4625,6593,34586,34221,24269,8817,5121,
10792,9832,34366,29778,22051,7443,5421,
8053,6111,29653,30235,19567,6319,4940,
14690,8204,19708,15330,12829,3980,4596,
14241,6729,25024,18711,10424,3984,2563,
48757,12047,26999,16767,13255,4704,6283,
70320,14956,40154,20306,16195,4452,4690,
185845,56972,153967,96109,41380,6934,4043,
103389,38979,102760,98646,48582,10726,3042,
155350,44797,114316,68603,34925,9962,4327,
118737,39310,108374,83288,42614,11042,6059,
91388,25252,66815,47335,25063,6430,4635,
101291,25601,73151,56615,27441,8718,3124,
47507,9585,29942,18982,10673,2452,3374,
73727,13947,33818,24793,10433,4340,1506,
37699,4985,13940,7404,4961,1383,2164,
84022,10201,27049,11111,7480,1796,900,
18160,11762,63972,60805,42787,12068,7016,
11378,6981,48447,66670,55125,15427,8253,
18693,13751,60329,59892,46606,18911,10432,
15923,11688,62103,62243,56043,17093,11381,
16754,10490,47818,43081,36920,13191,9322,
15113,10819,55559,53150,38916,11408,8095,
10477,7614,27915,21153,16518,5754,6358,
19226,9756,37256,25135,16351,5676,3835,
15269,6675,18697,11333,9943,4017,4532,
34561,11221,33419,15351,8627,3248,1834,
21519,24987,68532,60957,26135,6902,3116,
13334,18781,59195,71867,30451,8143,2953,
22735,20617,60467,59714,27169,9960,4881,
19008,16257,58907,69117,29897,10585,4873,
17589,17624,49791,46305,22448,7573,5304,
15854,16847,56849,58821,22701,9980,3657,
16388,8812,28147,31299,12987,6699,4121,
19028,11812,39693,35550,10887,5936,2097,
28467,11943,27713,20327,8957,5423,4475,
49258,18815,43530,25296,8062,4037,1510
*****
