2010 Education by Immigration status in Alabama, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
453,0,51,55,6,51,30,
463,16,215,108,72,0,0,
725,25,233,221,0,0,29,
81,136,494,308,43,59,14,
68,46,248,92,0,19,0,
0,0,17,75,54,0,0,
72,27,93,0,0,0,0,
134,98,8,0,0,0,0,
119,137,610,238,167,49,0,
63,0,120,185,41,168,31,
0,0,24,0,0,0,0,
33,0,0,0,0,0,0,
361,0,83,27,0,0,0,
50,118,422,370,205,123,19,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
43,0,0,0,0,0,0,
182,0,32,28,32,0,0,
385,188,353,279,109,0,0,
25,0,0,0,0,0,0,
75,0,0,0,0,0,0,
49,0,0,0,0,0,0,
87,0,0,48,0,0,0,
179,165,831,642,136,120,7,
95,17,0,10,0,0,0,
0,0,0,0,0,0,0,
16,0,0,12,0,0,0,
0,0,0,0,0,0,0,
336,317,552,330,131,89,0,
0,0,0,33,15,0,0,
0,0,0,0,0,0,0,
34,0,0,0,0,0,0,
0,0,0,0,0,0,0,
276,37,221,204,117,6,63,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,12,0,0,0,0,
0,0,0,0,0,0,0,
94,60,572,574,97,44,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
47,0,0,0,0,0,0,
44,62,110,0,0,0,0,
139,156,315,1000,245,95,0,
0,0,0,0,0,0,0,
65,0,0,0,0,0,0,
0,0,26,0,0,0,0,
48,0,0,0,0,0,0,
144,241,800,739,142,111,20,
0,0,0,0,30,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
35,0,0,0,0,0,0,
36,256,486,417,28,120,18,
48,0,0,0,0,0,0,
0,0,33,0,0,0,0,
0,0,0,0,35,0,0,
0,0,0,0,0,0,0,
181,143,402,90,59,0,23,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,45,30,20,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
109,0,64,0,45,0,0,
0,0,0,78,0,0,0,
46,0,0,0,0,0,0,
0,0,0,0,0,0,0,
85,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,33,0,0,
0,0,0,0,0,0,0,
0,0,0,26,0,0,0,
0,0,0,0,0,0,46,
0,0,0,0,0,0,0,
8,0,0,32,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
17,0,0,23,175,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,45,0,0,0,
0,0,0,0,28,0,28,
9,0,80,14,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,55,0,0,0,
0,0,0,163,0,0,0,
0,0,0,0,115,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,50,
0,0,0,0,0,0,0,
6,0,0,145,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
