2010 Education by Immigration status in Oregon, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
36,0,0,0,0,91,0,
159,370,621,779,91,41,14,
0,0,0,0,0,0,0,
5,0,37,0,0,0,0,
0,0,0,0,38,0,0,
0,0,0,0,0,0,0,
79,379,790,1853,455,153,51,
0,0,0,0,0,0,0,
0,0,0,31,0,0,0,
61,64,0,78,0,0,0,
122,0,111,64,162,0,35,
25,536,460,1447,479,279,193,
0,0,0,29,0,0,0,
0,0,0,0,0,0,30,
30,0,30,167,0,0,45,
91,0,132,113,27,0,0,
55,138,969,1385,665,251,91,
0,0,0,32,0,75,0,
22,0,0,24,0,67,0,
129,0,138,0,0,0,0,
0,0,33,0,30,0,0,
44,120,485,1137,712,203,84,
0,0,0,0,36,21,0,
56,0,0,17,0,0,0,
0,0,0,0,0,0,0,
35,0,0,0,0,0,0,
166,370,888,640,195,117,43,
9,0,0,23,0,0,0,
0,0,0,36,0,0,0,
103,0,0,0,0,0,0,
61,0,0,0,0,0,0,
163,118,783,1478,1309,227,177,
0,0,113,21,212,28,67,
38,0,95,537,310,124,25,
65,116,491,604,544,351,409,
72,0,666,683,918,1120,493,
0,0,409,202,655,197,184,
0,19,163,482,482,290,131,
209,50,381,560,451,190,159,
256,234,408,1010,727,942,369,
252,28,229,176,917,313,357,
0,0,303,578,532,350,193,
126,42,240,476,440,198,165,
82,129,451,808,506,305,310,
63,81,361,397,334,143,216,
267,0,503,463,177,25,94,
37,37,118,269,534,38,193,
96,143,202,455,468,117,0,
204,123,185,576,226,166,66,
153,56,100,161,132,27,26,
109,117,257,0,52,90,28,
91,125,320,146,254,28,40,
138,58,47,365,437,22,356,
278,41,182,132,58,0,23,
442,108,213,183,340,0,0,
159,43,21,0,260,0,83,
0,226,394,1294,979,379,366,
22,0,110,117,244,40,23,
43,0,128,560,469,132,59,
58,124,542,798,890,185,124,
128,559,853,969,1788,1244,189,
0,0,272,896,733,145,181,
0,38,77,462,535,64,172,
291,196,403,740,529,392,106,
496,319,1398,1213,1372,1090,176,
220,194,531,542,956,295,216,
52,39,278,644,559,267,68,
134,119,304,482,716,116,91,
359,262,597,737,783,104,234,
289,260,229,607,680,90,87,
285,153,503,165,550,118,126,
10,198,474,277,636,169,16,
301,94,445,511,409,117,29,
478,111,432,339,324,55,0,
397,299,403,341,104,81,0,
293,118,290,82,101,37,0,
131,67,277,445,221,149,167,
226,130,789,482,372,131,74,
536,264,246,209,153,55,42,
550,102,437,83,173,0,31,
319,0,215,34,135,0,73,
1126,2279,3481,4910,1826,528,76,
26,0,22,98,0,0,0,
817,36,576,564,164,0,0,
5831,1708,3347,1498,587,25,44,
5013,976,2997,2136,270,0,0,
333,913,2719,3481,1108,340,457,
108,199,187,339,34,69,24,
4854,623,1692,1125,337,18,18,
4522,1130,1698,825,644,156,26,
1612,388,1423,498,217,34,21,
338,620,1625,2215,875,387,127,
1680,548,341,241,61,0,30,
2654,272,615,383,264,26,58,
1219,298,370,239,111,32,33,
1409,228,442,201,184,0,76,
268,431,867,1417,716,70,165,
1631,105,235,199,36,25,0,
1417,22,256,138,9,0,0,
300,16,210,44,0,30,41,
546,40,21,0,37,0,95,
397,398,443,817,267,52,42,
791,87,179,427,71,0,14,
268,42,0,0,0,0,0,
248,129,70,18,13,0,0,
299,18,0,0,0,0,0,
555,1331,3683,5397,1778,443,355,
0,0,0,124,36,33,0,
814,324,604,993,124,38,0,
4381,1135,2154,1215,456,0,13,
4226,761,2086,524,369,65,0,
638,540,2235,4258,1703,447,76,
86,69,309,348,146,0,43,
1843,752,597,676,142,78,187,
4176,929,2176,800,487,170,0,
3008,155,713,517,389,63,0,
417,757,1421,2992,507,407,125,
710,95,416,317,67,31,90,
1478,259,333,417,71,53,0,
1651,144,345,325,12,26,0,
1189,177,320,242,60,108,83,
287,429,1209,1986,311,292,115,
661,113,465,359,80,20,35,
649,29,53,43,18,0,30,
796,131,221,86,37,0,0,
296,59,96,0,78,0,25,
725,297,984,1544,194,24,0,
419,97,216,155,80,28,54,
115,0,0,60,0,31,0,
372,23,0,0,77,0,0,
275,22,0,0,21,0,0,
0,367,741,1559,244,0,0,
0,0,0,0,0,0,0,
0,26,0,0,36,0,0,
439,0,38,76,0,0,0,
780,67,93,52,0,0,0,
124,372,855,1008,399,0,118,
0,0,0,0,0,0,0,
343,0,23,25,35,0,0,
114,98,84,0,0,0,0,
441,0,0,0,88,0,0,
385,305,1048,1107,217,89,52,
0,0,0,19,0,0,0,
245,0,33,0,0,0,0,
196,0,90,0,0,0,33,
184,0,0,0,0,0,0,
31,78,672,1031,362,82,0,
138,0,0,0,0,0,0,
0,0,19,0,0,0,0,
0,0,31,0,0,0,0,
155,0,0,0,0,0,0,
168,123,289,498,174,158,6,
35,0,0,58,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
117,296,865,1059,229,50,0,
0,0,0,0,0,0,0,
0,0,72,38,0,0,0,
313,0,34,0,0,0,0,
233,88,0,85,0,0,0,
150,151,800,1489,272,0,114,
0,0,0,0,0,0,0,
109,0,25,0,0,0,0,
21,0,0,0,0,0,0,
123,0,0,0,0,0,0,
122,265,813,1218,109,29,12,
0,0,108,112,0,0,0,
60,23,0,0,0,0,0,
101,0,0,68,0,0,0,
0,0,0,0,0,0,0,
118,292,706,992,239,81,28,
0,0,23,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
40,0,0,0,0,0,0,
206,213,370,761,58,92,0,
87,0,23,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,21,182,26,0,24,
0,0,0,0,0,0,0,
0,0,0,0,22,34,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,26,0,261,138,28,0,
0,0,0,0,0,0,0,
0,0,0,106,0,0,0,
0,0,0,94,0,0,0,
0,0,0,0,0,22,0,
0,0,0,127,102,47,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
115,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,269,24,78,26,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,31,0,0,
0,0,0,61,42,36,23,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
119,0,0,27,74,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,80,0,0,
0,0,0,0,37,26,0,
0,0,0,24,39,0,0,
0,0,17,94,0,0,0,
0,0,0,0,0,0,0,
111,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,138,35,0,71,0,
0,0,0,24,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,157,24,78,35,
0,0,0,33,0,0,0,
0,0,0,0,0,0,22,
0,0,0,0,0,0,0,
0,0,0,30,0,0,0,
0,0,0,137,25,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,38,0,0,0,
0,0,0,0,0,0,0,
292,423,2161,1977,1232,199,116,
0,0,0,0,0,0,0,
0,0,0,106,0,26,0,
0,0,0,0,40,71,0,
0,50,87,0,0,0,0,
53,354,1556,1663,754,191,150,
0,0,0,53,0,30,0,
0,0,0,38,87,31,0,
0,0,0,26,0,101,0,
0,0,0,0,0,0,0,
87,424,1062,2336,471,259,94,
0,0,61,68,133,0,0,
0,34,0,31,0,0,0,
28,0,0,0,0,0,0,
0,0,20,27,0,0,0,
101,193,615,1533,437,173,125,
0,0,0,93,71,0,0,
0,0,26,0,0,0,0,
0,0,82,0,25,0,0,
0,0,0,0,0,0,0,
132,343,524,797,138,61,105,
23,0,0,54,0,0,21,
0,0,0,0,0,0,0,
0,33,0,0,0,0,0,
24,0,38,0,0,0,0,
35,623,1815,3318,1301,434,386,
0,0,0,0,0,0,0,
0,0,0,0,0,0,25,
0,0,0,0,101,0,0,
0,0,0,58,0,0,0,
132,452,1340,2554,680,402,133,
0,0,0,152,0,0,0,
0,0,0,0,33,0,0,
0,40,0,0,0,67,35,
0,54,0,0,31,0,0,
161,497,1306,1953,679,320,166,
0,0,34,32,0,0,0,
22,0,0,0,20,0,21,
0,0,77,0,38,31,0,
0,25,0,0,0,0,0,
161,196,928,1629,642,133,14,
40,0,0,67,0,0,9,
0,41,0,0,0,0,0,
0,0,0,0,0,0,0,
85,0,0,0,0,0,0,
174,255,784,1163,196,119,21,
0,0,29,26,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,37,0,0,0,0
*****
