2010 Education by Immigration status in Idaho, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1516,4347,23956,34003,15154,2938,1559,
0,0,0,0,0,0,0,
0,0,0,95,35,0,0,
0,0,167,219,191,34,0,
0,0,572,149,41,0,0,
1723,3405,23066,27916,15454,5114,2981,
89,47,16,16,30,0,0,
0,20,170,37,7,0,47,
0,114,181,209,196,35,33,
0,135,0,0,198,0,27,
2357,5029,28196,31599,15018,4177,3342,
8,26,143,213,464,142,0,
19,0,61,139,37,0,194,
0,0,69,59,155,0,33,
0,71,215,212,43,40,0,
1567,3480,18445,29503,15407,6525,3553,
14,61,85,381,185,119,46,
15,0,30,23,0,34,0,
0,78,55,52,45,0,0,
12,6,47,18,116,0,0,
6139,5236,25245,23530,11313,5426,3815,
176,30,346,536,430,222,230,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
1340,3436,19327,34572,18519,2796,1373,
0,0,0,32,0,38,0,
0,0,184,61,0,0,0,
0,41,131,266,52,0,0,
35,0,68,327,216,0,12,
1597,2475,18623,31948,16678,5151,1470,
0,0,102,45,61,0,0,
0,0,0,71,32,72,60,
0,0,160,201,109,70,27,
0,206,265,312,105,64,20,
1541,4315,26760,36072,16657,5025,1669,
0,9,290,219,79,66,0,
20,25,78,100,26,79,0,
0,30,160,42,80,0,0,
0,0,286,81,123,39,21,
1414,3482,22314,31382,14429,4988,1201,
75,29,300,305,154,102,36,
27,19,29,31,27,55,0,
0,0,202,211,0,0,0,
50,34,145,30,54,58,0,
5135,9118,35708,29944,10324,2689,629,
289,510,969,1101,307,0,36,
9,33,0,46,0,35,0,
24,26,0,0,39,0,0,
0,0,0,0,0,0,32,
0,88,241,40,120,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,46,90,0,0,0,
0,0,84,58,0,20,24,
0,0,0,0,0,0,0,
0,0,104,0,0,0,0,
0,0,0,0,47,0,0,
89,0,41,0,0,0,0,
0,185,280,166,192,0,27,
123,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,33,0,0,0,
0,0,42,0,0,0,0,
0,0,46,157,0,12,0,
0,0,0,0,0,0,0,
0,0,0,29,0,0,0,
0,0,0,0,0,0,0,
0,0,0,36,0,0,0,
0,0,12,131,0,37,8,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,27,0,0,0,0,0,
0,0,60,20,0,0,0,
0,0,0,0,0,0,0,
0,27,0,0,0,0,0,
0,0,109,0,55,0,0,
143,0,0,23,0,0,0,
0,57,107,0,81,16,0,
0,0,0,0,0,0,0,
6,0,0,0,0,0,0,
