2010 Education by Immigration status in Wisconsin, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
391,145,323,282,19,10,38,
583,118,151,478,41,0,0,
641,17,436,175,0,43,0,
1221,200,172,203,84,0,0,
590,592,1296,872,289,154,24,
150,0,239,214,86,74,42,
201,0,0,15,44,36,52,
141,189,38,0,35,34,0,
467,74,38,0,48,0,0,
1046,295,1157,515,266,139,0,
548,10,116,114,60,0,80,
165,0,0,0,0,0,0,
55,59,67,0,26,0,141,
91,28,76,63,0,0,211,
59,685,1367,1677,54,7,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,16,40,0,0,
83,577,896,1437,133,210,36,
0,0,0,0,0,0,0,
0,0,38,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,16,0,
196,206,1443,986,508,0,0,
0,0,0,0,0,0,0,
55,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
102,181,551,844,117,63,34,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,34,0,0,0,0,
0,0,0,0,0,0,0,
178,135,256,174,121,36,23,
51,0,0,0,40,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
51,111,1133,1522,272,6,10,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,31,0,
85,244,1014,1979,647,75,74,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,43,0,0,0,
32,42,0,0,67,0,0,
88,288,862,1953,431,224,0,
0,0,0,0,0,0,0,
0,0,17,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
19,120,428,862,202,298,64,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
27,0,0,0,0,0,0,
0,0,0,0,0,0,0,
523,406,400,365,109,23,46,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
50,0,0,0,0,0,0,
0,0,41,264,22,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
37,0,0,0,0,0,0,
0,0,0,53,133,0,50,
0,0,79,76,0,14,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,46,47,170,22,0,0,
0,0,0,0,106,0,0,
0,0,0,0,0,0,38,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,21,9,24,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
6,0,0,11,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,82,0,92,31,53,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,50,
0,0,0,15,208,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,14,62,0,0,0,
0,0,0,0,113,0,0,
40,0,0,101,185,51,75,
0,0,55,0,0,0,0,
0,0,0,0,0,0,50,
0,0,0,0,0,0,0,
0,0,39,0,0,0,0,
0,0,19,19,30,0,0,
0,0,8,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
59,0,0,0,0,0,0,
0,0,0,0,64,36,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,155,1540,1590,422,83,112,
0,0,0,61,0,0,0,
0,0,27,0,0,0,0,
0,0,53,0,0,0,0,
0,0,0,68,52,0,0,
28,300,786,1505,372,104,141,
0,0,0,82,0,0,0,
0,0,0,0,0,0,0,
0,0,0,52,0,0,0,
94,0,0,51,50,0,0,
71,341,893,676,295,52,42,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,35,
33,0,0,0,0,0,0,
153,60,433,547,154,125,42,
17,0,0,0,60,0,0,
0,0,0,0,0,67,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
101,84,472,310,207,18,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,513,978,1124,944,88,77,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,38,47,0,51,0,0,
0,0,0,0,34,0,0,
0,317,662,1231,503,224,86,
0,0,0,248,53,0,0,
0,0,0,0,0,0,0,
0,0,0,37,0,0,32,
0,0,0,0,42,0,0,
107,474,492,1084,650,73,25,
0,0,0,15,0,0,0,
0,0,138,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
87,213,618,502,316,44,12,
0,0,0,0,103,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
134,311,418,362,111,0,12,
0,15,51,11,0,0,0,
78,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0
*****
