2010 Education by Immigration status in Ohio, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
396,82,138,383,109,0,0,
1019,201,1171,319,310,142,0,
988,71,440,339,209,258,216,
889,903,3624,3164,1063,735,139,
90,61,152,352,144,122,35,
269,102,189,304,38,37,76,
382,105,258,161,160,20,101,
433,26,55,103,88,0,0,
1039,530,2135,1825,632,142,111,
231,205,404,327,69,68,107,
67,58,199,93,31,136,0,
142,20,0,25,121,18,46,
217,0,40,49,0,0,0,
2198,995,1945,442,142,208,24,
531,228,321,236,42,93,67,
0,0,0,45,0,40,0,
48,0,25,0,40,0,0,
101,0,114,0,27,0,0,
32,410,393,232,82,27,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
47,151,0,0,0,0,0,
116,33,99,64,0,0,0,
0,268,945,325,253,164,36,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
52,0,0,0,0,0,0,
362,284,803,606,218,0,103,
0,0,0,0,0,0,0,
0,0,0,26,0,0,0,
0,0,0,36,0,0,0,
0,12,0,0,0,0,29,
194,146,604,139,229,19,28,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
151,52,285,203,54,56,0,
0,0,48,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
58,121,388,737,134,25,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,22,0,0,0,0,0,
0,0,15,15,38,0,0,
150,15,466,599,132,76,0,
0,0,0,0,0,93,0,
0,0,0,0,0,0,0,
0,21,0,0,0,0,0,
0,0,0,0,0,0,0,
20,372,884,382,495,49,34,
0,0,27,0,0,0,0,
0,0,0,0,0,0,0,
0,0,22,0,0,0,0,
0,0,0,0,0,0,0,
86,91,334,224,335,247,0,
92,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
44,161,254,79,69,66,19,
19,0,0,23,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
31,0,229,70,66,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,27,0,0,0,0,
0,0,0,20,49,263,69,
0,0,104,185,38,34,86,
0,0,0,0,117,105,0,
0,0,0,28,0,0,0,
0,0,46,0,39,103,0,
0,0,0,0,0,7,0,
0,0,25,88,61,39,30,
0,0,0,0,0,0,0,
0,0,0,0,29,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,34,112,42,35,56,26,
0,0,0,0,0,0,0,
27,0,0,0,0,3,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,27,0,69,0,4,0,
0,0,0,0,0,0,17,
0,0,0,0,0,0,0,
0,22,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,134,214,126,26,109,
0,0,0,0,0,0,0,
0,0,0,0,0,0,63,
0,0,0,92,0,0,0,
0,0,39,125,268,0,84,
47,33,0,330,31,65,108,
