2010 Education by Immigration status in Texas, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
53135,7592,15242,11832,4558,878,819,
23983,3652,8317,5267,4025,812,1287,
16464,2301,5247,3626,2946,1199,916,
33858,13435,42645,45143,13476,5742,2572,
41246,4303,9328,7854,3010,1047,1031,
19884,1502,4608,2020,1651,282,699,
10548,950,2153,1716,1041,933,490,
6648,598,1544,682,909,388,269,
57604,10882,23220,21529,7477,3379,1665,
43167,3522,5868,3807,1659,851,986,
9499,1115,1090,461,588,229,326,
7132,586,797,199,329,166,153,
4557,147,669,432,593,66,128,
25916,37127,116512,152925,57567,13751,2676,
954,781,2192,2698,880,302,57,
5831,6301,12125,11766,4008,888,157,
53232,16221,31902,17374,4734,622,288,
56996,13772,32761,16539,10682,1510,1422,
26351,28159,89960,106257,41309,13381,2743,
7367,3680,9516,9483,3015,1249,118,
36486,10278,18479,14032,4645,754,392,
65886,13865,29763,15432,7516,1644,932,
33624,5710,16042,9166,8854,1791,1480,
30515,23354,84230,77644,26679,8369,1955,
30200,5039,12705,11443,4182,998,526,
41329,6228,14431,9387,4205,825,430,
30458,3250,10336,6249,4683,1255,442,
17440,1620,6155,3610,3429,523,542,
38652,14302,57861,41903,13795,7148,1243,
37484,3761,11785,8566,2496,1085,391,
17846,1522,4250,2598,818,160,265,
16914,829,3527,1849,946,246,106,
10499,582,2208,1151,617,226,386,
87238,14464,39107,20698,5268,2686,278,
53905,3844,8569,5367,1924,670,501,
13714,765,1592,782,435,122,140,
12634,449,1779,882,329,31,50,
8888,244,1053,800,491,28,35,
502,583,2296,2665,1011,245,3,
0,0,33,0,0,0,0,
91,0,71,28,0,27,0,
563,85,135,127,83,78,0,
485,217,198,0,75,114,0,
555,800,1561,2729,951,361,74,
57,0,144,198,0,36,0,
219,65,213,49,0,30,0,
474,73,75,139,72,43,21,
310,20,83,92,82,0,82,
446,439,2563,2312,1105,456,126,
249,87,179,195,36,20,0,
565,0,148,69,10,0,0,
187,62,34,40,0,0,0,
191,0,0,0,0,64,0,
795,346,1120,2238,693,248,305,
426,0,39,27,55,65,0,
52,0,26,0,0,0,0,
48,0,0,0,0,19,0,
25,0,0,0,0,0,0,
796,423,927,1286,499,229,75,
208,0,22,0,23,0,0,
181,0,10,0,0,0,0,
95,0,0,0,0,0,0,
89,0,0,0,26,0,0,
476,528,1795,2463,901,300,10,
65,0,0,0,0,0,0,
0,51,47,105,0,0,0,
273,123,37,75,73,52,0,
364,49,110,27,170,0,0,
304,770,2107,2701,1038,272,154,
47,0,22,143,52,0,0,
153,70,179,95,0,0,0,
559,0,352,193,13,0,38,
341,20,28,48,43,29,21,
820,487,2185,3034,1018,350,62,
340,72,69,87,66,23,0,
255,0,79,0,28,0,0,
249,0,112,22,20,115,0,
65,32,0,0,32,0,0,
890,344,1157,1976,570,216,53,
148,0,78,0,19,0,0,
60,0,0,0,25,0,0,
97,0,0,31,0,22,0,
114,0,0,34,0,0,0,
702,351,1092,1111,218,141,40,
97,106,18,0,0,0,0,
