2010 Education by Immigration status in Washington, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1920,1617,6422,11080,3472,1258,250,
34,19,156,166,27,35,111,
675,426,1374,905,130,0,0,
6261,2252,2908,1646,313,32,27,
7565,1027,3830,1442,1029,86,329,
934,931,4778,7248,2842,1058,162,
473,177,594,557,312,112,9,
3756,1039,1710,1179,226,108,30,
5836,1528,2274,1288,934,46,89,
2811,208,1621,470,901,172,136,
1519,885,3597,5274,1984,880,179,
964,141,419,484,249,71,0,
3131,209,1025,743,199,115,40,
2095,355,658,249,94,47,37,
843,200,391,453,106,105,42,
887,636,2129,2708,860,558,157,
1448,232,467,696,120,95,0,
794,86,137,337,48,0,32,
1089,58,126,32,84,35,0,
856,139,475,139,8,0,57,
1685,776,1493,1667,156,129,9,
1158,174,376,404,316,80,9,
527,0,37,0,11,88,0,
543,82,0,11,0,0,0,
607,22,80,26,0,0,0,
281,946,2596,1562,518,61,155,
0,0,0,0,0,0,0,
0,10,0,0,0,0,0,
47,0,42,0,0,0,53,
96,0,110,0,0,0,0,
151,651,2684,1973,515,0,27,
0,0,49,0,0,0,0,
57,0,58,129,0,0,0,
132,0,0,0,0,0,0,
90,0,0,0,115,0,0,
363,622,1785,1655,428,82,44,
102,0,19,30,0,0,0,
94,0,28,0,0,91,0,
0,0,0,26,0,0,0,
0,28,0,0,0,0,0,
320,456,1662,1547,411,258,43,
28,0,0,0,0,0,0,
0,0,42,0,0,0,0,
0,0,0,0,0,0,0,
0,0,37,0,0,0,0,
585,394,632,700,132,169,49,
24,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
