2010 Education by Immigration status in Delaware, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
795,1919,9372,10810,6860,1103,700,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
25,0,9,0,46,64,0,
0,0,0,150,143,136,28,
1308,1915,11500,10727,7636,2001,826,
0,0,58,0,0,26,0,
0,0,0,0,0,29,0,
26,0,72,84,89,26,159,
0,0,126,91,197,63,124,
1120,2305,16275,13458,6849,3372,1778,
0,0,30,84,0,30,108,
0,8,0,41,56,0,0,
0,0,8,60,0,91,42,
0,0,118,33,59,36,0,
1005,1309,11745,11070,7140,3911,2673,
0,32,68,155,83,142,34,
0,0,0,25,55,0,58,
0,0,42,0,25,26,43,
0,0,0,0,0,0,0,
4285,3680,14405,9657,6047,3615,2704,
72,228,416,173,301,116,381,
0,0,0,0,0,0,0,
0,0,0,34,0,0,48,
0,0,0,0,0,0,0,
537,793,6691,10052,8845,3700,788,
0,0,0,0,0,0,0,
0,97,31,0,0,0,0,
0,0,49,149,118,30,37,
0,0,22,162,174,315,37,
604,1205,10417,12104,7469,3756,1308,
0,0,0,88,0,27,0,
27,0,27,48,0,23,7,
30,0,52,108,127,107,27,
0,0,59,0,60,69,67,
1258,1740,14917,14973,9131,3678,1248,
166,174,19,233,29,31,0,
0,0,0,60,26,8,22,
0,0,31,39,117,0,0,
0,0,87,26,31,67,0,
856,2180,13932,12856,6764,4647,1079,
36,51,355,212,108,69,21,
27,0,101,51,7,17,23,
0,37,26,0,25,0,0,
0,0,15,45,0,0,0,
3748,6244,25302,12094,5831,2990,460,
383,423,700,330,354,109,0,
65,26,0,0,0,0,0,
26,0,54,0,0,32,0,
0,0,0,0,0,0,0,
626,1606,3425,3307,1261,24,128,
0,0,195,0,30,0,0,
0,0,34,0,0,23,0,
0,0,0,45,146,0,0,
27,0,105,88,99,25,28,
270,1052,4965,3471,944,113,73,
0,0,0,0,0,0,0,
98,38,91,103,45,0,67,
0,0,113,62,209,42,30,
134,0,36,171,137,177,35,
374,1238,4236,3916,715,607,96,
24,0,0,62,40,0,0,
0,0,87,171,118,49,0,
0,38,92,67,41,109,0,
0,0,44,130,30,0,0,
446,994,2681,2006,979,332,61,
0,0,0,0,85,0,48,
0,9,77,0,0,0,0,
21,0,0,0,0,0,36,
0,21,0,0,65,0,0,
1562,975,1643,1177,479,159,57,
47,61,135,43,61,34,30,
0,0,7,0,0,0,0,
92,0,0,41,0,0,0,
0,0,0,0,0,0,0,
362,767,3747,4137,1604,767,86,
0,0,0,0,0,0,0,
0,0,0,93,45,0,0,
0,0,0,403,280,40,0,
0,41,127,214,64,30,0,
268,1380,4564,4743,1514,676,238,
0,0,32,215,50,26,0,
0,0,0,130,47,0,72,
0,42,151,72,243,0,23,
60,34,163,185,110,38,29,
297,940,3751,5422,1531,1238,170,
0,0,144,70,38,26,0,
0,28,67,300,91,0,0,
0,0,0,142,0,0,52,
0,155,0,165,0,0,0,
326,824,3849,3295,614,674,104,
0,9,38,27,28,0,0,
0,0,27,78,0,32,0,
0,0,97,0,30,0,0,
158,26,0,0,0,0,128,
1414,1380,3333,1673,716,289,68,
31,0,76,44,0,0,0,
0,0,0,0,0,0,0,
30,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,44,153,0,69,18,
0,0,0,25,21,0,0,
26,0,0,23,212,0,53,
84,0,159,0,252,0,29,
26,59,56,0,741,432,486,
0,0,0,114,0,0,0,
0,0,0,0,0,0,39,
0,0,0,110,129,38,85,
99,42,0,56,512,330,52,
0,48,32,47,45,340,98,
63,0,0,105,130,0,46,
0,0,0,0,0,27,18,
87,0,148,27,169,201,116,
37,0,0,0,95,118,172,
0,0,74,0,74,0,17,
0,0,0,0,22,53,0,
0,0,0,43,0,178,179,
0,0,0,18,123,24,42,
0,0,0,30,57,88,0,
0,0,48,0,63,118,0,
0,0,0,33,0,0,23,
0,0,26,75,145,83,224,
0,0,0,0,0,0,21,
57,0,0,36,48,0,0,
25,0,0,0,124,0,0,
0,0,77,45,102,0,44,
0,0,0,16,0,0,0,
0,23,0,23,79,30,43,
70,36,102,142,178,94,37,
119,49,88,45,569,760,87,
0,0,35,56,38,0,0,
0,0,34,0,5,111,0,
0,87,0,57,186,0,54,
103,28,82,29,516,230,311,
0,0,193,157,494,24,31,
0,0,0,25,188,0,0,
0,0,107,35,4,0,13,
56,0,73,108,183,23,57,
12,83,161,107,122,114,24,
65,0,31,0,236,28,0,
0,24,0,38,0,0,0,
18,50,136,102,247,190,14,
0,0,144,40,0,0,46,
85,0,97,0,68,0,0,
0,25,66,53,115,0,0,
0,0,72,125,0,0,0,
60,0,108,51,213,140,0,
22,32,27,22,67,18,0,
129,0,0,0,0,0,0,
56,29,22,0,25,0,0,
132,320,677,505,131,274,43,
0,0,57,0,0,0,0,
244,0,0,0,0,0,0,
722,500,779,46,106,0,0,
1115,130,941,77,0,51,0,
199,277,612,325,28,23,67,
0,0,36,0,0,0,20,
545,0,373,52,0,0,0,
402,5,300,181,195,0,0,
711,0,377,0,101,91,0,
112,94,449,516,198,197,0,
82,0,0,33,51,0,104,
258,39,33,96,0,12,0,
53,31,15,177,60,0,25,
118,0,165,66,36,8,0,
311,165,243,310,110,105,0,
112,0,0,35,0,0,0,
11,14,0,0,0,0,37,
0,0,0,0,42,0,0,
258,0,0,0,0,0,0,
156,47,31,29,14,0,0,
41,0,86,73,27,58,60,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
261,386,1449,529,245,108,0,
0,0,0,0,0,0,0,
0,0,0,34,37,0,0,
823,161,252,277,38,0,0,
969,74,438,219,45,31,0,
236,184,836,403,135,95,106,
0,0,0,0,27,0,0,
70,61,94,26,0,0,0,
867,153,303,96,33,0,0,
375,80,184,39,139,0,67,
242,209,248,340,341,77,24,
14,0,0,25,52,0,0,
101,149,0,52,39,0,0,
277,0,48,80,27,8,0,
51,0,55,96,53,46,0,
134,180,265,266,0,232,0,
0,81,71,110,37,58,0,
5,0,23,0,43,0,0,
25,0,0,0,38,0,0,
22,0,8,0,0,0,0,
232,75,235,124,96,93,0,
69,85,0,28,85,30,36,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,53,29,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,45,0,0,0,0,
0,0,0,0,0,0,0,
0,42,154,10,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,41,
0,0,0,0,0,0,0,
36,0,0,0,52,0,0,
91,81,201,199,0,39,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
22,33,62,0,0,11,10,
0,0,0,0,0,0,0,
0,0,0,0,21,0,0,
0,0,0,0,0,0,50,
0,0,0,0,0,0,0,
24,0,71,35,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,42,106,20,115,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,54,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,88,66,56,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
38,0,0,0,0,8,0,
0,0,113,113,0,0,10,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,55,54,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
82,9,26,50,0,23,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,124,38,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,25,0,0,0,
0,27,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,23,24,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,24,0,25,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,24,29,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,25,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,24,
0,0,0,0,0,20,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,38,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
29,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,165,627,36,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,69,0,0,0,0,0,
0,0,72,0,81,0,0,
0,91,86,254,49,0,91,
0,0,0,0,0,0,0,
0,0,0,0,0,0,44,
0,0,0,0,0,0,0,
