2010 Education by Immigration status in Maryland, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
235,184,623,828,503,21,30,
4386,741,2593,1765,376,104,0,
8882,1639,3282,2085,820,242,189,
611,154,987,1878,1663,1100,346,
212,136,230,144,290,105,57,
1865,446,1674,563,426,99,22,
3926,1152,2597,1634,771,300,165,
3302,280,2271,708,807,405,342,
180,420,597,2053,1363,550,231,
309,145,566,647,94,304,129,
2227,509,1255,1230,505,197,335,
1532,152,928,832,463,228,188,
882,135,815,577,523,146,128,
148,155,549,739,496,213,130,
490,309,733,1288,477,140,81,
764,109,240,455,248,0,93,
852,27,244,208,105,0,25,
1089,83,127,187,266,40,60,
332,220,722,345,240,76,89,
895,456,1222,1167,471,183,134,
601,62,148,48,23,0,0,
462,107,94,0,79,58,68,
484,109,51,8,73,0,37,
21,75,135,469,187,0,0,
0,0,0,0,0,0,0,
0,0,0,0,23,0,0,
0,105,53,0,0,0,0,
142,63,0,100,0,0,0,
30,33,187,293,114,44,63,
0,0,21,0,0,0,0,
67,0,26,24,0,0,0,
266,0,29,0,0,0,0,
279,0,174,67,48,0,41,
28,120,200,358,53,104,46,
0,0,0,34,0,0,0,
0,42,24,0,0,0,0,
0,0,29,62,0,0,0,
23,0,0,67,0,0,0,
149,69,211,149,172,134,0,
50,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
69,46,107,67,18,18,21,
23,0,0,20,0,0,15,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
15,0,19,336,120,28,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
73,0,43,24,0,0,0,
41,42,18,14,43,0,0,
0,91,424,399,172,113,24,
0,0,0,0,0,0,0,
48,24,0,0,34,0,0,
181,24,71,68,0,0,0,
48,0,0,0,24,0,0,
65,0,456,508,117,177,10,
0,0,0,0,0,0,25,
10,0,57,0,0,0,0,
28,0,0,37,0,0,0,
0,0,22,0,36,0,0,
0,0,278,215,203,121,25,
34,0,0,0,0,0,0,
0,0,0,0,0,14,0,
0,38,0,0,0,0,0,
0,0,0,0,0,0,0,
93,76,248,130,0,21,0,
8,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,24,44,255,78,135,28,
0,0,0,0,0,0,0,
0,0,0,0,29,0,0,
79,0,0,41,67,0,0,
102,0,109,7,0,22,52,
0,0,150,182,65,31,54,
0,0,0,0,0,0,0,
22,0,0,34,30,0,0,
86,0,0,0,28,31,27,
34,0,0,0,0,0,0,
0,0,88,30,32,89,26,
0,0,0,0,0,0,0,
30,24,0,0,47,0,0,
0,22,0,129,0,70,22,
81,0,0,0,0,0,0,
0,0,0,23,64,92,94,
0,0,0,0,30,60,0,
0,0,0,0,64,0,0,
0,0,0,0,0,0,0,
0,0,0,0,107,0,0,
0,37,0,0,0,34,65,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,16,318,123,63,73,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,56,91,34,0,
75,0,0,113,101,42,53,
0,0,0,152,141,0,49,
0,0,0,70,0,0,0,
0,0,34,28,31,33,0,
0,0,0,0,169,66,0,
0,0,134,31,103,0,0,
0,0,0,70,236,149,171,
0,0,32,0,33,0,0,
0,0,99,37,0,27,0,
27,21,27,0,37,32,0,
0,0,0,0,67,0,0,
0,0,105,268,139,30,0,
0,0,5,0,0,0,0,
0,0,0,6,59,0,0,
0,0,0,0,184,0,0,
0,0,0,0,0,0,109,
0,0,40,46,58,16,0,
0,0,0,0,38,0,0,
0,0,0,0,0,0,23,
0,0,38,0,0,0,0,
33,0,0,0,31,0,0,
206,344,1816,1894,1025,334,135,
0,0,0,34,16,0,0,
0,0,15,71,36,0,0,
0,0,19,29,0,0,0,
41,0,0,37,69,43,35,
124,138,1001,1491,784,494,179,
0,0,29,87,48,22,0,
22,0,0,35,125,0,0,
0,0,0,65,51,0,0,
0,0,0,0,30,116,78,
60,185,727,1567,302,595,265,
39,54,55,70,77,23,0,
36,0,74,74,132,0,0,
0,0,21,41,23,0,0,
0,0,43,23,30,0,0,
85,80,565,956,506,162,67,
0,0,26,94,45,86,0,
0,0,27,0,0,0,69,
0,0,58,0,0,0,25,
0,0,0,99,32,0,67,
78,28,221,205,190,185,131,
0,25,38,77,69,19,21,
0,0,0,0,0,24,0,
0,0,0,25,0,0,0,
0,0,0,0,35,0,0,
189,216,974,2847,1492,696,147,
0,0,0,28,0,0,0,
0,0,27,33,34,78,0,
0,0,28,101,54,89,29,
0,0,94,0,17,74,24,
0,90,388,2398,765,551,277,
0,0,0,30,47,0,0,
0,0,132,0,28,0,53,
20,0,37,28,158,34,35,
0,0,57,87,102,7,43,
95,360,588,1434,774,646,220,
0,0,53,166,47,21,7,
0,112,55,149,32,45,0,
0,0,0,43,0,22,0,
0,0,28,0,100,29,0,
72,313,990,1023,562,446,79,
27,121,0,81,20,0,29,
0,0,24,0,32,0,21,
0,0,0,80,30,0,0,
19,0,48,0,0,27,0,
306,294,622,648,248,185,98,
37,0,175,23,71,29,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,33,30,0,0,0
*****
