2010 Education by Immigration status in Virginia, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1282,869,2749,5238,4410,1587,284,
0,0,40,0,0,202,33,
202,27,1294,1017,607,375,122,
4742,1311,3532,2516,1035,80,0,
7452,2194,4572,2975,2636,455,481,
280,186,1740,3969,3503,1602,323,
318,270,194,519,324,107,22,
1242,1098,1547,1184,750,258,31,
4863,1160,2491,2170,1516,711,177,
3084,879,2778,1620,2257,646,133,
249,221,1622,2986,1875,892,251,
177,143,378,892,534,390,172,
1991,768,1753,1452,1229,284,172,
1441,376,1590,1376,684,287,146,
578,262,1289,1089,1102,139,57,
286,251,1098,1441,1220,522,103,
765,27,798,872,178,230,128,
836,325,671,463,97,81,84,
671,104,484,220,140,26,23,
765,141,307,196,319,0,33,
674,270,1195,528,346,115,29,
870,199,741,843,270,85,115,
787,47,195,170,23,78,0,
831,114,123,69,86,33,0,
446,92,343,179,218,80,33,
0,67,306,320,287,112,25,
0,0,0,0,0,0,0,
0,0,109,30,63,0,0,
106,0,0,0,0,0,0,
109,101,218,29,0,0,0,
200,128,539,676,95,159,0,
0,0,0,0,0,0,0,
0,38,0,44,30,0,0,
0,0,0,0,0,0,98,
152,0,148,0,0,0,0,
107,213,351,186,122,102,68,
90,0,0,0,0,0,0,
116,0,0,34,0,0,0,
32,0,0,0,0,0,0,
0,0,18,0,0,0,0,
101,92,313,334,135,72,15,
0,41,13,0,0,0,0,
0,0,0,0,16,0,0,
0,0,0,56,0,0,0,
0,0,0,0,0,0,0,
369,168,307,123,133,0,53,
0,0,0,0,65,0,0,
0,0,0,0,25,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,321,146,460,117,38,0,
0,0,0,0,0,0,0,
0,0,0,28,0,0,0,
0,0,20,0,126,40,0,
368,0,29,27,0,0,28,
0,79,445,874,267,32,62,
0,0,0,0,0,0,0,
118,0,0,35,0,0,0,
25,0,52,0,29,0,0,
0,0,80,21,0,0,0,
42,146,569,527,190,0,78,
0,0,0,0,0,0,0,
29,0,171,0,0,0,0,
0,0,0,0,30,0,0,
46,0,0,0,0,0,0,
0,94,443,449,70,16,14,
0,0,0,44,0,0,0,
0,0,0,0,16,0,0,
0,0,45,0,0,0,0,
0,0,0,41,0,0,0,
213,97,301,130,72,0,100,
0,0,0,0,0,0,0,
0,0,26,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
22,0,52,166,284,31,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
34,0,139,179,0,77,0,
0,0,44,0,225,189,0,
0,0,173,132,154,65,129,
0,0,0,0,0,0,0,
56,0,132,32,0,0,0,
39,0,0,0,20,30,0,
0,0,20,0,95,37,0,
