2010 Education by Immigration status in Nebraska, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1545,3627,21841,37485,23868,4148,2328,
0,0,0,0,0,0,0,
0,0,0,52,34,0,0,
0,0,59,123,56,0,0,
0,0,177,164,204,180,0,
1390,2915,22063,33651,21600,6037,2795,
0,0,29,76,0,37,0,
60,0,0,20,37,40,0,
0,0,184,55,203,119,49,
36,0,199,50,75,0,30,
1570,4140,37661,39471,20302,4928,4357,
30,13,41,206,75,37,0,
0,0,0,0,0,38,0,
142,0,126,0,0,227,34,
0,0,0,0,100,150,0,
1401,3058,26910,29220,20222,6386,5139,
4,0,48,108,210,0,15,
0,0,51,49,119,0,42,
0,75,108,12,99,0,0,
0,0,7,0,0,0,0,
9320,6649,40021,22429,10631,4985,4273,
145,70,300,236,40,38,36,
0,0,0,0,16,0,0,
37,0,0,0,0,6,0,
0,0,0,0,0,48,0,
644,2702,13485,38095,27071,7190,2843,
0,0,0,0,0,35,0,
0,0,0,0,0,0,0,
47,0,21,57,17,46,0,
0,0,127,119,155,212,0,
747,1607,16828,34747,26183,7020,2355,
0,0,0,37,0,0,0,
0,0,49,38,95,37,0,
38,0,165,71,99,0,45,
0,0,51,36,39,0,34,
783,2671,32053,44169,23447,8668,2257,
0,0,103,8,0,0,0,
0,0,59,33,0,39,39,
0,44,163,137,267,37,0,
0,0,0,174,0,25,9,
1235,2660,28780,35804,17031,7700,1378,
0,0,330,208,108,51,7,
0,7,0,63,65,0,0,
0,7,14,27,0,30,0,
45,0,0,0,12,0,0,
9334,8591,59361,35111,12500,4011,1128,
341,336,638,588,71,36,47,
0,0,0,0,0,0,0,
45,0,55,0,0,0,0,
0,0,0,0,0,0,0,
151,558,1484,2336,576,63,73,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,137,0,330,42,88,153,
696,520,98,500,124,62,0,
91,326,1190,1736,478,158,65,
0,0,0,0,0,0,0,
27,0,0,0,0,0,0,
93,0,84,179,133,0,0,
166,0,55,157,36,57,0,
150,191,1687,1888,610,193,0,
0,0,0,0,0,0,51,
0,0,0,51,55,0,0,
0,0,0,0,81,0,0,
48,0,0,0,0,57,0,
97,40,805,1053,344,86,123,
0,0,0,0,27,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,44,
48,0,20,46,0,0,0,
223,296,397,761,66,0,36,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,172,0,0,0,0,
0,0,0,0,0,0,0,
96,229,1086,2320,298,87,68,
0,0,0,0,0,0,0,
0,0,0,0,63,0,0,
149,265,0,0,154,0,0,
813,36,100,314,50,0,0,
0,272,1316,2002,582,46,0,
0,0,0,0,0,0,0,
0,52,0,0,0,0,0,
0,42,157,0,114,0,0,
95,142,72,0,55,0,0,
127,300,1084,1996,819,252,28,
0,0,0,0,0,0,0,
0,0,0,29,0,0,0,
0,35,0,0,0,0,0,
102,0,0,0,0,0,0,
0,246,1303,1049,280,0,0,
0,0,0,0,0,0,0,
0,69,0,0,0,0,0,
0,0,66,325,0,0,53,
0,0,0,0,18,0,0,
412,456,1066,476,121,164,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
127,0,0,0,0,0,0,
0,0,50,149,36,103,65,
0,0,0,0,0,0,0,
0,0,0,86,102,0,0,
0,38,147,168,103,38,0,
0,40,48,88,841,420,50,
0,0,39,165,291,0,0,
0,0,0,0,39,0,0,
49,0,0,33,58,43,0,
338,98,410,183,184,214,55,
0,0,119,0,70,181,38,
42,0,0,380,0,77,0,
0,0,35,107,0,0,55,
43,0,46,13,12,89,24,
0,12,0,90,0,244,0,
0,25,0,70,127,49,58,
0,0,76,0,77,0,0,
0,30,0,0,221,0,0,
87,38,0,29,36,83,0,
0,0,84,52,62,0,51,
37,0,0,0,30,0,41,
34,0,31,0,0,53,0,
0,0,57,0,33,0,88,
0,0,0,36,29,53,0,
92,0,44,0,74,0,0,
0,0,76,0,0,0,0,
0,0,75,184,225,0,68,
0,0,0,0,0,0,0,
0,0,97,93,128,0,0,
0,136,72,0,223,0,0,
246,10,284,106,968,518,0,
36,0,45,187,29,0,53,
0,0,0,228,115,119,42,
51,0,18,0,56,0,0,
69,48,156,269,189,265,159,
35,209,148,0,196,32,70,
0,0,0,98,52,78,0,
0,44,15,79,67,0,0,
34,59,343,85,51,56,0,
25,0,15,129,111,65,0,
117,0,152,51,128,0,0,
0,0,82,44,43,0,0,
155,56,35,28,0,117,0,
24,9,72,0,161,0,0,
65,140,129,0,102,0,0,
0,0,52,5,322,0,0,
0,0,0,34,52,0,0,
57,0,300,62,63,0,0,
0,25,36,0,0,0,0,
89,0,85,0,53,0,0,
0,0,19,0,0,0,0,
225,298,1294,1876,702,100,0,
0,120,121,0,0,0,0,
51,19,413,0,0,0,0,
1859,753,1179,280,212,0,0,
2842,715,1112,177,0,33,0,
167,438,921,811,604,82,0,
23,161,215,0,0,0,0,
2127,632,347,274,0,0,0,
1479,430,860,211,82,0,0,
556,107,171,161,0,39,0,
176,267,1171,833,137,42,0,
683,11,195,88,249,0,0,
1529,123,184,47,0,17,0,
499,110,268,0,67,0,0,
129,76,35,35,95,0,0,
0,295,477,864,0,92,0,
853,96,80,84,0,0,0,
254,0,57,0,0,0,0,
198,0,0,0,0,0,0,
52,42,0,166,0,0,0,
381,34,246,243,0,0,67,
216,5,23,0,0,0,0,
0,91,0,25,0,0,0,
197,0,0,70,0,0,0,
0,0,81,0,0,0,0,
509,186,1440,2374,643,176,38,
0,0,0,188,0,0,0,
0,6,252,37,45,0,77,
911,812,592,560,57,0,0,
1828,541,898,330,34,6,0,
174,340,1267,1032,715,76,57,
0,23,76,53,0,0,0,
890,263,684,339,56,0,0,
2301,392,611,449,42,9,0,
561,289,172,127,65,24,0,
187,166,734,602,127,256,42,
532,12,0,147,27,0,0,
419,0,164,113,88,0,0,
286,0,0,189,67,0,44,
517,128,92,0,22,0,61,
64,61,736,408,258,0,0,
150,0,50,44,0,24,26,
255,0,0,0,0,0,0,
274,0,0,50,0,0,0,
197,35,45,19,0,0,0,
683,238,699,74,0,22,0,
263,0,0,40,0,0,0,
103,0,43,24,0,0,0,
218,0,0,0,0,0,0,
183,0,0,0,0,0,0,
100,188,317,323,57,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,57,312,184,49,0,0,
0,0,0,0,0,0,0,
40,0,11,0,0,0,0,
0,0,0,0,0,0,0,
111,0,0,0,0,0,0,
19,21,348,275,19,86,0,
119,0,0,0,0,0,0,
0,50,12,0,0,0,0,
123,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,30,96,179,10,8,11,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
169,0,61,87,8,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
105,0,0,0,0,0,0,
0,117,195,570,141,21,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
35,0,0,0,0,0,0,
15,149,201,650,111,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
32,20,755,346,82,34,0,
0,0,0,0,0,0,0,
0,0,0,67,0,0,0,
91,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,39,62,385,37,0,59,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
33,46,84,58,108,24,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,36,33,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,23,253,33,0,
0,0,0,57,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,11,0,0,0,0,
0,0,0,0,0,0,0,
