2010 Education by Immigration status in Nevada, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
4468,1343,3060,1666,213,100,0,
5911,1982,4092,1946,623,108,142,
2815,683,1767,1085,770,183,71,
448,1119,3027,3956,787,324,72,
1994,935,1009,959,42,26,29,
2948,1024,2009,1310,370,0,53,
2643,520,1057,1091,533,24,166,
1928,238,1185,147,203,20,39,
561,502,1697,2417,457,209,63,
2189,477,1593,767,94,88,18,
1772,133,685,473,229,79,19,
1718,43,632,133,111,0,54,
668,71,564,106,20,0,18,
1317,978,1758,1426,207,201,20,
1719,685,797,499,175,0,24,
909,69,280,19,127,0,40,
1132,112,131,137,0,0,17,
847,88,263,0,70,0,0,
0,131,746,891,77,0,0,
0,0,0,0,0,0,0,
0,0,17,0,0,0,0,
0,0,16,95,0,0,0,
0,0,24,0,0,0,0,
61,148,513,753,301,96,9,
0,52,0,26,0,0,0,
0,0,0,19,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
140,77,844,751,18,36,0,
40,0,0,0,0,0,0,
59,27,0,0,0,0,0,
0,0,0,0,0,0,0,
0,20,0,0,0,0,0,
171,120,376,530,158,70,28,
0,0,55,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
231,52,345,295,99,34,61,
53,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
49,179,508,1008,144,0,17,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,42,0,0,0,
0,0,0,0,0,0,0,
29,101,646,1123,138,77,6,
0,0,0,0,0,0,0,
0,0,32,0,0,0,0,
0,0,73,0,0,0,0,
0,0,0,0,0,0,0,
53,239,586,1007,103,24,27,
18,0,24,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
56,0,0,0,0,0,0,
235,160,554,510,89,101,28,
54,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
274,208,375,452,45,20,0,
0,0,0,0,0,0,0,
0,0,0,23,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,192,104,22,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,99,0,17,0,0,
0,0,0,0,0,77,0,
0,0,90,129,0,27,0,
0,0,0,0,0,0,0,
0,0,25,0,0,0,0,
0,0,0,87,0,151,0,
0,0,0,0,0,0,0,
0,0,38,31,118,0,25,
0,0,0,0,0,0,0,
0,0,0,7,0,0,0,
0,0,0,0,0,0,0,
58,0,0,0,0,0,0,
0,0,0,0,71,0,0,
0,0,0,0,0,0,19,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
79,0,0,0,0,0,0,
21,57,0,0,22,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
57,0,18,98,115,50,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,28,58,0,124,0,
94,0,145,0,106,32,0,
0,0,0,0,0,0,0,
0,0,140,0,0,0,0,
0,0,52,25,0,0,0,
0,0,0,0,0,0,0,
0,0,26,36,127,0,0,
0,0,0,0,0,0,0,
0,0,24,0,0,0,7,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,82,40,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
79,0,0,0,0,0,0,
0,44,0,21,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
73,363,1381,2125,783,143,25,
0,0,0,25,0,0,0,
0,0,48,134,0,0,0,
76,0,0,22,0,0,0,
0,0,96,0,20,0,0,
38,260,632,1275,549,76,59,
0,34,36,28,56,0,0,
0,0,100,117,37,0,0,
0,0,74,55,33,0,0,
0,0,73,0,0,61,0,
97,110,864,947,166,170,36,
0,0,0,69,0,0,0,
0,0,73,0,0,0,19,
0,0,0,58,41,0,0,
0,0,0,0,0,0,0,
0,71,352,711,282,83,22,
25,32,42,110,52,27,0,
0,0,21,129,0,0,0,
0,0,0,18,0,0,0,
0,0,0,21,24,0,0,
120,132,190,476,137,5,61,
28,0,0,72,0,0,0,
0,0,0,0,0,0,0,
0,0,0,32,0,0,0,
0,0,0,0,0,0,0,
153,262,1343,2065,937,289,54,
0,0,0,0,0,0,0,
0,0,65,65,50,0,0,
27,85,69,0,0,0,0,
0,0,54,123,89,0,0,
37,327,741,1557,360,226,161,
0,0,59,59,56,0,0,
0,0,0,60,0,0,0,
0,0,30,0,25,0,0,
0,0,0,44,0,0,0,
32,269,678,671,375,48,0,
0,0,98,0,94,18,0,
0,0,0,75,6,0,0,
0,0,33,0,32,0,0,
0,0,22,0,0,0,0,
24,0,484,854,236,170,46,
0,0,0,39,26,0,0,
0,0,74,46,0,25,0,
0,0,0,0,31,0,0,
0,0,0,0,0,0,0,
93,172,474,345,59,91,0,
0,26,0,61,17,0,26,
0,0,0,0,0,0,0,
0,0,57,39,0,0,0,
0,0,0,0,0,0,0
*****
