2010 Education by Immigration status in California, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
23803,69203,164372,191690,57564,9355,3392,
2089,3198,5005,5358,1238,357,123,
15627,16130,34499,27332,7550,1003,523,
110108,38551,66737,34028,9605,971,651,
115493,29559,61213,23115,10767,1973,1107,
18898,42409,91209,108715,38038,11081,4991,
14762,14445,22656,22807,6097,2038,712,
134400,39520,69601,34970,10216,2095,932,
104759,26235,53739,25687,8527,2282,1283,
48130,9600,20681,9857,5375,1602,1584,
15705,30070,68897,84863,24323,7540,4015,
82227,23085,36196,30983,8152,2724,1492,
105889,17806,36479,27428,9894,2035,1419,
34379,5206,13121,8505,4717,937,820,
20176,3147,7612,3355,2572,619,889,
14524,12751,33592,54047,13934,6363,3762,
86998,14068,26348,20329,5478,2228,1803,
34901,3774,8655,6391,2371,915,877,
12780,1788,2817,2360,1504,175,525,
9127,1416,2027,1968,992,504,431,
30586,16263,30023,29530,7285,3250,2620,
80618,9489,15079,12971,3994,2123,2243,
16403,1596,3237,1633,1084,139,211,
11088,1085,1350,563,539,161,240,
10074,481,1239,737,278,43,137,
19229,50811,134057,212889,80235,19624,6314,
1096,2823,4853,6361,2545,377,103,
13700,13402,27187,32414,9686,2421,307,
84717,31024,54322,33011,7876,1454,529,
90994,19388,54288,25987,12156,2010,2200,
15363,29787,83223,131759,44239,16649,5346,
12028,10850,22490,29072,6932,2864,599,
92784,27863,51076,32487,8683,2173,840,
121104,25095,56956,28499,11099,1841,1474,
46174,7573,19660,11334,7949,1480,2033,
16448,23674,70497,98947,25961,9940,3772,
69640,15259,30862,34394,7135,2717,710,
97333,15940,36855,24893,8304,1864,1234,
50366,6472,15301,12141,5085,731,888,
23854,3114,7192,4819,2495,649,600,
15164,15804,46447,54381,10924,6347,2437,
87389,13227,27750,23804,5497,1756,779,
38473,3948,8837,6907,2459,558,602,
23617,2164,4885,2767,1624,473,310,
16503,1056,2847,1637,651,215,202,
47186,24544,47182,31188,5253,3137,615,
98651,11389,24592,17221,5104,1583,1202,
25584,1916,3296,1705,1080,309,187,
22223,1500,2160,1122,776,109,149,
20348,716,2886,1278,743,71,27,
1080,1816,5120,5675,1355,248,18,
0,0,0,0,32,0,0,
242,133,90,383,27,0,0,
675,222,396,138,78,21,0,
960,450,335,139,44,43,0,
825,2582,4362,6592,1967,448,60,
127,81,365,167,84,48,0,
1256,372,576,564,63,0,0,
772,38,568,146,81,45,0,
493,94,118,27,25,27,0,
825,2503,4244,6291,1583,528,222,
663,275,309,431,215,51,17,
1045,322,278,504,70,26,0,
333,53,71,69,0,0,0,
0,55,20,0,25,0,0,
771,1429,3561,5079,1415,1015,191,
599,124,264,286,30,0,0,
277,27,30,22,26,24,0,
100,0,22,0,0,0,0,
209,0,51,0,0,0,0,
1504,1114,2175,2701,555,402,243,
428,238,202,101,52,0,0,
209,0,0,0,0,0,0,
98,0,0,0,0,0,0,
121,0,0,0,0,0,0,
566,1594,4432,7199,2572,417,117,
0,68,32,82,0,0,0,
36,20,176,263,63,44,0,
435,281,372,156,19,17,0,
663,250,251,281,160,0,95,
875,1882,4159,7688,2255,518,177,
22,54,77,371,122,19,31,
689,254,661,300,48,0,0,
861,165,229,122,18,10,0,
699,0,47,214,56,0,0,
929,1844,4870,8196,2112,782,245,
547,156,339,267,201,0,86,
748,89,445,277,110,14,15,
286,99,32,86,0,25,0,
527,0,19,0,0,0,0,
911,1380,4049,5001,1164,749,300,
559,95,130,320,46,75,68,
180,70,0,43,32,0,0,
240,0,34,0,34,0,0,
330,29,44,19,23,0,0,
2344,1381,2807,3187,504,414,114,
542,48,189,162,81,0,0,
316,25,86,26,0,0,0,
146,0,65,0,0,0,0,
143,0,27,0,0,0,0,
79,135,988,1719,1086,144,49,
0,60,40,0,0,0,0,
0,0,94,228,127,0,0,
429,50,167,266,149,35,89,
109,203,344,330,642,304,54,
31,104,854,1111,507,378,27,
38,7,114,21,0,0,0,
277,73,112,49,125,0,77,
97,157,229,482,197,125,66,
348,0,303,45,235,258,44,
73,435,637,932,586,357,222,
60,72,318,352,215,64,24,
173,52,288,202,339,263,101,
191,82,145,125,110,27,90,
60,67,20,92,0,0,0,
207,65,70,686,584,417,332,
0,26,150,364,0,47,54,
41,25,136,134,44,0,121,
0,0,125,18,57,0,0,
0,0,26,0,64,32,32,
129,126,252,248,31,103,183,
156,26,87,27,273,87,116,
53,0,152,0,43,0,0,
92,68,23,0,31,0,30,
90,0,0,0,0,0,0,
17,118,740,1451,813,394,175,
22,0,0,76,0,0,25,
0,0,20,155,51,0,0,
29,204,137,369,46,29,23,
245,149,102,510,998,570,89,
22,175,639,1066,772,597,161,
0,0,0,97,110,0,31,
90,31,178,337,331,0,0,
412,114,303,451,301,55,101,
0,108,268,164,202,88,140,
0,259,693,989,698,457,286,
176,149,77,185,138,90,55,
467,104,265,419,193,29,110,
88,0,21,169,103,91,22,
82,153,169,47,97,63,0,
138,355,304,549,164,189,181,
301,0,138,276,118,225,37,
54,86,39,26,40,0,20,
86,0,57,24,0,30,0,
27,0,0,0,57,87,0,
136,45,403,634,236,93,116,
162,131,122,29,61,143,65,
86,0,24,0,0,0,0,
228,0,20,0,42,18,0,
121,0,34,0,29,0,0,
822,2959,10082,20835,13617,2681,1113,
0,0,56,45,65,0,0,
0,0,213,712,447,44,64,
0,247,472,433,339,138,59,
85,33,285,514,748,220,206,
1157,2355,8751,15611,6837,2353,1225,
21,29,140,629,129,119,73,
45,94,314,700,326,233,57,
109,105,175,514,439,331,101,
91,122,273,284,298,149,103,
993,2105,6629,13139,6059,2171,771,
97,230,159,893,868,471,23,
267,170,258,489,654,155,104,
163,122,266,251,244,211,183,
23,0,130,167,317,54,0,
273,681,3579,7906,3616,1219,898,
83,0,440,881,700,431,225,
32,110,196,251,367,105,53,
153,103,145,230,99,28,60,
67,56,125,49,169,59,34,
1352,994,1995,5450,1843,722,769,
551,224,496,623,698,288,280,
104,103,291,209,150,61,91,
314,124,145,136,143,67,0,
79,63,202,31,72,21,24,
662,1972,5788,21160,16517,3845,1430,
0,24,0,42,78,51,70,
0,0,359,609,518,177,237,
54,130,151,442,324,26,112,
143,155,306,660,411,295,131,
454,1373,6130,18001,9509,3067,2041,
96,23,170,553,604,122,95,
116,132,434,604,400,118,183,
91,249,470,628,623,162,98,
147,103,346,312,477,327,43,
288,1958,5786,15559,6234,2707,1260,
30,0,239,749,978,287,19,
205,48,539,719,731,194,82,
215,187,360,465,347,66,23,
34,54,222,392,341,0,64,
935,854,4151,10349,2476,1996,753,
151,172,484,921,789,309,113,
261,170,124,255,458,64,96,
449,137,132,92,166,40,0,
133,174,237,67,99,15,0,
1682,1882,4970,6975,1973,1021,362,
593,288,674,1048,718,228,92,
474,52,269,266,202,54,42,
677,108,355,26,52,79,45,
225,54,148,72,80,72,0
*****
