2010 Education by Immigration status in Tennessee, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,26,0,
0,0,0,51,0,0,0,
59,188,289,288,62,29,0,
0,0,24,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
177,84,155,177,30,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,65,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,21,23,0,
0,0,0,0,0,0,0,
0,0,0,0,72,34,0,
0,36,68,0,66,0,27,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,25,
0,0,117,0,0,0,95,
0,0,20,49,22,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,14,28,25,0,0,
0,0,0,0,0,0,19,
0,0,0,0,90,0,49,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
19,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,141,97,0,80,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,76,0,
0,0,56,82,0,72,0,
0,0,0,0,0,0,0,
0,0,0,0,0,22,0,
0,0,0,0,26,31,0,
0,0,0,0,0,0,0,
0,0,21,11,28,0,0,
0,0,0,31,0,0,0,
0,0,0,0,0,49,0,
0,0,0,0,0,0,0,
0,0,46,0,0,0,0,
0,0,0,36,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,16,46,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
142,304,1456,1520,700,141,205,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,7,0,0,0,0,
75,0,226,68,56,65,0,
428,409,1272,806,566,277,94,
0,0,0,0,52,0,0,
0,0,0,27,0,47,0,
80,49,94,57,37,0,0,
0,0,0,0,43,13,0,
451,417,1246,1154,415,82,0,
0,0,0,0,17,0,0,
0,0,0,0,0,0,6,
0,0,50,14,0,76,0,
0,0,0,0,0,0,0,
249,241,534,641,222,123,8,
0,0,0,0,34,0,0,
0,0,18,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
999,356,697,494,128,45,97,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,30,43,0,0,0,0,
0,0,0,0,0,0,0,
158,248,1237,2098,978,225,81,
0,0,0,0,0,0,0,
0,0,0,0,28,0,0,
0,0,0,81,0,79,0,
25,0,0,106,136,74,0,
151,244,683,1739,478,116,119,
55,0,0,0,43,60,0,
0,0,0,32,0,0,6,
40,0,55,0,0,0,0,
84,12,0,110,0,0,0,
383,256,919,1539,573,91,200,
0,0,45,28,16,0,0,
0,0,0,0,0,0,0,
22,0,0,0,0,0,0,
0,0,37,0,0,0,0,
296,58,1180,1056,275,205,17,
18,96,0,0,0,0,0,
39,0,0,0,0,0,0,
0,0,48,0,0,0,0,
30,0,0,0,0,0,0,
799,399,703,472,82,32,17,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,56,0,0,0,0,
32,0,0,52,0,0,0
*****
