2010 Education by Immigration status in Connecticut, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1177,87,1487,952,351,158,233,
1614,326,896,1152,638,75,171,
2801,2163,3891,4602,1322,565,141,
116,127,605,439,212,304,173,
479,208,734,505,429,122,162,
638,168,822,680,390,60,107,
815,242,336,356,308,63,164,
3513,1247,2463,1378,295,402,127,
134,71,608,481,72,144,84,
236,249,233,385,166,0,0,
669,177,269,57,89,0,42,
340,55,231,67,53,0,46,
4663,482,1301,855,252,195,36,
587,277,650,310,154,98,59,
132,31,164,33,230,0,0,
368,0,226,204,0,86,0,
183,97,308,0,0,0,55,
97,31,413,12,106,7,35,
0,0,0,0,0,0,0,
0,0,25,0,0,0,0,
0,0,0,0,0,0,0,
0,0,89,0,0,0,0,
111,122,236,245,0,38,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
90,24,176,65,22,0,0,
0,0,0,0,0,0,0,
0,0,23,0,0,0,0,
0,0,37,0,0,0,0,
0,0,0,0,0,0,0,
0,5,123,148,0,0,0,
0,29,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
26,51,200,51,0,32,0,
0,0,0,0,21,0,0,
0,0,0,60,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
24,57,172,108,67,52,13,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
61,0,0,26,32,0,0,
63,0,38,38,0,0,0,
0,14,54,166,0,141,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,43,0,0,0,
0,0,48,0,0,0,42,
50,31,75,108,0,37,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,52,0,0,
33,38,78,153,65,23,25,
0,0,0,26,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,16,0,0,0,
27,37,132,74,0,13,0,
0,0,0,0,0,21,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
19,0,164,267,59,0,71,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
67,0,0,64,0,31,0,
30,0,308,64,40,35,29,
0,0,148,22,153,0,19,
0,0,0,0,0,0,0,
0,0,19,0,0,33,0,
0,0,123,0,0,160,45,
0,0,281,72,26,0,0,
20,0,74,138,113,32,0,
0,0,0,0,0,0,0,
0,0,0,39,25,0,0,
24,0,20,0,0,0,0,
0,0,66,61,0,0,0,
0,0,37,23,31,28,0,
0,0,0,0,0,0,0,
0,0,17,0,33,0,0,
0,28,0,0,0,0,0,
0,0,0,0,0,0,0,
17,21,0,0,0,0,0,
26,0,0,0,0,0,0,
0,0,0,0,0,36,22,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,69,0,113,120,35,19,
0,0,0,0,29,0,0,
0,0,0,0,28,0,47,
0,0,192,87,0,0,0,
81,77,207,0,223,45,18,
51,0,81,60,62,0,0,
0,0,0,0,121,23,0,
0,80,19,0,39,25,0,
21,0,57,0,0,0,96,
172,46,213,0,0,0,0,
0,0,119,171,0,61,0,
0,0,0,0,0,73,0,
45,0,34,43,17,0,0,
51,0,0,20,107,0,0,
67,25,138,0,0,0,0,
54,0,0,24,47,43,0,
32,0,0,0,0,0,0,
107,28,50,0,0,0,0,
62,0,0,26,0,0,0,
0,0,0,0,0,0,0,
0,0,0,16,0,0,28,
0,0,0,0,23,0,0,
0,0,0,25,0,0,0,
0,0,94,0,0,0,0,
0,0,0,0,0,0,0,
80,91,620,742,1029,147,143,
0,0,0,0,0,0,0,
25,0,0,0,0,0,73,
0,0,19,26,75,128,29,
0,38,28,62,52,17,166,
25,134,472,597,292,152,27,
0,0,24,0,22,0,11,
0,0,0,0,8,28,0,
119,0,0,0,44,22,0,
0,0,99,28,0,0,63,
0,128,458,561,443,226,48,
0,18,0,0,74,0,0,
21,27,0,0,0,18,0,
0,0,22,73,21,0,0,
0,0,25,0,0,0,0,
29,80,403,418,196,58,24,
0,0,63,22,0,0,120,
0,0,23,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,84,0,
66,6,250,179,209,19,33,
96,0,20,0,106,0,0,
0,0,0,0,0,0,0,
21,0,0,0,0,0,0,
0,0,0,0,0,0,0,
43,126,329,1543,491,317,63,
0,0,0,0,0,32,0,
0,0,0,35,44,25,0,
0,0,0,0,0,0,0,
0,0,53,0,128,47,34,
0,118,568,1108,423,87,106,
0,0,0,0,42,0,0,
0,0,0,0,0,0,21,
0,0,0,39,0,23,0,
0,46,116,14,30,83,0,
23,89,369,904,469,262,74,
0,0,0,26,165,0,0,
0,0,26,56,60,6,0,
0,28,27,0,0,0,0,
0,0,26,28,0,0,0,
141,18,273,607,195,71,45,
0,31,27,0,32,0,0,
0,0,19,0,19,0,0,
0,0,0,0,25,0,0,
0,0,0,65,0,0,0,
116,342,465,244,101,0,74,
51,0,46,0,0,0,26,
0,0,0,26,0,0,62,
25,0,50,0,0,0,0,
0,0,0,0,0,0,0
*****
