2010 Education by Immigration status in Arizona, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
3431,4862,15930,21951,6946,2501,501,
568,658,1702,2574,790,184,295,
6289,3452,4782,3244,1024,209,110,
12417,3275,7335,4436,1482,121,264,
4939,1631,3730,1607,1160,175,243,
2677,4752,14298,18103,3897,1856,496,
4116,1266,3173,3298,1071,327,20,
6628,1537,2989,2511,491,110,176,
6119,1292,1854,1942,849,198,112,
2805,369,982,696,764,21,57,
3753,3339,9481,9542,1926,1333,369,
5936,1443,3011,1835,398,292,0,
3553,637,577,875,208,45,47,
2789,227,711,298,238,23,0,
1779,157,423,178,89,21,113,
11922,3050,7894,4640,903,581,71,
8866,1078,2072,1896,623,172,70,
1462,16,253,37,88,0,45,
2506,190,168,179,98,0,0,
1903,131,249,115,0,36,0,
1112,4096,8049,5658,589,364,14,
0,0,0,0,0,0,0,
0,0,17,0,0,0,0,
73,0,106,82,0,0,0,
0,0,51,38,0,0,0,
1817,2366,6135,5214,896,514,54,
0,0,15,0,0,0,0,
53,0,0,0,0,0,0,
11,49,109,0,19,0,0,
60,0,22,0,0,0,0,
1514,2127,5852,4517,423,181,58,
75,0,23,15,0,0,18,
0,29,61,0,0,0,0,
0,0,17,0,0,0,0,
0,0,0,24,14,0,0,
1447,925,3210,3294,494,67,60,
40,0,0,0,0,0,0,
96,0,0,0,0,0,0,
24,0,0,0,0,0,0,
0,0,0,0,0,0,0,
3853,724,1634,1317,118,41,95,
113,0,0,0,0,0,0,
0,0,0,0,14,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
1156,2342,6303,8241,1353,324,49,
0,0,0,75,0,0,0,
27,18,0,18,0,0,0,
44,0,78,0,25,0,0,
122,0,0,122,0,0,0,
1146,2344,4828,7457,1293,500,153,
0,0,67,19,21,0,26,
0,22,0,0,0,0,0,
70,65,130,54,0,0,0,
91,0,0,0,0,0,0,
1864,2664,5372,6657,713,606,107,
0,0,21,77,0,0,0,
19,0,0,0,26,29,0,
