2010 Education by Immigration status in South Carolina, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
6236,10640,46230,54374,39605,7632,3902,
0,0,0,26,21,0,0,
0,17,26,62,123,110,26,
36,27,0,223,284,71,79,
196,158,453,708,536,334,79,
7369,13312,56340,60645,38632,10489,4854,
0,73,237,285,241,22,0,
0,0,24,96,43,0,41,
0,0,181,192,291,294,164,
77,21,251,450,364,273,144,
9716,14212,66114,62819,39516,12794,6907,
105,66,370,521,455,69,67,
0,0,217,262,213,85,72,
0,0,141,400,162,76,191,
105,0,136,271,132,367,0,
13553,9634,48132,56681,39402,16410,9555,
131,76,302,845,534,477,271,
0,0,114,157,180,70,62,
0,0,55,69,101,115,72,
0,0,132,52,102,48,24,
25412,15998,55861,49292,35146,15456,10455,
194,160,802,841,247,331,406,
66,56,88,119,54,122,58,
30,0,122,49,51,52,0,
0,0,58,24,0,0,0,
3894,9019,34785,61783,44170,15122,3798,
0,0,24,26,149,0,0,
0,22,0,46,42,33,26,
0,0,102,82,201,47,84,
200,72,297,580,846,416,157,
5656,9056,47516,68768,39105,16748,4545,
0,0,233,117,173,121,44,
29,0,132,263,165,27,51,
21,54,240,604,268,332,75,
82,20,270,751,402,170,127,
7957,12602,64529,74449,39567,17100,4115,
31,20,531,441,280,142,50,
0,95,227,647,86,138,37,
102,24,69,253,183,81,164,
0,23,151,168,193,22,0,
10256,10095,68159,62889,32148,21088,4498,
42,120,965,986,394,286,78,
132,0,216,277,50,0,10,
98,20,83,70,95,83,55,
16,21,179,81,176,55,0,
29838,25567,96678,63949,27498,12862,2692,
749,800,2415,2655,653,255,122,
123,0,207,72,27,0,20,
31,0,140,49,0,0,13,
0,0,22,176,110,0,0,
4077,14175,31037,19004,6685,929,99,
0,0,20,0,0,0,0,
0,0,43,0,76,0,0,
37,49,41,76,86,14,0,
182,0,64,241,255,294,87,
3398,7886,34885,21803,5955,2359,472,
0,0,30,6,112,50,0,
0,0,22,135,134,64,0,
28,0,136,39,88,0,0,
89,0,84,249,254,0,21,
5668,11089,36775,20044,5879,1416,494,
52,23,186,51,21,23,0,
19,0,18,193,0,0,0,
30,0,15,61,156,75,0,
0,0,0,20,0,54,0,
9508,9664,23217,13498,3869,1611,816,
26,0,25,114,31,81,90,
0,45,51,16,25,0,0,
0,0,0,0,0,63,0,
