2010 Education by Immigration status in New Jersey, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
34,0,128,90,314,99,0,
131,0,121,180,77,103,0,
0,0,0,30,40,0,0,
22,160,169,0,172,0,0,
0,113,308,223,273,91,82,
226,39,182,58,22,0,0,
35,0,63,73,159,103,28,
27,0,106,19,26,0,0,
35,34,101,0,176,30,0,
0,0,133,0,77,0,0,
80,0,35,33,0,0,0,
0,0,0,55,28,61,25,
0,0,50,19,49,14,37,
0,0,171,0,0,21,0,
0,33,97,0,55,0,0,
83,0,44,47,0,0,0,
53,0,0,23,102,0,0,
74,0,48,46,0,0,86,
66,0,0,118,0,0,0,
60,19,0,0,0,0,0,
0,0,0,0,0,0,0,
0,78,132,156,581,41,93,
0,0,20,102,0,0,0,
0,0,100,101,53,23,0,
41,21,114,264,20,0,0,
0,0,315,215,584,77,44,
0,0,203,119,210,25,0,
0,0,106,98,0,48,28,
0,0,109,104,0,0,0,
69,26,514,413,343,0,29,
142,0,211,10,74,0,0,
0,0,89,151,27,41,0,
0,0,72,84,0,0,0,
23,0,145,60,75,0,0,
94,32,70,0,0,57,0,
46,35,230,61,142,0,0,
165,0,80,101,115,46,16,
0,0,32,20,0,21,0,
162,0,21,63,39,0,0,
20,0,65,0,0,0,0,
22,87,78,52,0,0,0,
163,81,0,148,95,19,0,
0,0,28,21,59,0,0,
0,21,0,39,87,0,0,
0,34,129,0,97,0,0,
0,0,0,0,0,0,0,
25,164,1117,1775,1261,301,178,
0,0,0,0,0,0,0,
0,0,0,62,130,0,71,
0,33,167,196,162,44,49,
45,90,79,199,154,124,75,
21,167,1193,1029,359,255,141,
0,0,0,37,42,37,0,
0,0,110,77,88,24,0,
0,20,208,56,29,29,97,
107,29,271,0,84,76,30,
70,44,778,806,308,111,166,
0,34,28,60,45,96,46,
44,49,211,169,220,59,26,
273,63,126,75,206,52,20,
0,17,28,0,180,26,32,
137,121,658,668,337,160,171,
40,19,79,205,103,79,77,
68,22,86,60,112,0,52,
0,0,69,0,108,0,0,
0,28,35,0,0,0,0,
267,97,438,372,74,16,166,
0,29,47,78,70,132,80,
0,0,0,0,25,46,57,
0,33,0,0,21,0,0,
36,0,80,0,29,0,25,
70,107,838,1440,1944,364,151,
0,0,0,0,0,0,0,
0,0,0,31,65,32,0,
0,0,156,125,223,30,30,
0,83,235,0,197,142,74,
54,115,1335,1370,1069,685,264,
0,0,0,65,148,19,27,
0,0,18,63,145,44,23,
34,57,149,213,177,118,63,
53,55,58,0,289,23,0,
21,96,1225,1797,728,347,55,
0,33,93,195,124,85,0,
144,0,134,185,246,117,65,
35,17,107,89,56,43,0,
0,16,93,109,137,39,22,
156,143,629,947,479,472,41,
31,81,44,39,136,115,0,
24,16,145,121,96,29,0,
83,56,57,134,37,43,0,
59,27,27,0,0,0,0,
522,149,467,651,99,272,22,
89,54,75,2,60,120,94,
20,33,0,57,70,0,0,
33,35,66,0,50,0,42,
27,0,56,0,61,0,0
*****
