2010 Education by Immigration status in Hawaii, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
170,337,5306,10599,6578,1102,404,
0,29,0,0,0,0,0,
0,0,38,173,93,0,27,
0,0,142,31,31,0,0,
0,0,141,367,339,0,221,
235,444,4719,6583,5529,2939,994,
124,0,17,22,131,0,20,
0,0,22,41,31,42,0,
0,29,57,314,78,23,33,
0,0,193,138,24,19,47,
272,684,5489,10060,5277,2342,1590,
0,0,42,118,47,44,27,
0,0,199,28,229,15,45,
0,0,29,68,65,16,78,
0,0,69,98,79,0,0,
414,592,5086,8745,6323,3304,2580,
0,205,274,102,167,52,105,
0,0,0,0,39,63,21,
0,29,0,48,136,120,45,
0,0,0,68,35,29,34,
851,715,3605,5727,5426,2494,2198,
48,99,367,303,387,85,247,
0,0,0,31,0,23,0,
13,0,0,73,0,7,25,
103,0,85,0,0,21,85,
93,642,2603,7513,5612,2184,481,
0,0,0,0,23,0,0,
0,0,98,53,52,0,0,
0,0,7,0,0,31,0,
26,0,61,375,340,162,34,
74,370,2290,5655,4444,2227,1051,
0,0,118,0,65,0,36,
0,0,16,64,54,28,0,
0,0,96,155,259,25,27,
0,0,68,185,287,60,27,
151,388,4067,8526,5462,2180,881,
0,69,98,223,63,39,42,
0,0,171,178,219,0,91,
0,0,24,255,122,104,31,
0,0,31,58,8,36,34,
99,349,3914,8233,5196,3250,1597,
34,55,375,211,280,152,135,
0,0,118,71,64,116,0,
0,24,45,141,56,0,0,
0,0,0,126,73,29,0,
748,923,5804,5432,3846,1964,743,
193,250,806,1083,417,237,126,
0,30,22,129,40,34,0,
0,23,22,171,45,0,7,
0,0,0,42,56,0,0,
0,0,794,1230,298,57,0,
0,0,0,0,0,0,0,
0,0,0,7,0,0,0,
0,0,186,131,0,0,0,
24,18,153,80,20,0,0,
0,59,407,1006,252,22,35,
0,0,0,43,0,0,0,
0,0,0,53,7,0,0,
0,0,0,80,0,0,0,
0,0,0,0,35,0,0,
0,26,294,724,482,146,0,
0,0,32,32,0,0,0,
0,0,0,77,30,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,288,157,170,112,101,0,
0,0,0,0,0,0,26,
0,0,0,0,55,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
21,25,176,201,168,63,56,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,316,525,104,360,0,
0,0,0,0,0,0,0,
0,0,0,73,0,0,0,
0,0,0,157,0,0,0,
0,0,0,29,0,0,0,
0,0,80,616,479,53,0,
0,0,0,0,0,0,0,
0,0,10,0,0,0,0,
29,0,0,86,8,0,0,
0,0,38,0,0,0,0,
0,40,0,262,314,118,0,
0,0,0,31,0,0,0,
0,0,0,0,28,0,0,
0,0,0,51,0,0,0,
0,0,0,0,0,0,0,
0,0,117,93,304,64,19,
0,0,0,0,25,34,0,
0,0,0,0,0,0,0,
0,0,0,0,0,28,0,
0,0,0,0,0,0,0,
0,0,83,119,0,21,54,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
110,0,0,0,0,0,0,
332,699,8884,9302,5458,903,430,
0,0,256,146,82,0,0,
114,348,570,1417,316,127,43,
258,201,1110,1373,587,33,0,
