2010 Education by Immigration status in Missouri, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
8945,20454,87488,97433,61744,14227,7133,
0,0,0,0,0,0,0,
0,0,30,101,278,0,27,
156,108,212,548,288,196,110,
85,0,785,409,861,162,256,
10077,19205,97396,93321,56383,17617,8426,
28,30,118,80,60,47,61,
0,0,43,143,86,103,0,
134,180,1102,744,233,209,403,
38,0,458,236,247,140,182,
13626,22787,135617,102569,56224,22075,10977,
139,91,298,392,287,236,69,
44,63,168,335,150,205,229,
132,32,675,348,285,97,159,
187,0,794,255,156,310,260,
12425,14700,93043,84773,51149,23114,14127,
8,37,276,688,266,113,395,
27,62,59,112,203,117,234,
0,46,281,210,166,141,97,
48,0,235,50,0,0,0,
40984,25275,110418,68990,38482,18740,14021,
396,304,566,1250,680,216,526,
32,41,0,70,33,24,169,
24,0,93,79,152,38,0,
25,0,9,249,0,39,27,
7961,14599,58607,102845,78584,24694,6625,
0,0,47,58,0,24,0,
0,0,52,0,163,61,118,
8,90,227,459,376,216,86,
98,58,420,495,804,634,358,
9071,15475,75035,102533,64165,27983,5868,
0,0,41,116,125,0,36,
0,70,198,0,232,0,26,
83,269,734,766,411,301,169,
78,38,919,222,442,148,191,
9537,20337,118801,122174,63637,28192,7859,
14,68,488,696,205,77,69,
65,47,352,272,195,197,45,
290,7,308,367,235,263,183,
222,0,800,444,337,192,133,
10328,18775,109123,95084,43149,28901,5257,
69,142,884,628,436,313,57,
0,82,244,217,90,197,68,
259,32,291,116,246,28,26,
136,0,319,230,148,0,0,
53476,41350,179258,88979,30973,16670,3830,
1304,878,2686,1302,442,222,113,
84,0,85,138,103,103,36,
103,27,103,169,23,58,66,
47,44,78,0,75,75,0,
1220,5992,14746,12914,3823,998,109,
0,0,0,27,0,0,0,
0,0,110,83,0,0,0,
82,0,223,299,57,0,0,
0,0,293,919,419,0,48,
1584,4986,15390,11224,4249,1412,312,
