2010 Education by Immigration status in Maine, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
1462,3664,23692,23458,11628,1555,423,
0,0,50,33,0,0,0,
0,0,32,28,66,0,0,
0,0,0,45,72,48,0,
0,34,75,108,184,0,0,
1917,3165,31081,24418,12913,3928,2449,
0,38,313,102,52,0,139,
0,0,55,0,82,0,37,
0,34,362,97,83,46,26,
0,0,0,56,82,0,170,
3683,5811,40082,29740,14453,4891,2489,
7,0,408,348,111,73,0,
0,0,103,170,13,22,158,
38,0,184,49,190,0,93,
0,13,0,26,29,0,0,
4375,2711,27405,26356,16206,6317,3754,
101,79,434,445,500,379,72,
7,6,31,99,0,0,67,
18,0,0,0,37,0,33,
0,0,22,52,0,0,0,
12126,7228,29456,15427,10859,6964,4164,
640,305,351,172,230,107,392,
0,0,7,0,0,0,32,
0,0,111,0,0,0,0,
0,0,17,0,0,0,0,
747,1507,18572,23753,17469,4543,721,
0,0,0,0,11,0,0,
0,0,109,112,59,0,0,
0,0,0,42,78,0,13,
0,0,20,273,201,77,30,
1072,1970,25708,27946,17574,6708,2125,
0,0,32,17,73,30,0,
0,0,28,57,28,0,89,
0,48,129,327,225,43,41,
43,0,0,153,155,86,148,
1889,2942,33590,37450,19585,7376,1996,
91,0,515,357,114,50,0,
52,34,280,49,49,49,54,
66,51,220,183,261,165,38,
0,0,32,7,118,0,0,
2846,2857,29532,25757,17939,9405,2069,
217,48,696,402,374,150,68,
24,0,43,51,0,8,0,
0,0,0,64,0,0,37,
0,0,95,31,0,0,0,
10614,9685,46117,22833,10645,6713,1831,
1105,679,2233,1626,358,325,55,
0,0,59,99,32,0,0,
0,0,11,0,0,48,0,
0,0,18,0,9,0,0,
0,67,112,226,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,17,0,0,
0,0,0,136,0,0,0,
0,17,53,184,0,0,0,
122,0,293,606,101,0,0,
0,0,0,0,18,0,0,
0,0,0,82,0,0,0,
68,0,132,0,0,0,0,
0,0,0,152,136,0,0,
126,58,279,45,82,0,0,
0,0,0,0,0,0,0,
0,0,63,0,0,0,0,
0,0,0,0,0,0,66,
34,75,22,176,0,0,0,
0,0,0,43,36,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
39,45,0,0,0,0,49,
0,56,12,70,123,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,41,0,
0,0,285,110,81,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
18,0,323,52,0,0,0,
188,0,0,87,0,0,0,
0,0,14,168,35,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,64,0,0,0,
75,116,44,74,0,0,0,
0,21,0,50,53,36,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,47,0,0,0,10,
47,0,137,0,38,0,0,
0,0,0,24,62,0,0,
0,0,0,0,0,0,0,
0,0,147,37,0,0,0,
0,0,0,0,0,0,0,
28,0,0,28,0,0,0,
0,26,24,0,0,0,5,
0,0,0,0,0,0,0,
0,0,32,0,0,0,0,
0,0,0,0,0,0,0,
26,0,0,0,0,0,0,
0,0,0,68,30,15,0,
0,0,0,0,0,0,0,
0,0,120,61,0,0,29,
0,0,0,19,0,0,0,
0,0,34,19,29,200,0,
0,0,51,0,0,12,148,
0,0,0,0,100,0,0,
0,8,47,46,0,0,0,
0,110,98,0,0,86,96,
0,0,0,0,205,23,0,
0,0,0,0,0,0,0,
0,0,60,142,0,0,0,
0,0,98,30,91,0,0,
0,0,0,34,0,0,75,
34,0,19,0,0,0,0,
0,0,0,59,0,0,0,
75,0,54,53,0,0,0,
0,0,62,0,0,0,0,
52,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,25,0,0,
0,0,0,0,14,47,0,
0,0,19,0,0,0,0,
0,0,0,0,0,0,0,
76,0,0,0,121,0,0,
0,0,0,64,45,0,0,
0,0,0,66,12,0,0,
0,0,35,129,0,49,0,
0,0,0,28,0,8,0,
268,0,111,10,208,156,0,
0,0,28,89,0,0,61,
0,0,13,0,441,0,0,
0,0,168,112,45,0,0,
24,0,35,112,49,56,41,
0,0,16,0,220,0,0,
0,0,0,0,71,47,0,
0,0,182,59,0,0,35,
12,71,129,321,81,12,0,
0,0,86,166,92,0,27,
0,35,65,0,0,0,0,
0,18,0,0,0,0,0,
91,16,33,0,0,0,27,
0,0,171,51,0,0,0,
51,0,0,51,0,0,0,
80,0,0,0,0,0,0,
0,0,0,0,0,0,0,
22,0,113,87,63,0,0,
125,0,0,0,0,0,0,
118,0,0,11,0,0,0,
121,0,0,0,0,0,0,
58,105,435,191,48,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,38,0,
30,0,0,0,0,0,0,
36,95,96,312,64,190,0,
0,0,0,0,0,0,0,
0,0,0,0,121,0,0,
67,0,0,27,0,0,0,
0,0,72,0,0,0,0,
0,0,268,312,50,40,0,
0,0,0,0,64,0,0,
31,0,0,0,0,0,0,
0,0,107,0,0,0,0,
0,0,0,0,0,0,0,
0,0,161,150,58,84,0,
14,0,0,0,0,25,33,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
5,0,218,36,57,53,58,
54,21,23,49,56,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,401,468,178,0,0,
0,0,0,0,0,0,0,
0,0,0,0,33,0,0,
0,0,0,0,0,0,0,
0,0,0,0,62,0,0,
11,140,303,193,126,78,0,
0,0,40,0,0,0,0,
0,0,0,29,0,0,0,
27,0,0,31,0,25,31,
0,0,0,0,28,0,0,
94,0,146,401,69,0,0,
0,0,0,88,43,0,0,
0,0,0,0,32,0,0,
0,0,0,0,0,0,0,
32,0,0,109,0,0,0,
0,0,138,334,39,86,0,
21,0,0,32,0,8,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
113,26,48,44,9,0,0,
0,15,0,148,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
3,34,52,44,0,0,0,
0,0,0,0,0,0,0,
0,0,37,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,39,158,231,15,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
26,0,373,197,89,0,0,
0,0,0,0,0,0,0,
0,0,0,12,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
154,9,134,50,108,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
2,6,79,62,0,0,4,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,110,100,26,287,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
43,0,189,357,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
61,63,129,477,106,0,89,
0,0,23,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,26,0,0,0,0,
38,20,45,88,3,43,0,
0,0,0,0,0,0,0,
47,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
315,0,89,139,0,0,0,
0,0,0,13,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,63,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,12,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,11,57,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,12,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,11,0,25,0,47,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,13,0,0,0,
0,0,0,0,0,0,0,
0,0,58,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,12,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
48,22,292,250,77,0,0,
0,0,0,0,0,0,0,
0,10,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,40,46,0,0,0,
71,129,567,399,236,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
154,53,397,242,34,24,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
147,0,151,80,135,69,0,
0,0,0,0,0,0,73,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
150,53,34,143,14,8,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
40,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,74,330,489,110,9,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,31,0,22,0,0,
111,57,422,279,209,0,40,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
19,0,0,0,0,0,0,
0,0,0,0,0,0,0,
138,70,273,388,39,0,0,
0,0,0,0,0,0,0,
0,0,0,104,0,0,0,
0,0,0,31,0,0,0,
0,0,0,0,0,0,0,
8,21,159,315,60,84,0,
0,20,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,17,0,0,
29,142,87,43,20,8,0,
56,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0
*****
