2010 Education by Immigration status in Illinois, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
12022,2124,5469,3522,871,376,372,
2311,234,1117,701,442,17,213,
1968,185,1035,451,319,57,87,
1362,229,621,371,216,26,67,
4849,1662,3595,1610,472,165,229,
8669,1060,2526,1149,357,248,630,
1987,41,500,177,41,0,33,
2071,28,282,0,137,0,32,
1192,171,68,62,30,0,113,
3085,6520,16954,28374,15752,4243,1276,
245,350,736,984,246,86,113,
679,1126,2782,2603,1737,324,74,
13566,3459,12158,6152,1424,421,24,
13943,3273,13617,4270,1970,696,1046,
2596,3385,11442,17351,6968,2747,794,
1350,664,2476,3078,1209,737,92,
8436,2098,7338,4066,1137,80,0,
20239,3933,13154,4586,2685,541,378,
7085,1243,4069,1802,1590,550,392,
2813,2577,8929,9360,4159,1662,643,
8634,2231,4758,4539,887,701,91,
9135,1197,3595,2959,1013,224,136,
7914,947,3377,1382,1114,226,28,
3900,522,1702,713,495,132,75,
3724,1819,6277,5106,834,887,259,
9363,1587,3927,2381,700,476,246,
3060,219,1147,718,183,170,73,
3985,355,780,223,318,61,29,
2810,312,711,253,225,0,0,
7414,1970,4637,2203,428,346,76,
8403,1147,3214,1630,962,170,123,
3208,151,494,226,30,19,0,
2022,198,252,209,212,0,49,
2118,131,213,101,95,0,34,
62,127,266,781,350,0,0,
0,0,0,0,0,0,0,
0,0,32,0,0,0,0,
0,8,86,40,0,0,0,
10,0,0,0,0,33,0,
25,82,497,192,230,13,75,
23,0,0,0,0,83,0,
160,0,32,0,0,0,0,
0,20,61,26,0,0,0,
0,0,89,0,0,0,31,
0,71,451,822,152,103,126,
0,0,0,30,0,0,0,
51,93,72,0,0,0,0,
81,0,0,0,0,0,0,
