EDUASN2K: 2000 Education for Asian alone by Asian groups, age 25+, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
4
Asian,Age,Gender,Educ
7,5,2,7
Chinese,Japanese,Filipino,Korean,Indian,Vietnamese,Other
25-34,35-44,45-54,55-64,65+
Male,Female
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
8160,8675,17539,30393,65729,46889,19274,
8880,8720,19470,35620,81675,43770,17547,
21604,12942,29613,29109,44702,48119,39754,
28988,14663,35724,51391,64320,38929,17617,
26496,11369,22167,28335,35376,23990,16217,
32855,13277,31763,35023,41732,16394,6267,
14908,6813,11619,10532,19173,8258,12230,
27201,8207,16844,15551,17283,6756,3520,
34623,8425,17108,14879,18491,5667,8690,
62006,10298,22021,14022,10365,3356,1839,
405,738,6416,13254,23047,4551,3732,
472,1560,7689,20533,27680,6324,2050,
582,1082,7913,18701,25884,7984,5509,
1117,977,9468,25945,26682,8032,3725,
396,1497,7628,17153,20661,7492,4175,
388,1410,11632,21992,21305,6346,2545,
1451,1288,5772,10556,8328,2796,2008,
2825,1474,13358,12009,9576,2649,597,
7859,3951,18321,9035,7976,2692,3267,
17868,9341,48686,19402,7125,3686,866,
1276,5752,22357,51963,42490,5034,3838,
2408,6623,19893,62050,64978,6665,5100,
2987,5223,20716,54267,46295,4013,6481,
6073,7689,26984,61762,85488,4904,7422,
5715,4139,18873,36439,42995,4091,5880,
10511,7222,22634,45085,76779,6827,6485,
5573,4298,10503,18695,21080,3624,6658,
12661,4648,13733,20053,36257,5728,5438,
16124,4998,11082,13074,13815,1667,4159,
35093,6676,15513,13570,17960,3348,2368,
1322,991,11248,19813,34329,12326,7251,
548,3453,17118,27778,43135,13933,7174,
2332,2429,15384,18227,22719,9065,9766,
5547,6592,32118,27561,30346,6692,4303,
2140,1908,11247,11105,16598,6491,3893,
8394,7579,30467,17016,19676,4252,1573,
1655,1479,8643,5527,11992,4355,3446,
11353,4260,14554,7301,9467,2057,625,
3828,2434,4249,3704,6874,1863,2454,
17621,3530,10030,2574,3783,1003,611,
4186,6924,14715,20920,81517,70515,21220,
4426,8838,13048,26488,74435,43517,18366,
4486,10764,13459,20831,39207,37135,25486,
4895,8817,16390,21475,38468,21233,12177,
5462,6542,12316,15418,27061,23340,21209,
7571,9815,14713,13578,24181,14754,8653,
3085,2329,5430,5852,13895,14681,10842,
8217,5740,7804,6020,8241,4172,3728,
5265,3528,5299,1988,6204,3721,5590,
14271,3800,4504,2102,2107,2295,687,
15848,16397,22295,27530,24825,2898,3687,
14842,16548,23307,28753,24376,2198,3443,
13924,18661,12402,25601,19545,4427,3422,
19758,15468,15723,25202,12389,1139,1720,
8982,11905,12989,18752,8719,2010,1959,
22200,17503,18022,13854,5094,1894,739,
7182,5445,7094,10305,4005,1378,1476,
14888,7905,9101,4796,2144,175,359,
8476,5367,4173,3033,2411,259,916,
20179,3060,3513,1082,1623,407,196,
10876,15786,33461,36765,31736,11557,4593,
12680,12300,29087,37389,33380,11252,3064,
16326,15159,28168,30083,21004,9849,6390,
26175,15202,31774,28261,23607,8078,3407,
16273,7323,15528,20323,16221,7222,6823,
22825,9235,17409,17237,12284,5088,2424,
7448,3728,7590,5982,5421,2408,3306,
16026,3949,8770,6583,3603,1388,1589,
9564,3265,7023,2837,2859,1598,1084,
19463,4315,6743,3882,1684,963,364
*****
