FULLPRT2K: 2000 Work hours for workers, age 16+, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
4
RaceLat,Gender,WkAge,WkHrs
7,2,6,4
NLWhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Male,Female
16-24,25-34,35-44,45-54,55-64,65+
Full35,20-34,10-19,<10
3798710,1682622,663164,497221,10156824,498728,84277,150607,13268551,415015,85649,161543,11210438,412312,89592,142659,5171461,448052,127641,146179,1018227,603077,248945,250161,
2718305,2025849,886644,552661,7024501,1319252,292894,314186,8694409,2017022,518060,414723,8205058,1599767,342939,296786,3546475,908899,250341,215672,534908,484176,234503,236977,
509199,212066,65226,119209,1305291,79519,18394,60350,1552944,69709,16504,67353,1083893,48237,14920,45423,412468,38159,9471,25857,83674,38931,15659,22059,
524659,294120,85919,139013,1450640,183253,24648,82248,1682648,170188,28343,89796,1172195,117579,23211,57591,416595,81067,16611,35822,57825,48384,18516,32694,
153670,80889,40309,43768,651300,51352,10317,27019,667864,28038,8357,18187,482968,22278,5843,11546,201775,18301,5137,7892,35097,12780,3135,6053,
124512,88516,54916,44006,477670,66678,19438,34629,509472,78054,19777,23440,418757,56792,13533,20362,145768,26238,7471,7937,18249,8182,3792,5604,
1202484,251552,65408,221946,2116932,100822,19414,120337,1690538,65427,16673,68833,945484,36632,10605,35052,347904,25584,5332,15660,67197,25231,7198,12701,
588281,286977,83094,157497,1160250,192098,31320,108816,1094727,179899,38528,88636,667175,108229,22966,53341,227250,49123,14777,23650,32474,20022,7256,12994,
58987,14481,4969,7879,112702,7365,1041,5729,118274,6903,1885,4674,82887,3566,979,2875,32013,2658,593,1818,5503,1516,639,1250,
40577,21063,6111,8471,76533,14786,2680,6592,96569,14410,4843,5746,64919,9918,2458,3600,25401,5787,1290,1672,3769,2436,756,1621,
8898,2571,1713,1908,24752,2901,235,581,22744,692,328,1206,13439,588,249,476,6869,199,0,293,734,308,0,151,
5194,4786,1985,2022,16928,3481,798,1538,15818,3400,741,1002,9108,2476,162,396,2304,687,183,537,418,113,238,0,
105056,53863,18780,21806,241214,17882,3497,9846,247562,11822,2687,8670,166427,8167,1450,4753,61728,4394,1252,1826,10913,4038,1760,2596,
85274,60139,21886,24528,177948,34391,7409,11187,168961,33108,7418,12621,126782,19687,5286,7549,43315,9179,2983,3974,6912,5462,2014,2551
*****
