EMPED2K: 2000 Employment status by race/ethnicity, education, and gender, age 16+, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
5
RaceLat,Gender,WkAge,Emp,Educ
7,2,6,3,4
NLWhite,Black, Asian, Latino,AmIndian,NLOther, NLMulti
Male,Female
16-24,25-34,35-44,45-54,55-64,65+
Empd,Unempd,NILF
LTHS,HSGrad,SomeColl,CollGrad
290803,443411,370252,564677,12687,14628,16213,13706,1419815,1564053,1028478,1075695,100496,118806,97462,140078,7842,7608,4264,3780,1238100,1092791,673265,671817,
1591471,1570194,2917688,1104419,261802,179410,263469,29527,2393087,952288,1257710,333011,484450,2132993,3222404,3553364,64543,115187,107652,63190,453761,934129,1020993,714881,
647202,3299574,4275506,3744700,59180,127495,123653,69422,542572,1182289,1144151,892637,990693,4356571,4692580,4365516,55418,122299,124107,74639,1526468,2920552,1948360,1293859,
194261,452703,317055,231990,11964,18235,11000,7313,1774432,2724943,1372179,872290,67369,110690,72144,51981,10401,11215,6035,5852,2005936,2357680,1107304,655307,
323156,338389,302727,64858,180531,120900,83348,14267,1906009,1033787,561866,325860,194355,539046,514468,257206,52542,74101,42663,9901,269575,250928,133256,32291,
258722,555110,560689,310077,56924,58251,41507,10536,281353,251265,150673,37060,345468,462670,457978,301155,42000,37587,30875,13409,426054,294051,199522,65517,
55180,28481,23366,20832,4300,2249,1371,797,298844,108143,70331,38974,17364,7079,3894,4557,1789,378,422,60,190370,51066,23609,18091,
310736,348331,466840,112231,158952,107564,96558,9407,674399,243396,220844,28787,197209,497421,751573,394099,68738,69598,55861,16266,201535,237198,184414,58560,
228155,547744,784852,423189,49909,56681,47877,11747,261427,259339,200474,60257,299559,511574,606013,392162,36156,32055,27184,8385,508064,401710,250437,102863,
48603,35034,25479,20539,3445,2246,2157,654,428223,208002,106034,75635,12541,7503,5169,3448,2365,632,1122,0,350334,114309,49682,36458,
71329,78295,139781,93678,15776,12513,21834,5094,320632,94900,136557,50170,67690,92903,150274,443128,4750,7007,7467,8756,27622,26942,30913,69044,
90535,96716,155616,370949,5101,5187,3799,8298,34705,25765,31515,38130,99108,101762,149119,358100,7397,3871,6031,8101,57923,38230,43995,62668,
7423,8018,8571,23988,1165,351,301,717,55095,33759,24575,44889,1675,2164,991,3706,148,75,0,565,39318,18648,11391,23208,
56778,64911,157275,100267,13287,9963,19873,5539,163468,62849,128757,58575,53180,69999,147592,353596,5878,5457,8960,10064,52352,57672,81824,161992,
87651,104841,160423,290363,7138,5360,6396,9523,71460,57967,69575,111026,121607,116869,140855,266708,8605,5421,5439,6175,150133,92470,68771,99871,
7719,8612,6504,9122,878,271,229,1108,114805,58273,32678,36054,860,1712,1036,976,159,109,36,0,81493,35064,13306,16024,
1039365,521494,366357,55252,172487,71840,42725,5237,823765,204088,140572,17897,1043889,573797,486831,249943,94219,41605,25055,7678,434920,181241,95497,45049,
751381,397490,398977,241260,70539,27814,18286,7871,340174,118332,84660,30017,578453,255928,284867,190985,57876,15864,12469,6628,392542,113906,79716,35689,
45648,19865,15288,13211,5627,1738,1174,438,231745,53555,38053,23682,12551,2771,1786,3132,1995,185,443,476,121665,22078,12024,11531,
452384,350804,419904,77694,145615,61157,45163,5333,908225,266259,196108,28334,441699,378596,470297,264075,79430,38086,31810,9460,641000,277442,195165,85037,
430365,334197,402536,227430,67075,29417,21614,7349,487955,186071,146803,66679,384270,269879,276714,151749,50099,15722,13701,4977,676160,206879,122121,45534,
28267,14812,9570,8394,2402,964,326,420,356963,83000,44783,23975,5590,3030,2137,1118,567,214,0,0,209867,40525,18366,12168,
36674,34160,23322,3070,12670,7460,3561,52,131936,23538,15449,3918,28872,41193,41588,16075,5252,5621,2347,715,17348,13845,8763,1533,
28903,45790,40710,17120,5859,6354,3478,1259,19661,13509,8647,2324,22167,32897,41575,23161,3793,3608,2622,1913,26885,19363,15653,6548,
3018,1165,1446,2104,610,31,238,0,16501,5556,4693,2649,777,66,144,217,112,0,0,0,9367,2696,2659,1415,
24214,27179,29741,5723,9181,8456,3275,0,59944,19000,16513,725,16455,27907,44929,17782,4745,5380,3921,528,21831,20789,18019,4306,
16878,36144,50832,19276,3582,3700,2324,1080,23590,21961,18335,3732,16920,32902,38037,18324,2209,2749,1741,543,40773,26221,21643,6700,
2899,2276,1504,1055,334,53,59,92,22226,9253,6287,2018,274,378,36,357,52,0,0,0,12713,5203,2331,965,
5192,5947,5003,1906,584,1045,1849,257,12176,5139,3533,1074,4800,6520,7819,9899,526,1009,507,241,2338,2061,1335,621,
4377,6221,6587,6811,88,314,0,260,1333,2310,1923,1209,3610,3373,6548,6948,379,286,119,0,2969,879,1792,2114,
296,180,94,425,132,0,0,0,1550,950,1067,395,0,67,131,0,0,0,0,0,927,449,338,331,
3923,4212,5071,3207,624,1800,1199,391,7555,3131,3632,1353,2897,3154,7979,9692,1027,627,288,211,2585,3112,2917,2688,
2010,4168,6349,7107,418,180,0,317,2729,3012,1499,1542,1935,3758,4345,5011,88,256,288,0,4875,4122,3178,2092,
81,377,92,0,0,0,0,0,3126,1449,1857,817,67,152,0,0,0,102,0,0,1572,859,247,804,
62491,60859,79872,19083,15589,11173,11871,1001,83392,25428,36351,9067,32086,71405,91726,80878,3967,7721,4364,2505,13641,16550,13703,10423,
41821,68235,82758,74968,4585,3578,4281,2318,17140,18373,16339,7036,33299,55337,68069,75947,2817,4008,4645,1850,29088,27670,25779,16234,
4122,3695,3891,3751,348,290,185,105,20887,13447,11170,10256,1474,211,1288,731,43,299,27,106,13463,6968,6397,4802,
58928,49963,88863,24140,14277,10330,9803,1130,78956,32898,39280,9283,20977,48977,88985,71641,3516,5258,4669,2330,24665,30364,31699,18676,
26719,56590,86571,59762,3491,4033,5652,1457,27146,27152,28431,14666,25892,53552,74470,49819,2866,2584,3712,1924,47339,42630,39061,19107,
