PPOVEDU2K: 2000 U.S. population by race/ethnicity, poverty, gender, and education, age 25+, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
5
RaceLat,Gender,Age,Pov,Educ
7,2,5,4,7
NLWhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Male,Female
25-34,35-44,45-54,55-64,65+
Poverty,NearPoor,Middle,Comf
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
74324,125773,239484,180281,86531,24587,12837,47492,104030,247773,183804,70766,21043,8509,174074,538666,2259813,2463521,1375409,242857,116547,26698,105145,642971,1063113,1404332,315884,184570,
110755,158684,305611,189807,68565,19029,11104,61923,112211,285270,185847,55399,17099,8904,258060,711062,3179104,2781190,1254413,367593,160665,41929,166255,1046525,1543067,1686328,617371,431688,
103789,88264,207774,166560,65391,23119,13891,60170,57362,159466,133106,49288,14179,9191,295313,434764,1994823,1968924,876655,305887,131609,78578,168755,1205233,1993896,1813139,930630,606171,
129692,81437,168719,97612,41316,17288,11240,79646,57109,140576,80346,26060,10915,5985,370014,399545,1447534,990380,369408,167475,75054,108442,184375,956836,1169611,910098,584454,425901,
223869,102432,160228,79029,28216,13098,11666,285202,160677,235869,110791,38994,13011,11916,1224098,925472,2249985,1328894,561346,209574,130880,233989,220441,795839,809855,805887,383235,395246,
103992,177876,396380,323351,96280,24141,12437,47423,96672,313298,288039,81314,16674,7028,111415,362798,1908897,2688284,1602129,338884,95800,15106,47175,379523,916737,1407584,422009,152846,
104678,164592,408989,303120,80342,19714,9749,55649,99454,344700,276992,68235,17704,7749,188761,495494,2883778,3257561,1416974,382237,109865,27668,107075,920285,1683190,1647903,660525,267980,
102986,113632,285498,193617,63862,24803,8277,50585,63902,201850,148893,44192,16017,6730,195041,407175,2254586,2078860,804442,329915,89434,46122,162880,1504890,2231853,1530875,1004105,280506,
139687,136067,263492,139381,37966,18887,5857,76521,87322,218409,108633,23446,9542,4703,306316,519809,1991870,1208336,340155,158166,53605,68964,182354,1114925,1186532,735168,482409,134591,
499307,302360,478198,181425,55379,30018,15281,517215,377125,667443,242131,52298,17882,12845,1256919,1272947,3805061,1767835,556392,203556,88911,237921,268605,1213383,949113,611413,284827,89281,
