POPGEO2K: 2000 U.S. Population by age groups, metro, regions, and race ethnicity, wgtd 5% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes
4
RaceLat,Region,Geo,Age
7,4,3,8
NLwhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Nrtheast,Midwest,South,West
City,Suburb,NonMetro
0-4,5-14,15-24,25-34,35-44,45-54,55-64,65+
512664,1119398,1301513,1507146,1645307,1471248,1002441,1903470,1459874,3361186,2734455,2967968,4263685,3689865,2399775,3849535,218738,567391,548245,476769,662877,612415,417605,649967,
912438,1922048,2107912,2209702,2522198,2146905,1330253,2074260,1462930,3367607,3072606,2981735,4014442,3413854,2176413,3212834,791675,1875231,1831428,1512400,2055236,1837612,1332202,2214799,
1309417,2825052,3014309,3387045,3964291,3423586,2320676,3694026,1632787,3628585,3260895,3459115,4521018,3946870,2722736,3825015,844660,1905888,1911609,1813722,2258563,2092438,1673223,2496402,
882600,1957924,2088734,2403091,2829274,2511517,1569198,2489002,859082,2045784,1767675,1838250,2589496,2297836,1480511,2077980,289783,710136,672549,560575,805465,807950,555565,782961,
330329,741899,624537,601620,669498,481114,324937,380905,134044,306741,270818,265997,311383,212776,136746,142280,4556,10207,18539,17532,16143,7721,4187,3949,
403572,925368,725627,673627,714883,532598,326962,419979,117703,269480,228794,221927,241331,182709,95497,95214,17245,40965,56875,49578,44039,25690,12083,18071,
749272,1683847,1549414,1361815,1492799,1091746,613160,752377,472958,1090170,926408,903759,1022409,714082,369130,392858,280940,659192,623966,483239,578057,432087,253050,376328,
133315,322121,268210,275181,313694,218895,125315,153867,88216,217272,166550,171897,205925,139666,78273,72170,5068,10634,12734,16415,15060,8431,3804,3785,
76217,150304,192249,250584,212602,155946,84178,79927,67803,127496,124525,171246,168381,119632,62834,44783,1836,4576,9600,6077,5218,4054,1784,1096,
44705,85749,100789,128821,89578,66213,38345,31220,39950,77386,81714,112597,88923,67966,33956,21918,5861,13381,18056,15276,13502,10448,5307,3546,
67536,123200,160346,214594,173651,127679,64033,46848,60268,123228,119510,164689,173444,124130,62765,45169,7529,15106,19742,19377,20825,14480,7037,5356,
163281,370599,432805,510847,493296,385007,230526,304398,133957,313051,302196,349170,407070,318535,171560,187537,11757,28966,29548,28502,35372,30507,18466,29504,
285699,584544,550596,557020,492391,324730,186714,168677,151586,291801,286874,317916,289061,167062,88741,75747,6225,13257,16805,13469,12314,6264,3176,2429,
208944,351281,359642,359290,248068,148715,72082,59389,102678,166263,169961,168014,119404,68840,32156,28023,44988,74004,74572,62938,44795,25190,13544,10915,
661202,1175061,1235717,1212574,988447,608690,331745,392411,322765,592316,596683,623641,554895,330685,193583,209009,127554,231651,244034,214557,170840,105877,59763,63720,
853866,1583081,1442936,1463527,1131341,638268,307886,309070,674100,1301706,1114931,1104106,930553,532269,272637,274089,101022,203069,174296,150929,144228,89176,50968,57632,
6728,14324,11793,11436,12243,9041,4533,4989,4230,10796,10883,11274,12771,10447,5047,4710,1275,3475,3136,2864,3615,2922,1503,1072,
9221,18806,18410,18647,19624,12509,6372,4905,11316,26665,24328,21597,22970,15487,7799,6689,15462,34845,27582,22353,25348,17718,8896,8697,
15899,34690,38268,37003,38642,27687,15293,10698,21089,49399,47266,38940,46968,37511,20232,17612,18600,41412,37847,30055,35619,28252,16206,16426,
33658,73326,71573,67950,65363,44946,22148,18107,25249,62190,51669,45899,53230,37778,19250,16503,42014,100782,80877,58161,65530,47597,28594,28435,
9604,19667,20042,16426,17599,11186,5799,6265,6757,11851,10836,8182,8212,6155,2575,3221,291,794,537,338,410,322,133,39,
5138,8132,5483,3635,2885,2028,1568,1193,3667,6432,3265,2672,2269,1874,810,710,1634,2268,1247,778,469,596,244,269,
8157,12069,7788,8474,6755,4110,1837,1999,7959,11724,7510,6056,6064,3504,1871,2005,1718,2371,1847,1020,792,1074,631,743,
5457,10246,9219,10055,8167,6247,3142,2879,4196,9878,6996,6501,6199,4970,2402,2359,611,1751,1264,1228,1598,1855,850,649,
48473,78317,77087,78801,71935,49119,28159,30622,49840,80015,60922,52491,54340,39553,21114,23143,5397,9460,7984,4187,5669,4493,2574,2894,
61268,89771,66927,54314,48137,32599,18476,19335,52442,82952,53749,42045,40692,29812,16179,16760,20965,34727,24993,16744,19377,14385,9607,10023,
82765,121511,105322,92507,85303,61167,34427,31525,79171,121833,91421,75412,80726,60955,33598,32776,26756,41408,31584,22239,26284,22965,16023,18198,
105262,194044,160713,134985,126644,88058,46479,49926,95726,172487,125801,94378,103617,73367,38529,36962,22975,48102,37107,23749,28647,23106,12376,12991
*****
