IMMUSA2K: 2000 U.S. Population by race/ethnicity, gender, poverty, immigration status, and state, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
5
StateUSA,RaceLat,Gender,Imm,Pov
8,7,2,4,4
CA,FL,IL,NJ,NY,TX,VT,RestofUS
NLWhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Male,Female
Native,FB<1980,FB80-89,FB90-00
Poverty,NearPoor,Middle,Comf
339128,260650,2439070,1990130,15497,11529,109098,103583,5631,7562,36246,29449,32370,18494,74398,45172,453556,336641,2629388,1927071,26235,22174,128440,104685,9749,6505,34037,25245,38775,23688,79427,39812,
241757,100906,451053,166302,9017,6495,49412,33458,13004,8602,60169,23480,20812,8943,55342,11445,332305,127573,531531,185193,18339,12220,66731,36456,21402,10829,79516,24838,29715,15275,65374,14952,
18515,10831,57118,35922,7378,5598,31296,33040,15253,12051,68530,32043,41293,19701,79352,30343,14826,11155,58084,32831,9995,5845,34001,34236,17939,9338,65219,33788,43419,19847,86608,33581,
199763,85448,330272,102056,13842,8785,57886,18239,26341,26313,91522,12501,60441,42692,134782,15345,259727,94343,342935,100595,26834,16035,70892,25908,45060,24409,79770,12437,71746,40101,101620,12887,
7647,2098,16280,4193,263,132,1112,440,323,175,1026,469,2080,1481,2609,1026,10342,3124,11217,3482,264,58,526,30,351,103,807,690,1510,1070,2566,763,
3917,1408,10461,2992,395,382,1862,719,513,1027,3473,923,1288,308,5146,1494,2494,1085,9900,2759,456,528,2371,527,748,292,4239,792,1420,879,4528,1613,
21960,10127,54571,21520,2375,1580,7126,5560,4627,2434,12295,4362,12183,4003,22544,5058,23732,10681,59028,21452,4444,1994,8182,5398,5719,2914,12390,4528,11412,4724,19329,3854,
335543,294025,2614927,1867696,2960,2762,16296,21184,1054,1247,7987,9530,7126,2012,18871,19518,453479,356149,2716296,1736419,4419,4004,27336,24807,1144,1216,10673,8604,6990,2677,20098,19027,
206722,125165,535266,138525,1382,466,5230,2119,1894,1893,7894,1998,4136,3052,8156,1731,289980,151411,585157,139930,917,512,2872,2422,1747,1185,4378,1472,4736,2814,7779,1655,
10598,6291,45348,21688,3246,1173,18492,18203,5248,4913,30880,17631,11588,10165,45715,23251,10906,4809,39998,17653,3324,2539,23122,22382,6227,4792,32375,18635,13183,10752,52526,24027,
490667,351336,1070024,208859,55506,45334,143045,24274,76825,63350,155440,14883,157646,106708,231650,16512,572018,363276,1092174,199623,63291,48596,132109,23632,81519,54811,121816,12955,167572,94398,170143,12812,
9576,7483,24866,8970,225,46,287,60,481,436,752,526,420,256,436,166,11849,7736,23298,9709,751,331,690,616,376,543,1022,75,992,405,990,0,
450,391,3896,2167,0,120,0,76,0,0,435,60,286,361,603,105,1313,645,2298,1503,0,0,226,0,106,0,886,90,798,195,542,586,
11882,10787,56557,21033,227,663,2806,1790,773,300,2922,886,4134,1943,5290,2498,16304,11865,55018,18630,231,602,3007,2092,1269,678,3074,766,2326,1940,4980,1610,
16780,19494,163252,69961,260,156,1668,1905,0,53,860,443,52,234,2138,678,21189,26165,161353,65614,834,521,3233,1014,0,0,522,392,78,626,1458,105,
0,209,208,495,0,0,0,0,0,0,0,0,235,0,0,0,209,104,1096,286,0,0,0,0,0,0,0,0,0,0,104,0,
156,0,221,339,0,0,417,0,0,0,0,0,0,0,1751,0,319,0,827,0,0,260,156,52,0,0,261,601,0,156,1255,521,
0,52,1984,495,0,0,52,0,0,0,182,0,0,0,0,0,104,157,730,286,0,0,0,52,0,0,131,0,0,0,391,0,
0,183,1064,234,0,0,0,0,0,0,0,0,0,0,0,0,208,547,313,53,0,0,0,0,0,0,0,0,0,0,0,0,
0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1094,1626,339,0,0,52,0,0,0,0,0,0,0,78,0,208,677,1311,691,0,0,0,0,0,0,0,0,261,0,209,0,
4321918,3794275,34239605,18654155,31374,32201,296698,258059,12665,12033,91291,87052,74908,30840,222926,132253,5833839,4840767,35201459,17479463,63844,65469,436849,308719,17653,12538,100548,77247,83452,35712,230849,123495,
2086347,1093000,4624622,1270964,4021,4038,37875,21036,9468,5482,52942,14836,34719,17480,83196,16651,2926606,1414934,5101001,1222264,6665,3639,38012,17199,10009,7792,51916,12075,34496,19124,86501,13334,
71882,52892,361961,207806,13158,9846,109862,108083,32968,21537,194976,105390,106661,49454,276205,113231,79565,48431,350891,201398,26474,14953,157026,138261,39882,26432,212720,106688,106732,53298,309398,132460,
523271,378955,1481637,338329,37590,35404,153146,38933,82031,80076,285256,34221,305984,203690,563176,42441,603388,382914,1436445,330914,40042,31233,130360,44861,78380,54382,187476,25970,251647,153128,367051,39920,
211052,111664,417006,97814,876,522,1251,403,1076,253,4119,508,2560,1553,5259,1113,245641,126574,416656,93494,677,348,1952,1294,740,534,2631,359,2251,1802,3478,649,
11666,6968,44992,16056,220,239,2427,692,749,770,4915,1150,5244,1660,7644,1262,14161,7194,46163,17978,81,278,2402,1177,804,1069,4225,1392,3427,1154,8130,1730,
177580,119254,641485,222218,3640,1773,21158,11573,5346,2935,28666,9306,29986,11947,48167,12396,211407,131890,647324,205595,5646,2822,22973,9323,5064,3369,22127,7324,28660,10335,41215,10643
*****
