MRR2K-YW: 2000 Marital/cohab status for young women age 23-28, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
4
Age,MarStus,Educ,RaceLat
6,4,4,7
23,24,25,26,27,28
NevMrrd,LivingTg,CurMrrd,DivSepWid
LTHS,HSGrad,SomeColl,CollGrad
NLWhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
38696,38728,1745,42201,2308,84,1791,101925,59195,8909,34922,3826,79,5187,233245,71390,24979,43785,3127,868,9165,233608,26104,26462,16641,1121,566,6017,
10933,2644,172,7368,66,0,393,24080,3548,120,4128,690,0,360,30187,4546,1768,5364,690,0,1071,16443,1965,2058,1372,0,0,191,
41176,6333,3469,57473,1631,222,1200,108130,13034,2416,34156,2925,488,4269,147881,17575,5256,27848,1665,249,5184,58430,3397,5792,5733,383,262,763,
9343,2585,453,5382,15,0,230,20848,2716,145,3655,398,105,562,17742,2753,252,4825,543,0,840,1608,578,88,176,60,0,0,
25454,37221,2276,34971,2819,54,2908,80460,51046,5587,29804,2105,418,4196,168835,66428,14915,39279,2235,188,10300,224681,30572,27276,17833,1211,699,4557,
8901,1774,405,5294,730,59,536,22852,3175,638,3909,340,83,463,27068,4066,1680,3941,625,0,594,24115,1469,1876,1415,44,0,542,
44590,8329,4064,66968,1338,151,2618,127144,16508,5548,43587,1732,474,4113,182591,19023,9775,30834,2549,382,3913,102829,7104,11685,9134,936,122,1931,
11137,3350,314,8554,314,0,266,24560,4768,961,6102,212,73,754,25524,5275,1864,3150,330,0,606,4369,403,255,1479,0,0,326,
25007,30101,1845,29521,1021,317,1746,68378,42486,5326,22622,1918,0,4330,135911,54560,12780,31734,2849,593,6774,205033,32400,33275,14773,614,947,5938,
7705,1536,408,6592,40,95,140,22679,4251,778,3279,598,0,139,29448,3815,1150,5677,297,417,1293,21635,409,1467,2069,172,162,894,
45412,7915,3771,70872,1653,216,1444,126533,16990,5408,38471,2526,340,4313,186853,23338,10645,33050,2649,365,6354,145149,9998,19449,12572,776,773,3972,
11903,3659,257,9137,750,0,277,25585,6456,1000,5221,389,0,843,33976,6253,820,7160,183,0,1472,7879,608,722,460,0,0,105,
22969,28822,1917,26029,1271,0,1884,65917,46207,3195,19228,2238,103,3032,104622,52378,10283,28200,2364,623,7594,172234,29597,21907,16237,678,724,3753,
7396,1461,92,7015,749,52,209,17697,3002,335,4036,460,88,420,24738,3730,1441,4223,745,132,1236,18539,1641,2171,1272,249,0,676,
43711,10981,5537,69785,1431,185,2146,142078,17035,6173,37410,2285,514,4799,203280,26954,10514,36288,2667,963,6619,169933,9178,25044,15552,1010,588,3981,
12405,3610,839,7231,720,0,410,27430,6191,574,5957,358,0,690,32907,7286,1018,6532,723,102,1120,8965,1350,1559,1062,83,0,808,
22978,30499,2984,27089,828,348,1344,59980,44700,3707,19633,1424,132,3103,95181,48684,8623,23401,2343,0,3732,147313,26996,21089,15648,915,80,4807,
8145,2440,60,5749,463,0,96,18725,2117,369,4873,782,0,777,25401,4382,814,3901,212,198,1076,20200,1507,2783,1531,483,0,312,
49527,11307,5654,82472,2158,428,2077,160316,21547,8400,46774,2849,383,3798,228394,28652,13417,39558,2643,761,6277,212725,15819,32853,18050,238,875,3897,
14838,5147,568,9800,421,94,1063,35847,7553,545,7244,481,79,1603,39821,8226,1991,6653,1017,160,2413,15120,1892,775,1902,0,0,681,
20241,26813,1559,25226,2210,147,2815,57364,42118,2947,16885,2496,200,1895,84008,53792,6424,18552,2082,300,4251,144482,28171,19712,14405,708,330,4448,
8216,1620,764,6220,532,0,265,21417,2850,245,3311,136,0,464,24063,4691,1601,2915,0,149,917,17976,1620,2114,1770,0,92,308,
52473,11665,5968,79273,909,229,2134,171334,26665,8249,45081,3304,161,5088,263067,29924,15954,43924,2592,363,6066,252700,17778,31120,19559,1164,500,6017,
16225,3556,656,9114,250,37,926,38899,9729,577,8179,271,80,493,43267,13345,1421,7485,866,54,1232,18821,2603,1073,2568,94,83,360
*****
