MREMPF2K: 2000 Females by marital status, employment, poverty, and race/ethnicity, age 16+, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
5
RaceLat,WkAge,Pov,Marital,Emp
7,6,2,5,4
NLWhite,Black,Asian,Latina,AmIndian,NLOther,NLMulti
16-24,25-34,35-44,45-54,55-64,65+
Poverty,NonPov
CurMrrd,Widowed,Divorced,Seprated,NevMrrd
NILF,Unempd,EmpFull,EmpPart
50651,1430,1406,4795,26867,1639,1636,2908,26967,1182,3001,4511,12934,1662,1445,2658,14300,1033,771,3613,
249768,9862,124401,47398,47113,1933,24420,9418,39194,4560,46822,10570,15557,1231,12281,3544,21072,2309,17158,3675,
38459,171,280,931,99250,505,271,1700,24718,115,0,972,8789,110,161,429,16375,0,30,314,
276755,1697,12343,15645,268212,500,9152,10086,64666,763,6477,6537,19771,171,923,1058,37192,280,3817,3726,
5144,1256,970,1217,0,0,0,0,406,105,255,320,783,107,170,60,24780,6462,5891,8723,
10706,1981,8441,4019,0,0,129,0,373,66,840,127,174,145,627,236,39557,8370,22418,20343,
10370,1149,2008,2532,394,0,500,61,3898,952,1923,1190,1774,685,739,350,11510,2074,3453,3823,
21306,4852,35762,10137,612,90,240,0,2514,930,9001,1668,422,104,1512,470,8152,2769,22594,4458,
9572,1084,1537,1835,1289,350,194,19,6834,1228,3270,3378,959,682,669,852,7186,1458,2206,1367,
30887,3109,53958,12763,421,92,1484,512,4160,1450,19113,1750,1215,368,3320,815,5841,761,12874,2039,
5773,256,1139,1355,2010,310,281,84,4706,794,1109,1397,1977,106,214,390,3203,684,318,334,
22377,2984,36392,10560,1119,332,2838,626,3713,1390,16432,1695,1832,190,2605,83,1652,321,4582,164,
4345,0,331,474,4448,13,294,114,4698,26,510,430,690,0,0,49,2529,76,40,79,
22953,659,12470,4983,3648,0,4530,1252,4298,116,5872,1303,1240,141,638,26,967,0,1482,428,
2797,122,0,61,11199,0,115,576,3130,0,46,209,751,0,60,30,958,53,172,0,
19428,218,1125,1426,21140,197,865,1608,3809,0,1105,962,738,0,203,151,1558,0,131,45,
863,255,106,148,0,0,0,0,0,0,0,0,0,0,0,94,2147,134,752,1659,
1623,187,693,1123,0,0,0,0,0,0,0,0,0,105,73,106,8104,1350,3809,5189,
2023,121,0,318,145,0,0,0,105,136,73,0,694,0,296,166,1859,479,525,546,
5438,1065,9531,3490,0,0,0,0,253,124,912,140,79,0,1046,0,1194,461,4927,1157,
777,80,235,380,93,0,0,0,585,180,106,266,0,106,0,316,514,238,0,410,
5350,237,9392,2753,0,0,194,97,255,0,2521,427,0,74,870,221,687,0,2392,612,
752,0,27,0,103,0,126,0,336,0,0,176,182,0,0,0,425,0,0,163,
4507,406,5501,1699,308,88,283,0,655,0,1721,431,266,0,540,404,564,80,1046,161,
358,0,0,0,237,0,0,0,646,0,0,107,0,0,0,0,110,0,0,0,
4190,0,1054,846,672,0,30,118,346,0,1004,189,244,0,0,0,678,0,216,238,
550,0,0,0,1678,0,0,0,227,0,0,0,0,0,0,0,445,0,0,0,
4148,0,117,133,2893,102,209,152,849,0,92,66,172,0,0,0,487,0,0,0,
4616,842,491,1788,28,79,0,45,789,0,230,673,287,30,134,784,31729,6717,9589,18607,
14190,2731,15491,8591,111,0,132,0,0,86,1709,143,403,0,2109,570,77443,18079,53164,70936,
13156,1661,1888,3879,748,0,232,37,5020,712,1561,3241,1684,851,1202,1508,11088,2777,5339,6247,
53128,4416,77991,26105,498,0,94,93,2651,467,18212,1944,758,599,6201,868,12899,3530,68011,10730,
14040,1219,2127,3630,885,145,42,472,8477,1572,1467,2549,3547,1288,934,1822,5930,932,1777,2206,
55929,4950,100125,35711,948,162,2649,694,3967,2126,30361,4431,833,488,6403,833,6445,1599,26405,2858,
7835,307,531,1409,1880,107,156,0,6518,1067,1311,3790,2117,157,490,179,2806,267,318,394,
41312,3599,73605,19585,3785,689,3523,801,7184,1243,32758,5091,2434,508,6808,874,2552,1300,10116,1985,
4684,176,339,610,5459,105,253,378,4810,281,383,1035,1132,184,0,0,1842,0,0,0,
40684,740,22322,9709,8162,402,5259,1408,6966,591,11429,2655,791,160,2019,228,2106,132,2695,733,
4451,0,0,121,19713,108,0,698,3529,60,0,401,797,0,105,0,1219,0,0,190,
46070,434,1340,3987,52123,53,2639,2405,8670,120,1554,1512,1741,0,263,372,4450,95,1093,635
*****
