PPOVGEO2K: 2000 U.S. population by age groups, race/ethnicity, poverty, metro, and gender, wgtd 5% PUMS, Frey/U-MICH
5
RaceLat,Gender,Geo,Pov,AgeAll
7,2,3,4,8
NLwhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Male,Female
City,Suburb,NonMetro
Poverty,NearPoor,Middle,Comf
0-5,6-17,18-24,25-34,35-44,45-54,55-64,65+
215203,398831,443582,275648,276679,222120,167532,187590,175505,317443,246214,245435,219030,154300,116574,258511,1295911,2760092,1395599,2640732,2840627,1882275,1154824,2133265,523675,1249783,590510,1553738,2086991,2387433,1516003,1372093,
277567,531308,372410,253373,301411,239394,197387,220204,246816,475272,234187,263559,279073,177899,146362,322198,1955062,4435056,1750666,3070458,4006693,2617774,1651959,2950599,856899,2105828,946180,1885838,2923710,3495151,2233297,1717089,
213382,415579,243331,183873,223017,182747,165931,174525,179316,347289,158130,193045,200375,138641,121603,253891,815600,2032524,869613,1426209,1856754,1427832,999385,1525916,105785,357643,217273,308027,523990,887758,630937,534226,
203623,389591,601179,391434,363660,260859,230265,480120,166994,302476,291068,288865,257364,168359,157913,611245,1222228,2610355,1340944,2596499,2838503,1997495,1447855,3094283,502254,1190525,485819,1363531,1920804,2374236,1359436,1415896,
260174,527258,531287,422917,433881,293534,279177,557751,232254,459051,284534,339571,343526,211435,205885,752027,1862285,4162850,1638751,3136119,4111398,2711964,2026051,3996784,812673,2005814,751674,1737858,2835976,3502056,1970365,1714528,
205469,405170,350194,290817,288975,220100,215097,414352,167949,332221,184580,235340,235136,152768,155376,493504,773184,1897576,770787,1355084,1826334,1402342,1103347,1853888,99532,337449,149288,264909,519643,876522,545043,503680,
382633,709514,223897,194038,208596,153831,104335,103607,146825,312969,112597,112339,118846,78154,50098,85847,397912,955351,461594,723614,775728,500772,276559,314154,51824,135408,91724,189825,242854,257891,151165,101618,
137031,256790,88066,70701,72507,55716,38032,40118,64801,138574,47879,51225,50692,31878,20870,33105,239223,566500,232799,388098,433671,264524,133399,129926,51965,130022,66494,136684,193480,189544,110851,52592,
85632,169186,56647,38412,48113,40263,29074,37683,32217,74364,28600,27783,32650,22830,15646,27989,62559,167968,85442,116396,148809,111722,55679,61996,4510,13561,8911,13911,21947,28774,16605,10948,
366771,706534,365039,407358,383454,235017,169605,257356,137636,306330,145803,195275,187718,109357,77296,163639,384686,928683,465767,783272,892367,636938,378670,470518,51761,131160,77176,163680,229741,282255,154327,119629,
129490,259469,134141,147045,139848,82578,58891,91037,61410,135455,61655,85114,81235,45415,32026,62782,231510,546831,235980,436191,504993,322504,170346,187592,47982,124028,55050,131940,199143,214548,99285,58463,
84639,167549,84868,89626,89333,58708,46044,88268,31768,74348,34896,43453,49417,31581,21135,46627,62262,164647,74751,113028,155301,117744,64493,87230,4599,13497,6785,10642,19588,28373,14541,12829,
32990,85650,78886,69128,51922,33852,16891,24878,21832,50739,28320,34401,35335,25386,12979,21594,108884,229940,133349,255660,232106,164560,87571,91867,46518,83282,49949,173012,142585,112224,75061,50746,
18602,43974,35875,34144,25548,16893,8743,11960,12650,29688,14862,18689,20118,14357,6333,10242,94122,207019,93233,171221,187665,131291,61512,61618,55397,114106,48925,153663,152133,126423,79677,42505,
2834,5825,7915,5407,3648,2544,1127,1200,1902,4484,2139,2555,2879,1048,686,1074,8089,21522,9765,16501,18582,12968,6463,9609,2129,5427,2256,5194,7365,8705,5520,4332,
32327,79229,83048,78152,59373,37761,23905,38392,20808,48829,29896,38042,39169,26473,14496,33689,106240,211496,133411,269665,249647,188207,104891,128154,49675,82290,45195,171449,151548,142830,79073,61812,
16016,41787,38483,37060,35034,20440,12563,16721,13283,28679,15111,23182,23799,15353,8135,14567,89558,196715,94269,191611,217318,148064,75485,83862,59724,108259,50082,159304,172344,155265,77063,52871,
3338,6804,7509,5542,4495,2789,1686,2222,1886,4385,1897,3827,3280,1824,1137,2320,9164,22081,9361,20530,23502,17414,9278,12802,2706,5329,2080,5528,9108,10827,6100,4595,
373609,628962,311059,342290,254327,123105,66524,65984,225194,381498,224033,278557,205946,97390,44972,57805,542603,1004622,723647,1051977,789506,456741,221187,195042,61654,126270,91596,183025,171841,146288,74207,47408,
175145,296417,145576,166912,118392,55386,28787,28895,125291,218011,118934,152603,113831,51404,24996,34130,386919,719829,460338,662965,546040,298620,144115,136441,58941,123080,75950,140139,152396,125235,68896,39559,
55947,94505,49608,48849,34349,18600,11392,12185,36317,64898,31756,39911,30186,14409,8366,11146,69980,140906,90660,117992,100829,61537,30665,29668,4887,12550,7232,9977,13369,15341,9135,5481,
357733,613323,345043,427698,319006,161525,99632,130192,210956,362759,190534,255359,203842,104677,58353,90322,519103,935483,571567,835452,706158,457095,246482,259329,59458,122584,68732,154792,162090,152741,76685,55884,
171090,284392,162186,203033,148266,68010,43674,54814,120572,201330,97695,142598,113603,53385,32247,49685,365715,688643,361039,555309,509116,298157,169855,180019,58796,121869,59979,134559,155337,133015,68341,46903,
52951,90490,48915,51578,39188,19836,14712,19669,34026,58250,25184,36228,27687,13793,9358,14554,67361,129446,62725,87379,84776,56542,32626,30993,4334,11345,5478,8173,13508,15525,8259,5278,
12376,22985,10598,9826,10506,5850,3791,2623,6329,12408,6274,7815,6683,3334,2023,2186,17195,39564,22402,38307,36350,22584,9812,7818,2124,5762,4794,8754,9572,11116,6083,2747,
11151,22935,8794,8839,9635,6243,3983,2607,6515,13564,5314,6599,6703,3741,2001,2616,17239,44651,21969,32096,34453,24355,12582,10000,2456,7309,5159,8230,10772,14446,6627,3525,
18166,36792,13608,13965,15825,10044,6759,5160,8072,20091,6893,8097,8003,5026,3601,3781,18432,48138,19845,27735,30871,22382,11085,10096,1500,4330,3371,4073,5460,7562,3936,2132,
12120,22011,14230,15966,14087,8257,5275,5295,6650,12654,7288,8602,7367,4545,2810,3601,18235,38071,22673,33432,33731,23659,11914,10143,1294,6604,3370,6391,10781,11487,5809,2556,
10876,23248,11861,13089,12333,7088,5139,5351,6054,12726,5827,8207,7490,4354,2279,3531,16427,42432,19006,29857,36923,25586,12701,12614,2927,6775,3837,6251,12677,13501,6239,3176,
18230,36747,16695,17637,17405,11389,8312,9420,8152,17211,7337,8783,9442,5883,4166,6615,16920,44855,18407,25647,33771,24236,12884,12382,1289,4317,1940,2420,5098,7866,3540,2184,
4484,7114,3781,3132,2689,1837,835,1072,1873,3114,1276,1466,1430,909,449,763,8650,14168,7516,10131,9759,5439,2535,2317,2232,4152,1716,4079,3529,3090,1763,1024,
2421,2850,1468,1216,1389,704,467,313,1346,2120,766,692,1053,366,239,351,7458,12527,4324,5940,5606,4004,1589,2002,2334,4901,1710,2739,3100,3384,1462,944,
580,685,329,171,242,247,168,73,373,451,227,170,83,143,94,84,1383,2514,625,948,1016,1054,421,483,152,432,187,116,236,530,137,131,
3737,4903,4073,3963,3042,1824,1322,1473,2136,2731,1174,1677,1379,1083,684,1340,8075,14522,6977,10074,9421,6034,3063,3285,2138,4364,1889,3258,3324,3237,1572,990,
2503,3173,1767,1818,1499,827,489,857,1185,2025,839,1296,905,388,297,854,6695,11085,3970,6463,5683,3656,1901,2189,2352,4863,1424,2804,3255,3095,1121,687,
707,836,398,346,160,226,234,134,381,283,78,262,201,172,96,223,1178,2507,668,807,860,1095,505,475,173,311,53,263,269,364,196,80,
39473,52350,30117,25391,23323,14500,8618,7345,21575,30874,14414,14845,14737,9285,5072,7347,88186,145668,66854,98668,89683,55013,28346,27121,25246,40149,19927,38689,38820,33524,17691,11101,
27466,35062,17119,13080,12241,8507,4927,4520,19320,26024,9688,8963,9204,5812,3303,5184,85052,145624,53929,71648,73613,48883,23479,24617,30842,54383,18819,33879,39533,35277,19673,11208,
11363,15293,6059,4340,5865,3968,2941,2132,7497,10814,3290,3634,3561,2449,1820,2953,23549,42967,16652,19652,21203,16706,9794,10140,3054,6944,3027,3887,5628,6896,5019,2870,
36099,50126,36258,33539,26497,16492,11811,14493,21496,31427,16379,17968,15447,8583,6480,12103,89321,142748,64552,91000,84084,56912,31351,37450,24819,41388,16237,34113,33254,33162,16652,10995,
25809,35149,20804,19032,16248,10922,6763,9015,18217,24042,11341,12068,11139,7249,4488,8405,86716,138642,51138,69330,75797,48251,29277,32223,29047,50980,17215,31452,37918,36753,16596,11437,
12472,15980,9042,6966,7061,5246,4125,4511,6602,10360,4253,4076,4869,3349,2170,4092,20873,41656,13205,17820,23388,17413,10319,12846,3024,5821,2382,2846,5597,7487,4006,3302
*****
