CHLDSCH2K: 2000 School-age children by school attendance, poverty, English proficiency, race/ethnicity, immigration status and gender, wgtd 1% PUMS, Frey/U-Mich for SSDAN - not for commercial purposes.
6
Imm,RaceLat,Gender,Pov,School,EngSpkg
2,7,2,4,3,5
Native,Foreign
NLWhite,Black,Asian,Latino,AmIndian,NLOther,NLMulti
Male,Female
Poverty,NearPoor,Middle,Comf
NotEnrld,Public,Private
EngOnly,Verywell,Well,Notwell,Notatall
284,0,452,66,0,5996,5739,5519,1531,88,1226,441,408,158,0,0,718,0,220,0,4131,5901,2085,546,119,132,543,0,0,0,
1118,399,147,161,181,24385,14588,6037,1223,363,1341,861,406,161,0,0,0,0,0,0,3098,1582,132,321,0,646,0,81,0,0,
90,457,465,505,92,4087,19549,19961,9196,1255,187,1663,191,579,86,0,382,135,230,0,2562,13679,15949,4363,212,190,691,411,15,0,
368,633,1008,751,92,23608,61266,29578,9044,1306,2619,3029,1847,135,0,203,657,119,0,0,15079,21578,6965,3194,213,3047,2735,818,318,119,
259,226,207,448,40,3371,20034,17158,4243,911,1133,908,959,319,0,323,58,76,47,0,2361,13321,10400,3551,84,126,1089,529,124,0,
596,981,566,401,461,22883,63973,27069,6932,522,1803,3285,1989,614,0,360,202,0,246,0,17162,19294,5222,2692,316,3655,2781,667,79,119,
1571,3937,3228,7383,12698,8980,83231,71115,42610,11722,53,1211,738,575,283,734,1612,2048,3950,7603,2858,64580,41701,19124,6537,271,1255,474,629,119,
1846,5540,5487,14506,17848,10844,132990,62279,35200,9954,1632,3406,1645,1394,345,135,183,148,192,641,3087,7955,4583,1183,635,1295,1456,158,0,0,
1940,3637,1488,6067,7968,5502,85074,63849,37839,9829,79,1730,777,437,88,792,2298,2289,2267,4584,3711,57463,37422,22422,5835,90,1826,486,725,265,
1081,4370,1427,4286,4853,8354,118464,64764,31301,9766,848,5977,1528,586,551,0,0,132,288,308,3628,9348,2183,1909,328,1026,1451,184,192,108,
106,135,0,41,322,124,292,809,583,0,0,0,0,0,0,0,0,0,0,0,74,538,529,131,88,0,0,0,0,0,
68,0,96,74,277,1191,460,193,88,166,0,0,0,0,0,56,0,0,0,0,44,0,91,0,0,303,0,0,0,0,
0,147,0,0,53,514,1269,778,238,53,0,0,0,0,0,0,0,0,0,0,205,1044,383,349,0,0,0,0,0,0,
107,0,0,0,0,902,1425,299,148,90,246,0,202,0,0,0,0,0,0,0,0,65,0,0,0,298,0,0,0,0,
0,0,0,0,0,449,687,845,306,0,0,0,0,0,0,0,0,0,0,0,451,581,202,0,0,0,0,109,0,0,
0,0,0,0,0,384,1591,175,0,282,0,222,0,0,0,0,0,0,0,0,220,290,0,102,0,0,88,0,0,0,
0,0,0,0,0,262,447,290,335,27,0,0,0,0,0,0,0,0,0,0,370,471,103,0,0,0,139,0,0,0,
0,0,0,0,0,655,1121,644,0,161,0,364,0,0,0,0,0,0,0,0,409,345,0,0,0,315,456,0,0,0,
249,92,0,97,582,1915,7146,3100,2376,670,366,815,258,0,0,103,200,114,0,0,849,2845,1280,146,0,190,230,0,0,0,
480,644,93,194,0,3930,9072,3287,939,196,670,405,362,84,0,0,0,0,0,0,671,2538,307,212,0,564,0,228,0,0,
293,107,86,242,238,2592,5399,3371,1483,204,62,0,169,0,88,0,0,150,110,0,817,2488,437,53,54,0,0,147,0,0,
98,413,0,0,61,5300,7952,3589,937,323,344,537,385,139,0,0,0,0,0,0,1432,2027,597,53,0,355,156,0,68,0
*****
